track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Kore Kore Sapne,46,Kumar Sanu,75,Sooryavansham (Original Motion Picture Soundtrack),312520,spotify:track:3FNA9QB9bvgQeQQOGIOhtu,0.636,0.578,6,-12.946,0,0.0372,0.133,2.24e-05,0.0329,0.811,81.961,audio_features,3FNA9QB9bvgQeQQOGIOhtu,spotify:track:3FNA9QB9bvgQeQQOGIOhtu,https://api.spotify.com/v1/tracks/3FNA9QB9bvgQeQQOGIOhtu,https://api.spotify.com/v1/audio-analysis/3FNA9QB9bvgQeQQOGIOhtu,312520,4,3201,"Kore Kore Sapne Full Video Song : Sooryavansham | Amitabh Bachchan, Soundarya |",Kumar Sanu & Anuradha Paudwal,22028289,288800,200,RN8VL6JVrYI,3FNA9QB9bvgQeQQOGIOhtu,6756540841625438977,,,WJxFPf4JU42t
Squid Game,0,Genjutsu Beats,48,Squid Game,81000,spotify:track:22GzxJr1V2z0SFff9AcsKW,0.764,0.541,1,-7.456,1,0.331,0.462,0.625,0.695,0.576,140.001,audio_features,22GzxJr1V2z0SFff9AcsKW,spotify:track:22GzxJr1V2z0SFff9AcsKW,https://api.spotify.com/v1/tracks/22GzxJr1V2z0SFff9AcsKW,https://api.spotify.com/v1/audio-analysis/22GzxJr1V2z0SFff9AcsKW,81000,4,3203,Genjutsu Beats - Squid Game (Clip Officiel),genjutsu beats,23735778,288350,2940,xB2OD-gUnmM,22GzxJr1V2z0SFff9AcsKW,7015619555167602689,1588926735,1588926734,r9FbDKEULpKj
Little Things,55,Adrián Berenguer,45,Immaterial,184500,spotify:track:0awKSn8GziBuAXDeHp2Bm8,0.309,0.22,0,-12.363,1,0.0366,0.928,0.934,0.115,0.361,160.043,audio_features,0awKSn8GziBuAXDeHp2Bm8,spotify:track:0awKSn8GziBuAXDeHp2Bm8,https://api.spotify.com/v1/tracks/0awKSn8GziBuAXDeHp2Bm8,https://api.spotify.com/v1/audio-analysis/0awKSn8GziBuAXDeHp2Bm8,184500,3,3204,Little Things - Immaterial - ANBR Adrian Berenguer,Adrian Berenguer,189114354,288340,13720,Go5cLeiWyP8,0awKSn8GziBuAXDeHp2Bm8,6981828410792216577,1575353740,1575353607,cHYOSN6uSRP8
Toder Jolbe Amar Tatei Cholbe,20,Ariyoshi Synthia,13,Toder Jolbe Amar Tatei Cholbe,223724,spotify:track:23ZqluO0dmDS00j2grMzDM,0.662,0.801,4,-5.082,0,0.272,0.414,3.67e-06,0.325,0.878,126.601,audio_features,23ZqluO0dmDS00j2grMzDM,spotify:track:23ZqluO0dmDS00j2grMzDM,https://api.spotify.com/v1/tracks/23ZqluO0dmDS00j2grMzDM,https://api.spotify.com/v1/audio-analysis/23ZqluO0dmDS00j2grMzDM,223724,4,3205,Toder Jolbe Amar Tatei Cholbe l তোদের জ্বলবে আমার তাতেই চলবে l Official Song l Ariyoshi l 2020 l,Ariyoshi Synthia,2821801,288300,3640,3WMI9_xj6SY,23ZqluO0dmDS00j2grMzDM,6896546058361374721,,,cO31Z6Y8YBax
Dheere Dheere Kamar Hilawa,33,Samar Singh,59,Dheere Dheere Kamar Hilawa,208642,spotify:track:1qtpWoXJ0ccLFh7XWY2u1D,0.375,0.912,1,-4.26,1,0.0487,0.312,0.0,0.143,0.9,101.812,audio_features,1qtpWoXJ0ccLFh7XWY2u1D,spotify:track:1qtpWoXJ0ccLFh7XWY2u1D,https://api.spotify.com/v1/tracks/1qtpWoXJ0ccLFh7XWY2u1D,https://api.spotify.com/v1/audio-analysis/1qtpWoXJ0ccLFh7XWY2u1D,208643,4,3206,#teaser2023 Jija Dheere Dheere Dala- New Bhojpuri Holi Song जीजा धीरे धीरे डालs Samar Singh T-Series,SK Sameer,8995827,288300,-297,z1m-8EjzfXM,1qtpWoXJ0ccLFh7XWY2u1D,6783164158775937794,,,XVHI0Goi0NNw
Skibidi,58,Little Big,53,"Antipositive, Pt. 2",163282,spotify:track:4F4TGsDYacEbw4PLAIyJ2e,0.872,0.758,0,-6.006,1,0.0542,8.14e-05,0.387,0.0632,0.91,131.995,audio_features,4F4TGsDYacEbw4PLAIyJ2e,spotify:track:4F4TGsDYacEbw4PLAIyJ2e,https://api.spotify.com/v1/tracks/4F4TGsDYacEbw4PLAIyJ2e,https://api.spotify.com/v1/audio-analysis/4F4TGsDYacEbw4PLAIyJ2e,163283,4,3207,LITTLE BIG – SKIBIDI (official music video),littlebig,20013039,288206,-894,mDFBTdToRmw,4F4TGsDYacEbw4PLAIyJ2e,6608891453378661126,1452288830,1452288611,4cpyeE6XfEOL
Aktb Risala,0,Ali Jassim,38,Aktb Risala,203406,spotify:track:05YVEeI0F48E52H0CMbIp6,0.51,0.54,4,-6.703,0,0.0456,0.76,0.0,0.0816,0.518,111.9,audio_features,05YVEeI0F48E52H0CMbIp6,spotify:track:05YVEeI0F48E52H0CMbIp6,https://api.spotify.com/v1/tracks/05YVEeI0F48E52H0CMbIp6,https://api.spotify.com/v1/audio-analysis/05YVEeI0F48E52H0CMbIp6,203407,3,3208,علي جاسم - اكتب رسالة (حصرياً) | 2019 | (Ali Jassim - Aktb Risala (Exclusive,علي جاسم,3751421,288200,-834,V3HzGKWsXhw,05YVEeI0F48E52H0CMbIp6,6723044754319214594,1475945774,1475945659,9UEZn7Iknpyf
CANADA,61,1PLIKÉ140,53,ARRÊTEZ-LE ! (Vol.2),179386,spotify:track:6sutxiq0dIw77z0rCB3Ekk,0.817,0.51,1,-7.306,1,0.382,0.553,1.03e-05,0.104,0.59,156.085,audio_features,6sutxiq0dIw77z0rCB3Ekk,spotify:track:6sutxiq0dIw77z0rCB3Ekk,https://api.spotify.com/v1/tracks/6sutxiq0dIw77z0rCB3Ekk,https://api.spotify.com/v1/audio-analysis/6sutxiq0dIw77z0rCB3Ekk,179387,4,3209,1PLIKÉ140 - CANADA,1PLIKÉ140,50967398,288100,-3500,jxf1nkJHmJM,6sutxiq0dIw77z0rCB3Ekk,7049295094381283330,1600925910,1600925313,i99czQWOUsFy
Summer Background Jazz,43,Jazz Background Vibes,27,Background Jazz Music for Relaxing,161007,spotify:track:6PRjXz4wxuABlCkwpBkJj9,0.589,0.0906,11,-21.017,0,0.0428,0.947,0.375,0.105,0.559,114.756,audio_features,6PRjXz4wxuABlCkwpBkJj9,spotify:track:6PRjXz4wxuABlCkwpBkJj9,https://api.spotify.com/v1/tracks/6PRjXz4wxuABlCkwpBkJj9,https://api.spotify.com/v1/audio-analysis/6PRjXz4wxuABlCkwpBkJj9,161007,4,3210,Summer Background Jazz,Jazz Background Vibes,273917910,288059,2202,,6PRjXz4wxuABlCkwpBkJj9,6817757662952818689,,,XWw8ZH0r5MSv
ความรักดีๆ อยู่ที่ไหน,51,พีธ พีระ,35,ความรักดีๆ อยู่ที่ไหน,238050,spotify:track:6JBgDX84U9IFOFK5kkkJ2g,0.602,0.536,0,-5.558,1,0.0303,0.592,0.0,0.215,0.569,146.025,audio_features,6JBgDX84U9IFOFK5kkkJ2g,spotify:track:6JBgDX84U9IFOFK5kkkJ2g,https://api.spotify.com/v1/tracks/6JBgDX84U9IFOFK5kkkJ2g,https://api.spotify.com/v1/audio-analysis/6JBgDX84U9IFOFK5kkkJ2g,238051,4,3212,ความรักดีๆ อยู่ที่ไหน : Peet Peera [Official MV],พีธ พีระ,12081161,287800,6700,Gqf-0ZPC79Q,6JBgDX84U9IFOFK5kkkJ2g,6709397127648249857,,,Ce1w167jZ9L5
