track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Kuch Bhi Ho Jaye,0,B Praak,73,Kuch Bhi Ho Jaye,274500,spotify:track:0IkC8QAKW1z0larWWtnSOO,0.485,0.589,6.0,-2.855,0.0,0.0395,0.46,0.0,0.0712,0.281,79.582,audio_features,0IkC8QAKW1z0larWWtnSOO,spotify:track:0IkC8QAKW1z0larWWtnSOO,https://api.spotify.com/v1/tracks/0IkC8QAKW1z0larWWtnSOO,https://api.spotify.com/v1/audio-analysis/0IkC8QAKW1z0larWWtnSOO,274500.0,4.0,211,Kuch Bhi Ho Jaye,B Praak,68182490,2700000,0,61DddhLB07Q,0IkC8QAKW1z0larWWtnSOO,6813633500068039426,,,dWRGTfrTpZfa
Lethal Jatti,50,Harpi Gill,41,Lethal Jatti,214666,spotify:track:7JoZtqD7ZHcywKvFVW5eMS,0.867,0.906,0.0,-4.765,0.0,0.227,0.138,4.94e-06,0.406,0.612,89.995,audio_features,7JoZtqD7ZHcywKvFVW5eMS,spotify:track:7JoZtqD7ZHcywKvFVW5eMS,https://api.spotify.com/v1/tracks/7JoZtqD7ZHcywKvFVW5eMS,https://api.spotify.com/v1/audio-analysis/7JoZtqD7ZHcywKvFVW5eMS,214667.0,4.0,212,LETHAL JATTI (Official Video) | Harpi Gill ft. Mista Baaz | Ajay Sarkaria | Punjabi Songs,lethal jatti🔥,67405589,2700000,0,Pk1rjRYbalE,7JoZtqD7ZHcywKvFVW5eMS,6787289592069376002,,,DUwbHw53KXCx
FRIENDS,80,Marshmello,81,FRIENDS,202620,spotify:track:08bNPGLD8AhKpnnERrAc6G,0.626,0.88,9.0,-2.384,0.0,0.0504,0.205,0.0,0.128,0.534,95.079,audio_features,08bNPGLD8AhKpnnERrAc6G,spotify:track:08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/tracks/08bNPGLD8AhKpnnERrAc6G,https://api.spotify.com/v1/audio-analysis/08bNPGLD8AhKpnnERrAc6G,202621.0,4.0,213,Marshmello & Anne-Marie - FRIENDS (Music Video) *OFFICIAL FRIENDZONE ANTHEM*,ANNEMARIE & marshmello,59318049,2700000,0,jzD_yyEcp0M,08bNPGLD8AhKpnnERrAc6G,6520702889072006144,1342658106,1342658099,Z8kSkwyG1R0S
Perf,40,Baby Ariel,48,Perf,130430,spotify:track:4lMeIutIcRAMltnmhYNZIR,0.753,0.577,6.0,-5.282,1.0,0.196,0.0487,6.08e-06,0.53,0.582,152.195,audio_features,4lMeIutIcRAMltnmhYNZIR,spotify:track:4lMeIutIcRAMltnmhYNZIR,https://api.spotify.com/v1/tracks/4lMeIutIcRAMltnmhYNZIR,https://api.spotify.com/v1/audio-analysis/4lMeIutIcRAMltnmhYNZIR,130430.0,4.0,214,"Baby Ariel - ""Perf"" [Official Music Video]",Baby Ariel,41971964,2700000,0,W-Z1-VJj-GE,4lMeIutIcRAMltnmhYNZIR,318377376336257024,,,MdURg5f0IP4t
iSpy (feat. Lil Yachty),73,KYLE,62,iSpy (feat. Lil Yachty),253106,spotify:track:2EEeOnHehOozLq4aS0n6SL,0.746,0.653,7.0,-6.745,1.0,0.289,0.378,0.0,0.229,0.672,75.016,audio_features,2EEeOnHehOozLq4aS0n6SL,spotify:track:2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/tracks/2EEeOnHehOozLq4aS0n6SL,https://api.spotify.com/v1/audio-analysis/2EEeOnHehOozLq4aS0n6SL,253107.0,4.0,215,KYLE - iSpy feat. Lil Yachty [Official Music Video],KYLE & lilyachty,41606641,2700000,0,5XK4v2fgMPU,2EEeOnHehOozLq4aS0n6SL,217321321712816128,1374749437,1374749421,t7dXUs8TSO5p
Ruper Jadu,38,Alvee,35,Ruper Jadu,213402,spotify:track:4y1e15rA5kOni3PKZg3vqq,0.754,0.692,8.0,-4.578,0.0,0.23,0.396,4.03e-06,0.0372,0.712,96.991,audio_features,4y1e15rA5kOni3PKZg3vqq,spotify:track:4y1e15rA5kOni3PKZg3vqq,https://api.spotify.com/v1/tracks/4y1e15rA5kOni3PKZg3vqq,https://api.spotify.com/v1/audio-analysis/4y1e15rA5kOni3PKZg3vqq,213402.0,4.0,216,Ruper Jadu | রুপের জাদু | Alvee | Shima | Anamika Oyshe | Rizan | Bangla New Song 2022 | Eid Special,Alvee Al Berunee,39825690,2700000,0,_NcIxBFEL6k,4y1e15rA5kOni3PKZg3vqq,7093161984123783963,,,aMFV5MgXCXOv
"Happy - From ""Despicable Me 2""",83,Pharrell Williams,78,G I R L,232720,spotify:track:60nZcImufyMA1MKQY3dcCH,0.647,0.822,5.0,-4.662,0.0,0.183,0.219,0.0,0.0908,0.962,160.019,audio_features,60nZcImufyMA1MKQY3dcCH,spotify:track:60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/tracks/60nZcImufyMA1MKQY3dcCH,https://api.spotify.com/v1/audio-analysis/60nZcImufyMA1MKQY3dcCH,232720.0,4.0,219,Pharrell Williams - Happy (Video),Pharrell,171162079,2685704,185704,ZbZSe6N_BXs,60nZcImufyMA1MKQY3dcCH,6448513875884608270,652255046,652254891,Ae8lnJkL6vGw
As It Was,92,Harry Styles,86,As It Was,167303,spotify:track:4LRPiXqCikLlN15c3yImP7,0.52,0.731,6.0,-5.338,0.0,0.0557,0.342,0.00101,0.311,0.662,173.93,audio_features,4LRPiXqCikLlN15c3yImP7,spotify:track:4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/tracks/4LRPiXqCikLlN15c3yImP7,https://api.spotify.com/v1/audio-analysis/4LRPiXqCikLlN15c3yImP7,167303.0,4.0,220,Harry Styles - As It Was (Official Video),HSHQ,842191618,2600000,0,H5v3kku4y6Q,4LRPiXqCikLlN15c3yImP7,7081404214387148802,1615585008,1615584999,m6uWYfNhkIBX
CUFF IT,89,Beyoncé,85,RENAISSANCE,225388,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,0.78,0.689,7.0,-5.668,1.0,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,audio_features,1xzi1Jcr7mEi9K2RfzLOqS,spotify:track:1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/tracks/1xzi1Jcr7mEi9K2RfzLOqS,https://api.spotify.com/v1/audio-analysis/1xzi1Jcr7mEi9K2RfzLOqS,225389.0,4.0,221,Beyoncé - CUFF IT (Official Lyric Video),Beyoncé,760040501,2600000,0,yrtWLyp5gLI,1xzi1Jcr7mEi9K2RfzLOqS,7125598551698049025,1630005850,1630005298,sK0syx5Nj64d
Do It To It,83,ACRAZE,65,Do It To It,157890,spotify:track:20on25jryn53hWghthWWW3,0.854,0.806,11.0,-8.262,0.0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,audio_features,20on25jryn53hWghthWWW3,spotify:track:20on25jryn53hWghthWWW3,https://api.spotify.com/v1/tracks/20on25jryn53hWghthWWW3,https://api.spotify.com/v1/audio-analysis/20on25jryn53hWghthWWW3,157890.0,4.0,222,ACRAZE - Do It To It (feat. Cherish) (Official Video),ACRAZE,555163915,2600000,0,cBSYJqv0Fjc,20on25jryn53hWghthWWW3,6995755718976473089,1579983161,1579983158,2EQdDfOOKamm
Algo Me Gusta De Ti - Remix,15,Manu Rg,44,Algo Me Gusta De Ti (Remix),223112,spotify:track:4tn7mDjl5n3io9fhVnN1MK,0.459,0.948,6.0,-7.027,1.0,0.497,0.465,0.000493,0.332,0.728,205.848,audio_features,4tn7mDjl5n3io9fhVnN1MK,spotify:track:4tn7mDjl5n3io9fhVnN1MK,https://api.spotify.com/v1/tracks/4tn7mDjl5n3io9fhVnN1MK,https://api.spotify.com/v1/audio-analysis/4tn7mDjl5n3io9fhVnN1MK,223113.0,4.0,223,"Quevedo: Bzrp Music Sessions, Vol. 52",Quevedo & bzrp,387676607,2600000,0,,4tn7mDjl5n3io9fhVnN1MK,7116937238335719425,,,k67d3CQDsBnS
Play Date,80,Melanie Martinez,79,Cry Baby (Deluxe Edition),179867,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,audio_features,4DpNNXFMMxQEKl7r0ykkWA,spotify:track:4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/tracks/4DpNNXFMMxQEKl7r0ykkWA,https://api.spotify.com/v1/audio-analysis/4DpNNXFMMxQEKl7r0ykkWA,179867.0,4.0,224,Melanie Martinez - Play Date [Official Lyric Video],Melanie Martinez,349770061,2600000,0,kknKs7cAcO8,4DpNNXFMMxQEKl7r0ykkWA,6816732094497098501,1021871625,1021871337,QUdjBXJxRhRX
Fuera del mercado,0,Danny Ocean,75,La Fine dell'Estate,159849,spotify:track:5p47pa80lQT9307sUZehtB,0.453,0.673,8.0,-5.649,1.0,0.144,0.32,0.0,0.131,0.266,92.06,audio_features,5p47pa80lQT9307sUZehtB,spotify:track:5p47pa80lQT9307sUZehtB,https://api.spotify.com/v1/tracks/5p47pa80lQT9307sUZehtB,https://api.spotify.com/v1/audio-analysis/5p47pa80lQT9307sUZehtB,159849.0,4.0,225,Danny Ocean - Fuera del mercado (Official Music Video),Danny Ocean,261817615,2600000,0,49-zy-63biM,5p47pa80lQT9307sUZehtB,7075891693362711301,1608576322,1608575910,HJ0L8cqfg1VZ
Dr Zennheiser,43,John Son of John,24,Dr Zennheiser,162000,spotify:track:4ZliUlRoGlwkCsEf60aeLv,0.879,0.404,2.0,-14.679,1.0,0.118,0.15,0.839,0.101,0.438,120.007,audio_features,4ZliUlRoGlwkCsEf60aeLv,spotify:track:4ZliUlRoGlwkCsEf60aeLv,https://api.spotify.com/v1/tracks/4ZliUlRoGlwkCsEf60aeLv,https://api.spotify.com/v1/audio-analysis/4ZliUlRoGlwkCsEf60aeLv,162000.0,4.0,226,What Is Love,joshi,232979866,2600000,0,,4ZliUlRoGlwkCsEf60aeLv,6674806649527487234,,,K6EKEfHVZfKp
无敌小可爱,41,叶雨岑,21,无敌小可爱,203000,spotify:track:5oGiBJRHJLYhAriRXv138r,0.939,0.456,0.0,-5.456,1.0,0.0534,0.403,0.0,0.0797,0.762,120.004,audio_features,5oGiBJRHJLYhAriRXv138r,spotify:track:5oGiBJRHJLYhAriRXv138r,https://api.spotify.com/v1/tracks/5oGiBJRHJLYhAriRXv138r,https://api.spotify.com/v1/audio-analysis/5oGiBJRHJLYhAriRXv138r,203000.0,4.0,228,无敌小可爱,叶雨岑,136687297,2600000,0,kDk7oGAwgQc,5oGiBJRHJLYhAriRXv138r,6831435878603163650,1515420285,1515420283,pZDi5zF34PiB
Whoopty - Instrumental,35,DJB,31,Whoopty,121100,spotify:track:6BYEruOIVQUEwXKFyu6MK0,0.412,0.366,1.0,-6.575,0.0,0.0302,0.0133,0.0167,0.348,0.718,142.968,audio_features,6BYEruOIVQUEwXKFyu6MK0,spotify:track:6BYEruOIVQUEwXKFyu6MK0,https://api.spotify.com/v1/tracks/6BYEruOIVQUEwXKFyu6MK0,https://api.spotify.com/v1/audio-analysis/6BYEruOIVQUEwXKFyu6MK0,121100.0,4.0,229,Whoopty,DJB,52933443,2600000,0,c5vaqocCf68,6BYEruOIVQUEwXKFyu6MK0,6897133889932756994,1541892949,1541892948,rJ1aq0imhWXK
Vacation,67,Dirty Heads,64,Vacation,209721,spotify:track:7cdy4PbCdDZZNjyxoZyE0c,0.736,0.751,8.0,-5.588,1.0,0.034,0.0381,0.0,0.105,0.839,150.064,audio_features,7cdy4PbCdDZZNjyxoZyE0c,spotify:track:7cdy4PbCdDZZNjyxoZyE0c,https://api.spotify.com/v1/tracks/7cdy4PbCdDZZNjyxoZyE0c,https://api.spotify.com/v1/audio-analysis/7cdy4PbCdDZZNjyxoZyE0c,209722.0,4.0,231,Dirty Heads - Vacation (Official Video),Dirty Heads,196207749,2500000,42856,7zok9co_8E4,7cdy4PbCdDZZNjyxoZyE0c,246423207128506368,1245287094,1245287086,FBUZozdiFSvD
Into Your Arms (feat. Ava Max),0,Witt Lowry,58,Into Your Arms (feat. Ava Max),186022,spotify:track:6rfRwqIMFFCDpuvYGvgtpD,0.504,0.788,3.0,-4.113,0.0,0.215,0.0134,0.0,0.363,0.228,170.039,audio_features,6rfRwqIMFFCDpuvYGvgtpD,spotify:track:6rfRwqIMFFCDpuvYGvgtpD,https://api.spotify.com/v1/tracks/6rfRwqIMFFCDpuvYGvgtpD,https://api.spotify.com/v1/audio-analysis/6rfRwqIMFFCDpuvYGvgtpD,186022.0,4.0,232,Witt Lowry - Into Your Arms (feat. Ava Max) (Official Music Video),Ava Max & wittlowry,1018098189,2500000,0,h3YXec5gJi0,6rfRwqIMFFCDpuvYGvgtpD,6732318910667901702,1390134105,1390133911,p4uaave4mpdy
Todo De Ti,3,Rauw Alejandro,88,VICE VERSA,199604,spotify:track:5RwV8BvLfX5injfqYodke9,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,audio_features,5RwV8BvLfX5injfqYodke9,spotify:track:5RwV8BvLfX5injfqYodke9,https://api.spotify.com/v1/tracks/5RwV8BvLfX5injfqYodke9,https://api.spotify.com/v1/audio-analysis/5RwV8BvLfX5injfqYodke9,199604.0,4.0,234,Rauw Alejandro - Todo de Ti (Video Oficial),rauwalejandro,269216087,2500000,0,CFPLIaMpGrY,5RwV8BvLfX5injfqYodke9,6961255134445701122,1567154924,1567154675,5nM4R1lOXRQv
Cupid - Twin Ver.,47,FIFTY FIFTY,77,The Beginning: Cupid,174253,spotify:track:3Kw7zkALCVxY4wmlnh2IWC,0.782,0.587,11.0,-8.3,0.0,0.0324,0.428,1.85e-06,0.337,0.76,120.041,audio_features,3Kw7zkALCVxY4wmlnh2IWC,spotify:track:3Kw7zkALCVxY4wmlnh2IWC,https://api.spotify.com/v1/tracks/3Kw7zkALCVxY4wmlnh2IWC,https://api.spotify.com/v1/audio-analysis/3Kw7zkALCVxY4wmlnh2IWC,174253.0,4.0,235,FIFTY FIFTY (피프티피프티) - 'Cupid' (TwinVer.) Official Lyric Video,Fifty Fifty Official,265755502,2500000,0,6uvUTu716rU,3Kw7zkALCVxY4wmlnh2IWC,7202908102025283586,1673667168,1673666964,PHCEKjIFgSxK
Índigo,68,Camilo,77,De Adentro Pa Afuera,214520,spotify:track:6i28Cxd4CUiHmcowzQW38w,0.754,0.778,0.0,-6.663,1.0,0.0335,0.00948,1.61e-05,0.131,0.916,128.925,audio_features,6i28Cxd4CUiHmcowzQW38w,spotify:track:6i28Cxd4CUiHmcowzQW38w,https://api.spotify.com/v1/tracks/6i28Cxd4CUiHmcowzQW38w,https://api.spotify.com/v1/audio-analysis/6i28Cxd4CUiHmcowzQW38w,214507.0,4.0,236,"Camilo, Evaluna Montaner - Índigo (Official Video)",Camilo & Evaluna,264849083,2500000,0,DriCCFRQlj8,6i28Cxd4CUiHmcowzQW38w,7016825081682724865,1589168017,1589167769,xShrSox7sFmY
fast,63,Sueco,62,MISCREANT,144000,spotify:track:1FOINGDWa0dPgCpMabLT4Y,0.861,0.599,7.0,-7.814,0.0,0.217,0.182,0.00855,0.102,0.527,100.026,audio_features,1FOINGDWa0dPgCpMabLT4Y,spotify:track:1FOINGDWa0dPgCpMabLT4Y,https://api.spotify.com/v1/tracks/1FOINGDWa0dPgCpMabLT4Y,https://api.spotify.com/v1/audio-analysis/1FOINGDWa0dPgCpMabLT4Y,144000.0,4.0,237,Sueco - fast [Official Music Video],sueco,201000983,2500000,0,N_wbDyA0Fs4,1FOINGDWa0dPgCpMabLT4Y,6701193015324576513,1462924405,1462924403,7x8K9mgmzCAv
Bam Bam (feat. Ed Sheeran),67,Camila Cabello,78,Familia,206070,spotify:track:3lDSWvR0FXWGXo7mhDUs3v,0.756,0.697,8.0,-6.377,1.0,0.0401,0.182,0.0,0.333,0.956,94.996,audio_features,3lDSWvR0FXWGXo7mhDUs3v,spotify:track:3lDSWvR0FXWGXo7mhDUs3v,https://api.spotify.com/v1/tracks/3lDSWvR0FXWGXo7mhDUs3v,https://api.spotify.com/v1/audio-analysis/3lDSWvR0FXWGXo7mhDUs3v,206071.0,4.0,238,Camila Cabello - Bam Bam (Official Music Video) ft. Ed Sheeran,Natahg,67167371,2500000,0,-8VfKZCOo_I,3lDSWvR0FXWGXo7mhDUs3v,7078729310433789953,1610834871,1610834866,d1IjMqW5hMXp
Sin Pijama,71,Becky G,78,MALA SANTA,190160,spotify:track:62vDrkBEyJYEOFj1ScBqM7,0.788,0.745,11.0,-4.417,0.0,0.0448,0.352,4.56e-05,0.0973,0.79,94.002,audio_features,62vDrkBEyJYEOFj1ScBqM7,spotify:track:62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/tracks/62vDrkBEyJYEOFj1ScBqM7,https://api.spotify.com/v1/audio-analysis/62vDrkBEyJYEOFj1ScBqM7,190160.0,4.0,239,"Becky G, NATTI NATASHA - Sin Pijama (Official Video)",Natti Natasha & Becky G,29609491,2500000,0,zEf423kYfqk,62vDrkBEyJYEOFj1ScBqM7,6812122639365049090,1483618930,1483618279,nf8hHxe0m9x6
Toosie Slide,71,Drake,94,Dark Lane Demo Tapes,247058,spotify:track:466cKvZn1j45IpxDdYZqdA,0.83,0.49,1.0,-8.82,0.0,0.209,0.289,3.04e-06,0.113,0.845,81.604,audio_features,466cKvZn1j45IpxDdYZqdA,spotify:track:466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/tracks/466cKvZn1j45IpxDdYZqdA,https://api.spotify.com/v1/audio-analysis/466cKvZn1j45IpxDdYZqdA,247059.0,4.0,241,Drake - Toosie Slide (Official Music Video),Drake,462440887,2500000,-100000,xWggTb45brM,466cKvZn1j45IpxDdYZqdA,6811422424131700738,1505943432,1505943426,ZsZ2ZHZHFD30
Her Way (Sped Up),72,PARTYNEXTDOOR,75,Her Way (Sped Up),182164,spotify:track:0T7dLau2Ccr9CbeXtOB4vU,0.459,0.521,1.0,-9.426,0.0,0.0342,0.0541,0.00396,0.104,0.122,132.163,audio_features,0T7dLau2Ccr9CbeXtOB4vU,spotify:track:0T7dLau2Ccr9CbeXtOB4vU,https://api.spotify.com/v1/tracks/0T7dLau2Ccr9CbeXtOB4vU,https://api.spotify.com/v1/audio-analysis/0T7dLau2Ccr9CbeXtOB4vU,182164.0,4.0,242,PARTYNEXTDOOR - Her Way (sped up) Lyrics,PARTYNEXTDOOR,320936702,2500000,-100000,it02tMKFAlw,0T7dLau2Ccr9CbeXtOB4vU,7123654694953585454,1667450197,1667450195,gtGe7qW4ZQMm
Fendi,56,Rakhim,50,Fendi,128780,spotify:track:6Y6J8CNHtOuklPhVnvmnm1,0.94,0.436,0.0,-10.112,1.0,0.456,0.0747,0.0,0.113,0.29,123.003,audio_features,6Y6J8CNHtOuklPhVnvmnm1,spotify:track:6Y6J8CNHtOuklPhVnvmnm1,https://api.spotify.com/v1/tracks/6Y6J8CNHtOuklPhVnvmnm1,https://api.spotify.com/v1/audio-analysis/6Y6J8CNHtOuklPhVnvmnm1,128781.0,4.0,243,Rakhim - Fendi (Official Music Video),Rakhim,125956621,2457148,-142852,YqX2rUH7G28,6Y6J8CNHtOuklPhVnvmnm1,6849407695867365378,1522893265,1522893248,hv57NkfhA2wj
