track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Marhaban Ya Ramadhon,17,Aishwa Nahla Karnadi,43,Marhaban Ya Ramadhon,183641,spotify:track:5NFNYHp36DdPLqMtdItqiI,0.838,0.233,6,-17.556,1,0.0505,0.732,0.00128,0.121,0.476,100.036,audio_features,5NFNYHp36DdPLqMtdItqiI,spotify:track:5NFNYHp36DdPLqMtdItqiI,https://api.spotify.com/v1/tracks/5NFNYHp36DdPLqMtdItqiI,https://api.spotify.com/v1/audio-analysis/5NFNYHp36DdPLqMtdItqiI,183642,4,5362,Marhaban Ya Ramadan,Tons.Tone,21944719,162300,-334,,5NFNYHp36DdPLqMtdItqiI,7012506064637691905,,,Is0Q30b7Lyoe
Hall of Fame (feat. will.i.am),31,The Script,71,Mother's Day Songs,201240,spotify:track:1KxFG8U5M4nAuHlpiKYkca,0.455,0.837,10,-5.762,1,0.0548,0.0685,0.0,0.122,0.62,84.747,audio_features,1KxFG8U5M4nAuHlpiKYkca,spotify:track:1KxFG8U5M4nAuHlpiKYkca,https://api.spotify.com/v1/tracks/1KxFG8U5M4nAuHlpiKYkca,https://api.spotify.com/v1/audio-analysis/1KxFG8U5M4nAuHlpiKYkca,201240,4,5363,The Script - Hall of Fame (Official Video) ft. will.i.am,The Script,46919313,162275,3626,mk48xRzuNvA,1KxFG8U5M4nAuHlpiKYkca,6705463336206600193,550298008,550297998,h8HKnLt28nEi
Packs and Potions,58,HAZEY,43,Packs and Potions,160551,spotify:track:1DxRMgLoWXgmIFF2Unp5pD,0.872,0.525,11,-6.374,1,0.419,0.272,1.76e-06,0.0691,0.701,144.941,audio_features,1DxRMgLoWXgmIFF2Unp5pD,spotify:track:1DxRMgLoWXgmIFF2Unp5pD,https://api.spotify.com/v1/tracks/1DxRMgLoWXgmIFF2Unp5pD,https://api.spotify.com/v1/audio-analysis/1DxRMgLoWXgmIFF2Unp5pD,160552,4,5364,HAZEY - Packs and Potions (Official Video),Hazey,52835626,162200,-1400,iu-WkA6MjKk,1DxRMgLoWXgmIFF2Unp5pD,7045772951601367813,1604223039,1604222882,x3OHsCNXW1QF
Me Gustas,40,Joan Sebastian,74,"Colección De Oro: Con Banda, Vol. 3",146854,spotify:track:189G7Vl2u4XpXOAfQ25TLX,0.591,0.672,5,-6.14,1,0.0387,0.814,0.000171,0.405,0.939,102.887,audio_features,189G7Vl2u4XpXOAfQ25TLX,spotify:track:189G7Vl2u4XpXOAfQ25TLX,https://api.spotify.com/v1/tracks/189G7Vl2u4XpXOAfQ25TLX,https://api.spotify.com/v1/audio-analysis/189G7Vl2u4XpXOAfQ25TLX,146855,4,5366,Joan Sebastian - Me Gustas (Letra Oficial),Joan Sebastian,4355139,162100,6160,Fraqb7wyofE,189G7Vl2u4XpXOAfQ25TLX,6919944834950924290,1495513426,1495513038,kbmftHMGeWqO
Out of My League,76,Fitz and The Tantrums,64,More Than Just a Dream (Deluxe Edition),209386,spotify:track:2AYEOC02WLhUiOoaig2SEH,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965,audio_features,2AYEOC02WLhUiOoaig2SEH,spotify:track:2AYEOC02WLhUiOoaig2SEH,https://api.spotify.com/v1/tracks/2AYEOC02WLhUiOoaig2SEH,https://api.spotify.com/v1/audio-analysis/2AYEOC02WLhUiOoaig2SEH,209386,4,5367,Fitz And The Tantrums - Out Of My League [Official Music Video],Fitz & The Tantrums,62579920,162100,-524,Z4mbxaa3XL8,2AYEOC02WLhUiOoaig2SEH,6705081440117196802,1556887845,1556887604,swHmnrV0cnAM
How to Save a Life,83,The Fray,67,How To Save A Life,262533,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.269,0.0,0.101,0.361,122.035,audio_features,5fVZC9GiM4e8vu99W0Xf6J,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/tracks/5fVZC9GiM4e8vu99W0Xf6J,https://api.spotify.com/v1/audio-analysis/5fVZC9GiM4e8vu99W0Xf6J,262533,4,5368,The Fray - How to Save a Life (Official Video),The Fray,143720936,162022,-301,cjVQ36NhbMk,5fVZC9GiM4e8vu99W0Xf6J,6834547239021546246,821031488,821031437,Vzsd0cvEcKi6
Stand by Me,83,Ben E. King,63,Don't Play That Song (Mono),180055,spotify:track:3SdTKo2uVsxFblQjpScoHy,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,3SdTKo2uVsxFblQjpScoHy,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4,5369,Ben E. King - Stand By Me (HQ Video Remastered In 1080p),Ben E. King,68392342,162000,3743,dTd2ylacYNU,3SdTKo2uVsxFblQjpScoHy,6790474809449924609,68210790,68211636,5Liq0HnTXtH3
Suds in the Bucket,70,Sara Evans,53,Restless,227266,spotify:track:6NhpIdjYoufuNNlBsgOztc,0.511,0.903,10,-3.163,1,0.0397,0.052,0.000529,0.304,0.898,161.992,audio_features,6NhpIdjYoufuNNlBsgOztc,spotify:track:6NhpIdjYoufuNNlBsgOztc,https://api.spotify.com/v1/tracks/6NhpIdjYoufuNNlBsgOztc,https://api.spotify.com/v1/audio-analysis/6NhpIdjYoufuNNlBsgOztc,227267,4,5371,Sara Evans - Suds In The Bucket (Official HD Video),Sara Evans,36711122,162000,-830,06o-EYH9svs,6NhpIdjYoufuNNlBsgOztc,242803180261081088,302989197,302988986,N9K6v5e33scu
Somewhere Only We Know,0,Keane,71,Hopes and Fears (Deluxe Edition),237546,spotify:track:5LOaKdW9D2Gl9neAN94NbR,0.445,0.59,9,-6.747,1,0.0258,0.0575,1.08e-05,0.0832,0.334,172.016,audio_features,5LOaKdW9D2Gl9neAN94NbR,spotify:track:5LOaKdW9D2Gl9neAN94NbR,https://api.spotify.com/v1/tracks/5LOaKdW9D2Gl9neAN94NbR,https://api.spotify.com/v1/audio-analysis/5LOaKdW9D2Gl9neAN94NbR,237547,4,5372,Keane - Somewhere Only We Know (Official Music Video),Keane,147451086,161900,178,Oextk-If8HQ,5LOaKdW9D2Gl9neAN94NbR,6758945590287009793,1440737356,1440737353,jrCoxDeambOO
Beautiful,55,Anne-Marie,79,Beautiful,194680,spotify:track:5yv6tEdYkY3EfWXGSMSnWj,0.493,0.597,2,-6.944,1,0.305,0.337,0.0,0.0711,0.66,90.096,audio_features,5yv6tEdYkY3EfWXGSMSnWj,spotify:track:5yv6tEdYkY3EfWXGSMSnWj,https://api.spotify.com/v1/tracks/5yv6tEdYkY3EfWXGSMSnWj,https://api.spotify.com/v1/audio-analysis/5yv6tEdYkY3EfWXGSMSnWj,194680,4,5375,Anne-Marie - Beautiful [Official Video],ANNEMARIE,17396077,161800,7157,_voF0suj0Oo,5yv6tEdYkY3EfWXGSMSnWj,6982819248733194241,1567637905,1567637891,dZpOz6nduf2I
