track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Oceans,61,Kenna Childs,40,Gentle,281726,spotify:track:0ZMlaztZIwzFmz1t1r4D7u,0.478,0.12,2,-11.566,1,0.0412,0.966,3.2e-06,0.118,0.197,138.147,audio_features,0ZMlaztZIwzFmz1t1r4D7u,spotify:track:0ZMlaztZIwzFmz1t1r4D7u,https://api.spotify.com/v1/tracks/0ZMlaztZIwzFmz1t1r4D7u,https://api.spotify.com/v1/audio-analysis/0ZMlaztZIwzFmz1t1r4D7u,281727,4,4202,"Oceans (Hillsong United), Cover by Kenna Childs",Kenna Childs,23283817,214800,25087,IIibg6xuu9Y,0ZMlaztZIwzFmz1t1r4D7u,6876698700727453698,1468052716,1468052697,MpCmvmYzHX5n
อย่านะคะ,31,PimryPie,21,อย่านะคะ,189600,spotify:track:0VPNFOlKdqyiatS8tBvyQC,0.886,0.723,10,-4.308,0,0.108,0.0238,2.38e-06,0.29,0.592,99.967,audio_features,0VPNFOlKdqyiatS8tBvyQC,spotify:track:0VPNFOlKdqyiatS8tBvyQC,https://api.spotify.com/v1/tracks/0VPNFOlKdqyiatS8tBvyQC,https://api.spotify.com/v1/audio-analysis/0VPNFOlKdqyiatS8tBvyQC,189600,4,4203,Pimrypie - อย่านะคะ (Official Video) [Prod. By BOTCASH],PimryPie,40318234,214800,-280,iIJneYduUV4,0VPNFOlKdqyiatS8tBvyQC,6906016223033575426,,,TIZ4JtD7bxTu
Shinzou Wo Sasageyo (Attack on Titan),53,NateWantsToBattle,57,Shinzou Wo Sasageyo (Attack on Titan),90375,spotify:track:642Zd1NC6fLzbLhjQ8ykcZ,0.443,0.911,9,-4.208,0,0.0851,0.0124,0.0,0.278,0.68,160.152,audio_features,642Zd1NC6fLzbLhjQ8ykcZ,spotify:track:642Zd1NC6fLzbLhjQ8ykcZ,https://api.spotify.com/v1/tracks/642Zd1NC6fLzbLhjQ8ykcZ,https://api.spotify.com/v1/audio-analysis/642Zd1NC6fLzbLhjQ8ykcZ,90375,4,4205,Shinzou Wo Sasageyo (Attack on Titan),NateWantsToBattle,144664979,214575,-1657,sO8x9ZjiJ7Q,642Zd1NC6fLzbLhjQ8ykcZ,6763645554376312834,,,5bBSnuvQxD2o
Peace,54,Mohbad,52,Peace,206268,spotify:track:0ESoMa1oGHddkMeNodec7u,0.873,0.74,11,-5.195,1,0.283,0.334,0.0154,0.11,0.749,121.073,audio_features,0ESoMa1oGHddkMeNodec7u,spotify:track:0ESoMa1oGHddkMeNodec7u,https://api.spotify.com/v1/tracks/0ESoMa1oGHddkMeNodec7u,https://api.spotify.com/v1/audio-analysis/0ESoMa1oGHddkMeNodec7u,206268,4,4206,Peace,MOHBAD,2482518,214540,-894,aucfeAXd0pc,0ESoMa1oGHddkMeNodec7u,7136306667277846530,1641900881,1641900871,ocBQXVWCobsJ
Daru Badnaam,69,Param Singh,47,Daru Badnaam,185333,spotify:track:2TzyJEUfWHGRsk3r6Emvbk,0.541,0.676,8,-3.893,0,0.153,0.442,0.0,0.159,0.845,90.037,audio_features,2TzyJEUfWHGRsk3r6Emvbk,spotify:track:2TzyJEUfWHGRsk3r6Emvbk,https://api.spotify.com/v1/tracks/2TzyJEUfWHGRsk3r6Emvbk,https://api.spotify.com/v1/audio-analysis/2TzyJEUfWHGRsk3r6Emvbk,185333,4,4209,Daru Badnaam | Kamal Kahlon & Param Singh | Official Video | Pratik Studio | Latest Punjabi Songs,Param Singh & Kamal Kahlon & Pratik Studio,7336149,214358,2482,bzW9fmwcmG4,2TzyJEUfWHGRsk3r6Emvbk,6689428490430745350,1188773663,1188773408,bpqsBWcWxB4k
Rich Flex,89,Drake,94,Her Loss,239359,spotify:track:1bDbXMyjaUIooNwFE9wn0N,0.561,0.52,11,-9.342,0,0.244,0.0503,1.86e-06,0.355,0.424,153.15,audio_features,1bDbXMyjaUIooNwFE9wn0N,spotify:track:1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/tracks/1bDbXMyjaUIooNwFE9wn0N,https://api.spotify.com/v1/audio-analysis/1bDbXMyjaUIooNwFE9wn0N,239360,3,4210,Drake and 21 Savage - Rich Flex Her Loss Recap,21,174723047,214332,-904,PrSBuEFdRFU,1bDbXMyjaUIooNwFE9wn0N,7162017080122820610,1652999417,1652998965,y7eirjjUCINi
Anugerah Cinta,54,Fauzana,54,Anugerah Cinta,348792,spotify:track:6pkZrXwNswXbPQAALCm1AT,0.386,0.586,3,-5.166,1,0.0289,0.56,0.0,0.0794,0.451,201.81,audio_features,6pkZrXwNswXbPQAALCm1AT,spotify:track:6pkZrXwNswXbPQAALCm1AT,https://api.spotify.com/v1/tracks/6pkZrXwNswXbPQAALCm1AT,https://api.spotify.com/v1/audio-analysis/6pkZrXwNswXbPQAALCm1AT,348793,4,4211,Fauzana & Aprilian - Anugerah Cinta [ Official Music Video ],Fauzana & Aprilian,2433102,214200,3400,7ZTolmEWSuM,6pkZrXwNswXbPQAALCm1AT,6851549203684919297,,,j2PTsqSBlYMK
THE SCOTTS,78,THE SCOTTS,55,THE SCOTTS,165977,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0,-7.648,0,0.0514,0.233,0.0,0.157,0.28,129.979,audio_features,39Yp9wwQiSRIDOvrVg7mbk,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978,4,4212,"THE SCOTTS, Travis Scott, Kid Cudi - THE SCOTTS (FORTNITE ASTRONOMICAL EVENT)",KidCudi,114372967,214150,-1085,8oaW16lGNxE,39Yp9wwQiSRIDOvrVg7mbk,6819262113299565318,1509789615,1509789614,AVY4AB6hH0eg
Lebih Indah - Demo Version,41,Adera,51,Lebih Indah,211252,spotify:track:2KNg9fb7rsJDeaxqAIN6lv,0.806,0.589,2,-5.518,1,0.0302,0.458,0.0,0.106,0.736,108.944,audio_features,2KNg9fb7rsJDeaxqAIN6lv,spotify:track:2KNg9fb7rsJDeaxqAIN6lv,https://api.spotify.com/v1/tracks/2KNg9fb7rsJDeaxqAIN6lv,https://api.spotify.com/v1/audio-analysis/2KNg9fb7rsJDeaxqAIN6lv,211252,4,4214,Lebih Indah (Demo Version),Adera,30093815,213900,2360,Dms0NvgQIHk,2KNg9fb7rsJDeaxqAIN6lv,6956676176799369218,1137776154,1137775980,uwfJ7zFOhUG0
Never Ending Story,62,Gaten Matarazzo,44,"Stranger Things: Soundtrack from the Netflix Original Series, Season 3",125480,spotify:track:7r6xGsyES2DTacyP6O585i,0.438,0.489,0,-11.568,1,0.0465,0.0103,1.22e-05,0.442,0.182,136.077,audio_features,7r6xGsyES2DTacyP6O585i,spotify:track:7r6xGsyES2DTacyP6O585i,https://api.spotify.com/v1/tracks/7r6xGsyES2DTacyP6O585i,https://api.spotify.com/v1/audio-analysis/7r6xGsyES2DTacyP6O585i,125480,3,4215,"Gaten Matarazzo, Gabriella Pizzolo - Never Ending Story (Stranger Things 3 - Audio)",Gaten Matarazzo & Gabriella Pizzolo,64350214,213900,-500,wE3fzo7xYv4,7r6xGsyES2DTacyP6O585i,6709803364227533574,1473579675,1473579672,qru1sta7JGkD
Dyo Lagi,44,Vivek Nautiyal,23,Dyo Lagi,316498,spotify:track:7oatKBZP4ODO0HqLqtB2IA,0.794,0.557,0,-8.132,0,0.21,0.541,0.0,0.0658,0.788,94.021,audio_features,7oatKBZP4ODO0HqLqtB2IA,spotify:track:7oatKBZP4ODO0HqLqtB2IA,https://api.spotify.com/v1/tracks/7oatKBZP4ODO0HqLqtB2IA,https://api.spotify.com/v1/audio-analysis/7oatKBZP4ODO0HqLqtB2IA,316499,4,4216,original sound,اناغدير,8253003,213800,-65,,7oatKBZP4ODO0HqLqtB2IA,6624730289857891077,,,i4MYJcTCj3YJ
Ankahi Ansuni,24,Jayant Joshi,7,Ankahi Ansuni,168493,spotify:track:3t3oCV0pUOFZ2zFzoG5jTf,0.658,0.259,2,-10.702,1,0.0287,0.523,0.0,0.185,0.37,134.919,audio_features,3t3oCV0pUOFZ2zFzoG5jTf,spotify:track:3t3oCV0pUOFZ2zFzoG5jTf,https://api.spotify.com/v1/tracks/3t3oCV0pUOFZ2zFzoG5jTf,https://api.spotify.com/v1/audio-analysis/3t3oCV0pUOFZ2zFzoG5jTf,168493,3,4217,original sound - anayakhan😍😘(arshi),anayakhan(arshi)😍😘,11840783,213800,-72,,3t3oCV0pUOFZ2zFzoG5jTf,6736042619790445313,,,0rEX2xFbZaZj
Cheryl,58,Yung Gravy,68,Cheryl,169019,spotify:track:18gNzobZV5YD8BhL8o3BTi,0.801,0.698,0,-8.998,0,0.33,0.0477,1.46e-06,0.184,0.502,76.5,audio_features,18gNzobZV5YD8BhL8o3BTi,spotify:track:18gNzobZV5YD8BhL8o3BTi,https://api.spotify.com/v1/tracks/18gNzobZV5YD8BhL8o3BTi,https://api.spotify.com/v1/audio-analysis/18gNzobZV5YD8BhL8o3BTi,169020,4,4218,Yung Gravy - Cheryl [prod. Jason Rich],Yung Gravy 🍯,27772603,213700,-500,2iNjot3oCxA,18gNzobZV5YD8BhL8o3BTi,6620090384692873990,1250602558,1250602557,YeB71Uz2VgDo
Don,0,Miranda!,70,El templo del pop,183960,spotify:track:4jLuoxmW7sA4MA3AaVVpNO,0.827,0.73,6,-5.48,1,0.0845,0.0206,0.0,0.0489,0.953,119.984,audio_features,4jLuoxmW7sA4MA3AaVVpNO,spotify:track:4jLuoxmW7sA4MA3AaVVpNO,https://api.spotify.com/v1/tracks/4jLuoxmW7sA4MA3AaVVpNO,https://api.spotify.com/v1/audio-analysis/4jLuoxmW7sA4MA3AaVVpNO,183960,4,4219,Miranda! - Don (Video Oficial),Miranda!,51622558,213700,-961,eap0G9ldKc0,4jLuoxmW7sA4MA3AaVVpNO,224924250082811904,1043847390,1043847381,b4915HLYksiB
X Gon' Give It to Ya - Re-Recorded,21,DMX,68,The Best of DMX (Re-Recorded Versions),232613,spotify:track:3Aqvi4EbJkpumX5z1dMUQs,0.604,0.893,6,-3.396,1,0.201,0.117,0.0,0.178,0.54,190.205,audio_features,3Aqvi4EbJkpumX5z1dMUQs,spotify:track:3Aqvi4EbJkpumX5z1dMUQs,https://api.spotify.com/v1/tracks/3Aqvi4EbJkpumX5z1dMUQs,https://api.spotify.com/v1/audio-analysis/3Aqvi4EbJkpumX5z1dMUQs,232613,4,4220,X Gon' Give It to Ya - Re-Recorded,DMX,34380963,213662,6528,,3Aqvi4EbJkpumX5z1dMUQs,6717979188990576641,451668672,451668591,r7QMZk6PwLgr
Дал Дал Ушёл,0,MUTI,25,Дал Дал Ушёл,135382,spotify:track:254Idb6TjIyiSTwaDDqZo0,0.856,0.554,11,-10.462,1,0.112,0.251,0.714,0.111,0.266,104.989,audio_features,254Idb6TjIyiSTwaDDqZo0,spotify:track:254Idb6TjIyiSTwaDDqZo0,https://api.spotify.com/v1/tracks/254Idb6TjIyiSTwaDDqZo0,https://api.spotify.com/v1/audio-analysis/254Idb6TjIyiSTwaDDqZo0,135382,4,4222,MUTI — Дал дал ушел,MUTI,10893280,213600,-200,g2ZILiGb9GY,254Idb6TjIyiSTwaDDqZo0,6792716710399969282,,,9W1Xs9rZGErw
Party Legends,41,Mobile Legends: Bang Bang,33,Party Legends,185660,spotify:track:2z8R3K0bp0URKH9eL8PszO,0.828,0.874,7,-1.258,1,0.0475,0.14,4.95e-05,0.331,0.685,105.96,audio_features,2z8R3K0bp0URKH9eL8PszO,spotify:track:2z8R3K0bp0URKH9eL8PszO,https://api.spotify.com/v1/tracks/2z8R3K0bp0URKH9eL8PszO,https://api.spotify.com/v1/audio-analysis/2z8R3K0bp0URKH9eL8PszO,185660,4,4223,Party Legends,Mobile Legends: Bang Bang,19033038,213500,-671,,2z8R3K0bp0URKH9eL8PszO,6816178252931926018,,,E132e4N7xmmy
Hey There (feat. Future),59,DeJ Loaf,61,#AndSeeThatsTheThing,213760,spotify:track:2CWLbhbetnGxB7JnOK3LNJ,0.633,0.524,1,-10.111,0,0.134,0.362,0.000146,0.108,0.375,85.016,audio_features,2CWLbhbetnGxB7JnOK3LNJ,spotify:track:2CWLbhbetnGxB7JnOK3LNJ,https://api.spotify.com/v1/tracks/2CWLbhbetnGxB7JnOK3LNJ,https://api.spotify.com/v1/audio-analysis/2CWLbhbetnGxB7JnOK3LNJ,213760,4,4224,DeJ Loaf - Hey There (Audio) ft. Future,plutoouttahere,7299358,213400,6720,r86-7UA6jaU,2CWLbhbetnGxB7JnOK3LNJ,242450989482713088,1020431678,1020431597,Tf0icHzXaW6O
You Know I'll Go Get,47,Rizky Ayuba,38,You Know I'll Go Get,160338,spotify:track:1LBxSfZcVcePwIKZyHoqHX,0.831,0.992,4,-3.258,0,0.0431,0.00268,0.731,0.124,0.966,132.0,audio_features,1LBxSfZcVcePwIKZyHoqHX,spotify:track:1LBxSfZcVcePwIKZyHoqHX,https://api.spotify.com/v1/tracks/1LBxSfZcVcePwIKZyHoqHX,https://api.spotify.com/v1/audio-analysis/1LBxSfZcVcePwIKZyHoqHX,160339,4,4226,You Know I'll Go Get,Rizky Ayuba,28527744,213134,3163,I2Tq23aybWU,1LBxSfZcVcePwIKZyHoqHX,6840584329962211330,,,xeYjCiboBbxJ
The Christmas Song (Merry Christmas To You),58,Nat King Cole,65,The Christmas Song (Expanded Edition),192160,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,audio_features,4PS1e8f2LvuTFgUs1Cn3ON,spotify:track:4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/tracks/4PS1e8f2LvuTFgUs1Cn3ON,https://api.spotify.com/v1/audio-analysis/4PS1e8f2LvuTFgUs1Cn3ON,192160,4,4227,Nat King Cole - The Christmas Song (Merry Christmas To You) (Lyric Video),Nat King Cole,134473859,213100,-49,e4IeOjpe2p8,4PS1e8f2LvuTFgUs1Cn3ON,6791186152968701953,1435551062,1435551048,vaiv95OtiHym
Chill Like That,3,Sunday Scaries,51,Chill Like That,178908,spotify:track:6rLyDeWcz8GDRkg8F9SqgL,0.889,0.871,11,-5.349,0,0.149,0.00176,0.586,0.279,0.491,124.008,audio_features,6rLyDeWcz8GDRkg8F9SqgL,spotify:track:6rLyDeWcz8GDRkg8F9SqgL,https://api.spotify.com/v1/tracks/6rLyDeWcz8GDRkg8F9SqgL,https://api.spotify.com/v1/audio-analysis/6rLyDeWcz8GDRkg8F9SqgL,178909,4,4228,Sunday Scaries - Chill Like That (Lyrics),Sunday Scaries & PiCKUPLiNES,126819411,213100,-226,zl8Al1makY0,6rLyDeWcz8GDRkg8F9SqgL,7138814505726773250,1643110699,1643110697,G4jBA2fYFEy8
Aww,34,Baby Ariel,48,Aww,160570,spotify:track:2ScqDQj39xCVINvUwT5oqk,0.815,0.468,7,-7.924,1,0.226,0.151,1.17e-05,0.123,0.316,93.855,audio_features,2ScqDQj39xCVINvUwT5oqk,spotify:track:2ScqDQj39xCVINvUwT5oqk,https://api.spotify.com/v1/tracks/2ScqDQj39xCVINvUwT5oqk,https://api.spotify.com/v1/audio-analysis/2ScqDQj39xCVINvUwT5oqk,160570,4,4229,"Baby Ariel - ""Aww"" [Official Music Video]",Baby Ariel,35286280,213100,-400,rCnU-IDcnnI,2ScqDQj39xCVINvUwT5oqk,6499243869245278977,,,H5Akcv2WIYvv
Butter (Megan Thee Stallion Remix),1,BTS,88,Butter (Megan Thee Stallion Remix),164457,spotify:track:3JR0ducCexKbeK47g6AHm5,0.739,0.588,8,-4.971,1,0.136,0.00308,0.0,0.109,0.774,109.958,audio_features,3JR0ducCexKbeK47g6AHm5,spotify:track:3JR0ducCexKbeK47g6AHm5,https://api.spotify.com/v1/tracks/3JR0ducCexKbeK47g6AHm5,https://api.spotify.com/v1/audio-analysis/3JR0ducCexKbeK47g6AHm5,164457,4,4230,BTS (방탄소년단) 'Butter (feat. Megan Thee Stallion)' Official Visualizer,BTS,161783902,213100,-1268,ymaIzkXY8nQ,3JR0ducCexKbeK47g6AHm5,7000626184039958529,1582971766,1582971763,k0seuxnxaGL3
Tamam Tamam,0,Summer Cem,67,Tamam Tamam,147120,spotify:track:0Ch40WfKG9UfWmyPVEWxow,0.886,0.642,6,-7.141,1,0.0995,0.141,0.00427,0.129,0.581,100.015,audio_features,0Ch40WfKG9UfWmyPVEWxow,spotify:track:0Ch40WfKG9UfWmyPVEWxow,https://api.spotify.com/v1/tracks/0Ch40WfKG9UfWmyPVEWxow,https://api.spotify.com/v1/audio-analysis/0Ch40WfKG9UfWmyPVEWxow,147120,4,4232,"Summer Cem - ""TMM TMM"" (official Video) prod. by Miksu",Summer Cem,22175591,212900,-334,kmctqUnzUVw,0Ch40WfKG9UfWmyPVEWxow,6621098508000692998,1364616614,1364612772,JONRguJMasSL
"Comptine D'un Autre Été, L'après-Midi - Amelie Movie Theme",60,Jonas Kvarnström,43,Best of Piano Movie Themes (21st Century Film Music),290594,spotify:track:5oyxj5UC4z7mLP8NzMZr0c,0.281,0.188,2,-17.51,1,0.0413,0.955,0.917,0.103,0.213,183.873,audio_features,5oyxj5UC4z7mLP8NzMZr0c,spotify:track:5oyxj5UC4z7mLP8NzMZr0c,https://api.spotify.com/v1/tracks/5oyxj5UC4z7mLP8NzMZr0c,https://api.spotify.com/v1/audio-analysis/5oyxj5UC4z7mLP8NzMZr0c,290595,4,4233,Famous piano songs for comedy and cooking programs,Audiostock,294775105,212880,1120,,5oyxj5UC4z7mLP8NzMZr0c,6817665502509271041,,,rxrHQRGbFkRv
المراجل بدمي,0,احمد الرسام,0,المراجل بدمي,182110,spotify:track:2rD5E5es7H7k1j7jCLa1ln,0.545,0.827,1,-3.247,1,0.122,0.156,0.0,0.203,0.551,101.228,audio_features,2rD5E5es7H7k1j7jCLa1ln,spotify:track:2rD5E5es7H7k1j7jCLa1ln,https://api.spotify.com/v1/tracks/2rD5E5es7H7k1j7jCLa1ln,https://api.spotify.com/v1/audio-analysis/2rD5E5es7H7k1j7jCLa1ln,182111,4,4234,المراجل بدمي احمد الرسام  - دبكات معربا 2020,احمد الرسام,4735717,212700,-675,QPqkIG3Qkjc,2rD5E5es7H7k1j7jCLa1ln,6913920384051972098,,,d0Ix7mGUDTxi
Perreito,8,Mariah Angeliq,62,La Tóxica,123680,spotify:track:3W9Aprk5sGJGVOzRO0DMIi,0.737,0.607,0,-3.599,1,0.0835,0.194,0.11,0.132,0.528,179.957,audio_features,3W9Aprk5sGJGVOzRO0DMIi,spotify:track:3W9Aprk5sGJGVOzRO0DMIi,https://api.spotify.com/v1/tracks/3W9Aprk5sGJGVOzRO0DMIi,https://api.spotify.com/v1/audio-analysis/3W9Aprk5sGJGVOzRO0DMIi,123680,4,4236,Mariah Angeliq - Perreito (Official Video),LA TÓXICA,47797393,212600,-820,8vPxDAMqGeI,3W9Aprk5sGJGVOzRO0DMIi,6943638313836235526,1527510910,1527510691,nRpeJvUj2X3E
Count My Blessings,54,Enisa,51,Count My Blessings,137178,spotify:track:5i9FixnaxqeYQaZxv7FmHb,0.537,0.74,11,-5.015,0,0.183,0.493,6.85e-06,0.154,0.507,107.224,audio_features,5i9FixnaxqeYQaZxv7FmHb,spotify:track:5i9FixnaxqeYQaZxv7FmHb,https://api.spotify.com/v1/tracks/5i9FixnaxqeYQaZxv7FmHb,https://api.spotify.com/v1/audio-analysis/5i9FixnaxqeYQaZxv7FmHb,137179,4,4237,Enisa - Count My Blessings [Official Music Video],ENISA,34786293,212500,0,gSSu-wXo3q8,5i9FixnaxqeYQaZxv7FmHb,6932451545178966017,1554595777,1554595776,OgmjQuytrak5
Dior - Bonus,22,Pop Smoke,79,Meet The Woo 2 (Deluxe),216386,spotify:track:7xQVlws5VBsECoOhjNLHNo,0.543,0.787,7,-6.238,1,0.332,0.224,0.00139,0.399,0.711,137.321,audio_features,7xQVlws5VBsECoOhjNLHNo,spotify:track:7xQVlws5VBsECoOhjNLHNo,https://api.spotify.com/v1/tracks/7xQVlws5VBsECoOhjNLHNo,https://api.spotify.com/v1/audio-analysis/7xQVlws5VBsECoOhjNLHNo,216387,4,4238,POP SMOKE - DIOR (OFFICIAL VIDEO),POP SMOKE 💫,59668110,212400,4200,oorVWW9ywG0,7xQVlws5VBsECoOhjNLHNo,6753560527907212038,1473525510,1473525230,2i341niYs3w3
Amour Plastique,0,Videoclub,56,Amour Plastique,224000,spotify:track:3bk0OXwZFr7Yv9aJPLWC2w,0.691,0.379,6,-14.041,0,0.037,0.759,0.00108,0.113,0.216,119.928,audio_features,3bk0OXwZFr7Yv9aJPLWC2w,spotify:track:3bk0OXwZFr7Yv9aJPLWC2w,https://api.spotify.com/v1/tracks/3bk0OXwZFr7Yv9aJPLWC2w,https://api.spotify.com/v1/audio-analysis/3bk0OXwZFr7Yv9aJPLWC2w,224000,4,4239,VIDEOCLUB - Amour plastique (clip officiel),Videoclub,104921227,212400,0,5NjJLFI_oYs,3bk0OXwZFr7Yv9aJPLWC2w,6678935764966951685,1544147203,1544147199,lBWGWeChPlNL
We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,33,Martin Garrix,74,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],217000,spotify:track:1LFVyrx9ZRJ2IyDLRPG8VK,0.66,0.733,0,-4.619,1,0.0359,0.248,8.96e-06,0.17,0.304,119.933,audio_features,1LFVyrx9ZRJ2IyDLRPG8VK,spotify:track:1LFVyrx9ZRJ2IyDLRPG8VK,https://api.spotify.com/v1/tracks/1LFVyrx9ZRJ2IyDLRPG8VK,https://api.spotify.com/v1/audio-analysis/1LFVyrx9ZRJ2IyDLRPG8VK,217000,4,4240,"Martin Garrix, Bono & The Edge at EURO 2020 Opening Ceremony - We Are The People",Martin Garrix,34879226,212342,-1082,JjIwYtLr8Ec,1LFVyrx9ZRJ2IyDLRPG8VK,6956611366815827970,1563230054,1563230051,qTCWqzA6T4vI
THE SHADE,81,Rex Orange County,73,WHO CARES?,181506,spotify:track:1gH1h30wkQdd9zhY3j7a8T,0.898,0.509,5,-7.973,1,0.062,0.391,0.0,0.0876,0.727,119.869,audio_features,1gH1h30wkQdd9zhY3j7a8T,spotify:track:1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/tracks/1gH1h30wkQdd9zhY3j7a8T,https://api.spotify.com/v1/audio-analysis/1gH1h30wkQdd9zhY3j7a8T,181507,4,4241,Rex Orange County - THE SHADE (Lyrics),rex orange county,68188240,212332,-633,XwRlsNpJgD0,1gH1h30wkQdd9zhY3j7a8T,7073719669227522049,1606962620,1606962225,sIhoT3G6dk2d
TÌNH BẠN DIỆU KỲ - Master Version,46,Ricky Star,40,TÌNH BẠN DIỆU KỲ (Master Version),188444,spotify:track:5GkHewx846ulN2PvhAg7Jm,0.796,0.684,1,-8.363,0,0.0432,0.32,0.0,0.119,0.551,134.986,audio_features,5GkHewx846ulN2PvhAg7Jm,spotify:track:5GkHewx846ulN2PvhAg7Jm,https://api.spotify.com/v1/tracks/5GkHewx846ulN2PvhAg7Jm,https://api.spotify.com/v1/audio-analysis/5GkHewx846ulN2PvhAg7Jm,188444,4,4243,TÌNH BẠN DIỆU KỲ - AMEE x RICKY STAR x LĂNG LD | Special M/V (Official),Freak D & AMEE & Lăng LD & Ricky Star,11746947,212300,1834,TpmVzBcP70U,5GkHewx846ulN2PvhAg7Jm,6932223239187859457,1559343489,1559343272,KHhDFoILDhaz
