track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Gucci Flip Flops (feat. Lil Yachty),0,Bhad Bhabie,53,Gucci Flip Flops (feat. Lil Yachty),150000,spotify:track:042nVrQvpEVrsrW6yeeHB2,0.822,0.622,8,-7.33,1,0.314,0.0347,0.0181,0.114,0.18,160.066,audio_features,042nVrQvpEVrsrW6yeeHB2,spotify:track:042nVrQvpEVrsrW6yeeHB2,https://api.spotify.com/v1/tracks/042nVrQvpEVrsrW6yeeHB2,https://api.spotify.com/v1/audio-analysis/042nVrQvpEVrsrW6yeeHB2,150000,4,2413,"BHAD BHABIE feat. Lil Yachty - ""Gucci Flip Flops"" (Official Music Video) | Danielle Bregoli",bhadbhabie & lilyachty,154045530,380900,-666,tsp7IOr7Q9A,042nVrQvpEVrsrW6yeeHB2,6551655297080003329,1634251284,1634249855,8VkASV5z38xD
FALA MAL DE MIM,59,PEDRO SAMPAIO,66,FALA MAL DE MIM,154181,spotify:track:5glMxRMRHGBRj6bydBjoPM,0.695,0.805,8,-4.351,1,0.0959,0.333,0.0,0.0794,0.673,165.036,audio_features,5glMxRMRHGBRj6bydBjoPM,spotify:track:5glMxRMRHGBRj6bydBjoPM,https://api.spotify.com/v1/tracks/5glMxRMRHGBRj6bydBjoPM,https://api.spotify.com/v1/audio-analysis/5glMxRMRHGBRj6bydBjoPM,154182,4,2415,"PEDRO SAMPAIO, Daniel Caon, Wesley Safadão - FALA MAL DE MIM",Daniel Caon & Wesley Safadão & Pedro Sampaio,17844762,380700,-1680,5NsBJ9wWoLo,5glMxRMRHGBRj6bydBjoPM,6922977958987335681,1549872525,1549872524,xayaAtLJKjI5
Naruto,50,Pelly,30,Naruto,129705,spotify:track:0952Tny0pwn1vEFTbRdjKY,0.781,0.669,4,-8.857,0,0.225,0.0871,0.0,0.342,0.365,120.978,audio_features,0952Tny0pwn1vEFTbRdjKY,spotify:track:0952Tny0pwn1vEFTbRdjKY,https://api.spotify.com/v1/tracks/0952Tny0pwn1vEFTbRdjKY,https://api.spotify.com/v1/audio-analysis/0952Tny0pwn1vEFTbRdjKY,129707,4,2416,Pelly - Naruto (OFFICIAL ARTIST UPLOAD Anime Music Video),Pelly,31332974,380500,3925,ZdlnGYRmhp4,0952Tny0pwn1vEFTbRdjKY,6903448260594124802,1543653917,1543653916,bxJKL1TBfInW
Bori (feat. Lenier),64,6ix9ine,71,Bori (feat. Lenier),185304,spotify:track:6KXTYXC1qxVGF0toANwIzP,0.639,0.512,0,-5.133,0,0.0525,0.455,0.0,0.111,0.348,79.748,audio_features,6KXTYXC1qxVGF0toANwIzP,spotify:track:6KXTYXC1qxVGF0toANwIzP,https://api.spotify.com/v1/tracks/6KXTYXC1qxVGF0toANwIzP,https://api.spotify.com/v1/audio-analysis/6KXTYXC1qxVGF0toANwIzP,185304,4,2417,6ix9ine - Bori feat. Lenier (Official Music Video),LENIER & 6ix9ine,32418203,380300,28780,ZLLcxNiQ9Yg,6KXTYXC1qxVGF0toANwIzP,7215817359343224834,1679696798,1679696796,rhATrxtM7muO
Милый Кудряшка,33,Simbachka,23,Симба Младший,131879,spotify:track:5mfyEgcX1YZPoRY9rsB9Ey,0.859,0.55,6,-8.889,1,0.122,0.139,0.0016,0.0694,0.562,128.015,audio_features,5mfyEgcX1YZPoRY9rsB9Ey,spotify:track:5mfyEgcX1YZPoRY9rsB9Ey,https://api.spotify.com/v1/tracks/5mfyEgcX1YZPoRY9rsB9Ey,https://api.spotify.com/v1/audio-analysis/5mfyEgcX1YZPoRY9rsB9Ey,131879,4,2418,Милый Кудряшка,Simbachka,24538642,380100,300,eVC6SRfm6T0,5mfyEgcX1YZPoRY9rsB9Ey,6941586512832104449,1559164629,1559164459,SP7Dgw8iDjWe
Yo Te Esperaba - Primera Fila [En Vivo],60,Alejandra Guzman,64,La Guzmán en Primera Fila,224866,spotify:track:3YT6mjbJ2VL7wBI95LDzNR,0.453,0.482,2,-6.337,1,0.0484,0.72,0.0,0.734,0.37,140.324,audio_features,3YT6mjbJ2VL7wBI95LDzNR,spotify:track:3YT6mjbJ2VL7wBI95LDzNR,https://api.spotify.com/v1/tracks/3YT6mjbJ2VL7wBI95LDzNR,https://api.spotify.com/v1/audio-analysis/3YT6mjbJ2VL7wBI95LDzNR,224867,4,2419,Alejandra Guzmán - Yo Te Esperaba (En Vivo),Alejandra Guzmán,28282818,380050,484,jcH4hL0LVn8,3YT6mjbJ2VL7wBI95LDzNR,222578890710659072,738038502,738038460,f4wnTQv1HisH
Mi Forma de Ser,52,Farruko,82,TrapXficante,214093,spotify:track:752g22kc1OSv5Qb8ywwHYE,0.734,0.612,6,-4.839,1,0.0361,0.187,0.0,0.136,0.243,129.982,audio_features,752g22kc1OSv5Qb8ywwHYE,spotify:track:752g22kc1OSv5Qb8ywwHYE,https://api.spotify.com/v1/tracks/752g22kc1OSv5Qb8ywwHYE,https://api.spotify.com/v1/audio-analysis/752g22kc1OSv5Qb8ywwHYE,214093,4,2420,"Farruko ""Mi Forma de Ser"" (Official Video)",FARRU,2268710,379774,9162,_Uqd3Z1fVtA,752g22kc1OSv5Qb8ywwHYE,273069891006693376,1271533541,1271532818,id0Ke4UX5sjt
Moonroof,42,Jass Manak,61,Age 19,167701,spotify:track:33UkQR3QngD2iaOdPDWpu8,0.553,0.823,9,-1.786,1,0.16,0.21,2.63e-06,0.0796,0.566,100.016,audio_features,33UkQR3QngD2iaOdPDWpu8,spotify:track:33UkQR3QngD2iaOdPDWpu8,https://api.spotify.com/v1/tracks/33UkQR3QngD2iaOdPDWpu8,https://api.spotify.com/v1/audio-analysis/33UkQR3QngD2iaOdPDWpu8,167702,4,2422,Moonroof : Jass Manak (Official Song) Sukhe | Romantic Songs |  GK.DIGITAL | Geet MP3,Jass Manak ,11260399,379400,2300,xHWDw3g4A2A,33UkQR3QngD2iaOdPDWpu8,6661888426398190342,,,VYnQYaZox3VT
Entre Mis Brazos,39,Flex,60,Romantic Style Parte 3...Desde La Esencia,191895,spotify:track:3PHgjM8oQiJX0vk12TWnmM,0.713,0.801,1,-4.956,0,0.0495,0.0913,1.6e-06,0.0815,0.225,93.003,audio_features,3PHgjM8oQiJX0vk12TWnmM,spotify:track:3PHgjM8oQiJX0vk12TWnmM,https://api.spotify.com/v1/tracks/3PHgjM8oQiJX0vk12TWnmM,https://api.spotify.com/v1/audio-analysis/3PHgjM8oQiJX0vk12TWnmM,191895,4,2423,Entre Mis Brazos,Flex,5799533,379300,10900,osuAPrdCEbc,3PHgjM8oQiJX0vk12TWnmM,6735756615397410817,,,M2VtcdAWFgPb
El Payaso Asesino,22,Luisa Miedo,6,El Payaso Asesino 2019: Música de Ambiente de Halloween para Asustar con Gritos y otros Sonidos de Miedo,278798,spotify:track:6Xsc1Nvims2TkvmeNXNjtB,0.308,0.273,8,-18.053,1,0.0386,0.543,0.863,0.105,0.0408,59.953,audio_features,6Xsc1Nvims2TkvmeNXNjtB,spotify:track:6Xsc1Nvims2TkvmeNXNjtB,https://api.spotify.com/v1/tracks/6Xsc1Nvims2TkvmeNXNjtB,https://api.spotify.com/v1/audio-analysis/6Xsc1Nvims2TkvmeNXNjtB,278798,3,2424,El Payaso Asesino,Luisa Miedo,345746745,379050,900,EgoHPOXTtVw,6Xsc1Nvims2TkvmeNXNjtB,6736022498275493889,,,xb7sGMl9Agtx
Champagne and Pools (feat. Blackbear & Kyle),57,Hoodie Allen,58,Happy Camper,214413,spotify:track:7HytU9V8vMCUayply0lYBq,0.61,0.641,9,-4.352,0,0.268,0.519,0.0,0.902,0.852,67.413,audio_features,7HytU9V8vMCUayply0lYBq,spotify:track:7HytU9V8vMCUayply0lYBq,https://api.spotify.com/v1/tracks/7HytU9V8vMCUayply0lYBq,https://api.spotify.com/v1/audio-analysis/7HytU9V8vMCUayply0lYBq,214413,4,2426,"Hoodie Allen - ""Champagne and Pools"" (feat. Blackbear and KYLE)",hoodie allen,18951108,378900,-400,zp9I56Vopfg,7HytU9V8vMCUayply0lYBq,206848432588603392,1076720643,1076720621,y2ELLHAVNmrt
Pano,80,Zack Tabudlo,70,Pano,254400,spotify:track:08MFgEQeVLF37EyZ7jcwLc,0.375,0.457,3,-7.018,1,0.0315,0.868,0.0145,0.191,0.415,174.839,audio_features,08MFgEQeVLF37EyZ7jcwLc,spotify:track:08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/tracks/08MFgEQeVLF37EyZ7jcwLc,https://api.spotify.com/v1/audio-analysis/08MFgEQeVLF37EyZ7jcwLc,254400,3,2427,Zack Tabudlo - Pano (Lyric Video),Zack Tabudlo,91986156,378800,700,xizg1-0JmiA,08MFgEQeVLF37EyZ7jcwLc,7035809700118300674,1597221776,1597221770,vyYqyymv8UZj
AirplaneMode,77,BONES,72,IFeelLikeDirt,75428,spotify:track:5XKZua8kqgHwcxeKiMIjge,0.847,0.601,11,-6.311,0,0.103,0.163,0.787,0.11,0.548,139.996,audio_features,5XKZua8kqgHwcxeKiMIjge,spotify:track:5XKZua8kqgHwcxeKiMIjge,https://api.spotify.com/v1/tracks/5XKZua8kqgHwcxeKiMIjge,https://api.spotify.com/v1/audio-analysis/5XKZua8kqgHwcxeKiMIjge,75429,4,2429,Bones - AirplaneMode,BONES,105481247,378682,2608,_Ni9BLSY4zY,5XKZua8kqgHwcxeKiMIjge,6764217897637136386,1489541288,1489541104,Uda7GF2jiPQf
สเตตัสโสด,32,Status Single,15,สเตตัสโสด,179984,spotify:track:3W0eepTEsCrQMj2sImNmrn,0.763,0.847,2,-3.294,1,0.0316,0.459,0.0,0.0637,0.803,98.015,audio_features,3W0eepTEsCrQMj2sImNmrn,spotify:track:3W0eepTEsCrQMj2sImNmrn,https://api.spotify.com/v1/tracks/3W0eepTEsCrQMj2sImNmrn,https://api.spotify.com/v1/audio-analysis/3W0eepTEsCrQMj2sImNmrn,179984,4,2430,สเตตัสโสด : Status Single [Official MV],Status Single,9768123,378600,5800,tp0uWaYtJMg,3W0eepTEsCrQMj2sImNmrn,6780997753557223426,,,4AtQF0zbHJLW
だんだん早くなる,35,40mP,41,だんだん早くなる,137883,spotify:track:3g3xdcNJTv8UPbcKWIl8c1,0.553,0.872,8,-2.922,1,0.11,0.475,0.0,0.14,0.946,131.068,audio_features,3g3xdcNJTv8UPbcKWIl8c1,spotify:track:3g3xdcNJTv8UPbcKWIl8c1,https://api.spotify.com/v1/tracks/3g3xdcNJTv8UPbcKWIl8c1,https://api.spotify.com/v1/audio-analysis/3g3xdcNJTv8UPbcKWIl8c1,137883,4,2431,だんだん近くなる,40mP,116230991,378500,1124,hHLqElFDtpI,3g3xdcNJTv8UPbcKWIl8c1,6683038511802615810,,,dDy4U5GUYH28
Adderall (Corvette Corvette),56,Popp Hunna,41,Adderall (Corvette Corvette),136224,spotify:track:3aAmQOxRPeKDL0HMWFA5qn,0.913,0.391,4,-11.158,0,0.368,0.272,0.0,0.0666,0.713,141.05,audio_features,3aAmQOxRPeKDL0HMWFA5qn,spotify:track:3aAmQOxRPeKDL0HMWFA5qn,https://api.spotify.com/v1/tracks/3aAmQOxRPeKDL0HMWFA5qn,https://api.spotify.com/v1/audio-analysis/3aAmQOxRPeKDL0HMWFA5qn,136224,4,2432,Popp Hunna - Adderall (Corvette Corvette) [Official Video],Popphunna,39888777,378400,-1667,oJlfuBHLf0o,3aAmQOxRPeKDL0HMWFA5qn,6713191204114270981,1535572678,1535572674,38MccLfRYana
Serve,54,Zae,37,Serve,193782,spotify:track:1EEv8UZMGJ9rG3N1Ilo5bz,0.953,0.41,1,-8.164,1,0.258,0.0047,0.0164,0.0931,0.37,132.997,audio_features,1EEv8UZMGJ9rG3N1Ilo5bz,spotify:track:1EEv8UZMGJ9rG3N1Ilo5bz,https://api.spotify.com/v1/tracks/1EEv8UZMGJ9rG3N1Ilo5bz,https://api.spotify.com/v1/audio-analysis/1EEv8UZMGJ9rG3N1Ilo5bz,193783,4,2434,"Zae, Paul N Ballin - Serve (Official Music Video)",Zae,48008302,378300,-1824,HVoNsclI52s,1EEv8UZMGJ9rG3N1Ilo5bz,7057419370066085889,1607107626,1607107385,QzmlsirDQMel
"Odhani (From ""Made in China"")",59,Sachin-Jigar,75,"Odhani (From ""Made in China"")",195397,spotify:track:2q0V50aNlI1RQXJyE5HDgD,0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,audio_features,2q0V50aNlI1RQXJyE5HDgD,spotify:track:2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/tracks/2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/audio-analysis/2q0V50aNlI1RQXJyE5HDgD,195397,4,2435,Odhani – Made In China | Rajkummar Rao & Mouni Roy |  Neha Kakkar & Darshan Raval | Sachin – Jigar,Neha Kakkar & 🥇,11434191,378200,0,C7u6rtswjCU,2q0V50aNlI1RQXJyE5HDgD,6738694131175915522,1481053052,1481053049,TSOrWzemTr3x
Cabaré,0,Nêgo Jhá,42,O Pai Ta On,168882,spotify:track:3NYdvUDBa2Y5UNhqH4INC1,0.834,0.837,9,-2.404,0,0.0769,0.225,0.00392,0.248,0.709,134.996,audio_features,3NYdvUDBa2Y5UNhqH4INC1,spotify:track:3NYdvUDBa2Y5UNhqH4INC1,https://api.spotify.com/v1/tracks/3NYdvUDBa2Y5UNhqH4INC1,https://api.spotify.com/v1/audio-analysis/3NYdvUDBa2Y5UNhqH4INC1,168882,4,2436,CABARÉ - Nêgo Jhá #OpaiTaOn,Nêgo Jhá,44951826,378000,-2000,5Rji2OILnbw,3NYdvUDBa2Y5UNhqH4INC1,6871786213045454849,,,ZE41uPwFWEFi
Cha Cha,70,Freddie Dredd,72,Cha Cha,173937,spotify:track:1vvBUZseJ7fwYPX1NedOLd,0.792,0.698,1,-6.364,1,0.172,0.489,0.0788,0.127,0.751,129.971,audio_features,1vvBUZseJ7fwYPX1NedOLd,spotify:track:1vvBUZseJ7fwYPX1NedOLd,https://api.spotify.com/v1/tracks/1vvBUZseJ7fwYPX1NedOLd,https://api.spotify.com/v1/audio-analysis/1vvBUZseJ7fwYPX1NedOLd,173938,4,2437,FREDDIE DREDD - CHA CHA (Lyrics),Beve Stuscemi,143085071,377400,-1870,LlE3rf0kpBA,1vvBUZseJ7fwYPX1NedOLd,6696543635405638405,1489386097,1489385633,DFQF5HkZBR1p
Пушка,0,Кобяков,17,Пушка,226285,spotify:track:674CHwljNAQMYomTkdMAnk,0.833,0.855,11,-5.142,0,0.257,0.103,3.31e-06,0.13,0.709,139.98,audio_features,674CHwljNAQMYomTkdMAnk,spotify:track:674CHwljNAQMYomTkdMAnk,https://api.spotify.com/v1/tracks/674CHwljNAQMYomTkdMAnk,https://api.spotify.com/v1/audio-analysis/674CHwljNAQMYomTkdMAnk,226286,4,2438,"КОБЯКОВ - ПУШКА (Премьера клипа, 2021)",КОБЯКОВ,27841496,377200,-1566,Dajcn-psuCU,674CHwljNAQMYomTkdMAnk,6902903436858099713,,,7dOmmpEdsCYY
You Are The Reason,1,Alex Porat,46,Alexandra Porat,203288,spotify:track:2WlgmHVhh6O2tRAmshBd6M,0.362,0.0951,1,-11.421,1,0.0339,0.949,0.0,0.0964,0.255,171.105,audio_features,2WlgmHVhh6O2tRAmshBd6M,spotify:track:2WlgmHVhh6O2tRAmshBd6M,https://api.spotify.com/v1/tracks/2WlgmHVhh6O2tRAmshBd6M,https://api.spotify.com/v1/audio-analysis/2WlgmHVhh6O2tRAmshBd6M,203288,3,2439,You Are The Reason - Calum Scott cover by Alexandra Porat,Alex Porat,66871855,377160,-140,ezcdE4lPpq8,2WlgmHVhh6O2tRAmshBd6M,6783060764199487489,1495401493,1495401489,qqy3DWODzck4
Ahista,56,Pankaj Udhas,58,Stolen Moments,434400,spotify:track:3GIxNehfNB1vsDCTWBoGiU,0.712,0.257,3,-15.419,1,0.0319,0.535,0.0,0.134,0.396,88.005,audio_features,3GIxNehfNB1vsDCTWBoGiU,spotify:track:3GIxNehfNB1vsDCTWBoGiU,https://api.spotify.com/v1/tracks/3GIxNehfNB1vsDCTWBoGiU,https://api.spotify.com/v1/audio-analysis/3GIxNehfNB1vsDCTWBoGiU,434400,4,2440,Pankaj Udhas - Ahista,💗DARARARI💗,17068958,376900,-880,HbQud4yWoog,3GIxNehfNB1vsDCTWBoGiU,6906456456078314241,1442235088,1442234846,NWIwoGdpAxIK
Same Ol’ Mistakes,66,Rihanna,87,ANTI (Deluxe),397093,spotify:track:6RtzmszGXs32TRhv5zTKNM,0.44,0.803,8,-5.415,1,0.0443,0.199,0.00282,0.0591,0.501,151.777,audio_features,6RtzmszGXs32TRhv5zTKNM,spotify:track:6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/tracks/6RtzmszGXs32TRhv5zTKNM,https://api.spotify.com/v1/audio-analysis/6RtzmszGXs32TRhv5zTKNM,397093,4,2441,Rihanna - Same Old Love (Lyrics) | take away your things and go rihanna,nadegemferi,185360296,376880,-200,tImJPowXpos,6RtzmszGXs32TRhv5zTKNM,6992552851079957254,1440934107,1440933869,fug8FpvZ1vGn
Can We Kiss Forever?,12,Welder Dias,18,Can We Kiss Forever?,206714,spotify:track:28oQRTfq9N1KUJTKBHBUlv,0.663,0.141,4,-18.349,1,0.0425,0.969,0.95,0.104,0.136,110.022,audio_features,28oQRTfq9N1KUJTKBHBUlv,spotify:track:28oQRTfq9N1KUJTKBHBUlv,https://api.spotify.com/v1/tracks/28oQRTfq9N1KUJTKBHBUlv,https://api.spotify.com/v1/audio-analysis/28oQRTfq9N1KUJTKBHBUlv,206714,4,2442,Can We Kiss Forever(完整版),夜夜笙歌,75617803,376500,10080,,28oQRTfq9N1KUJTKBHBUlv,6870152818695604232,,,4jEVn9zMB9fu
Paradise,0,Bazzi,69,Paradise,169038,spotify:track:7njKgVl3AnLflRad38o7AG,0.844,0.644,11,-6.273,0,0.0479,0.0828,0.0,0.113,0.591,122.061,audio_features,7njKgVl3AnLflRad38o7AG,spotify:track:7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/tracks/7njKgVl3AnLflRad38o7AG,https://api.spotify.com/v1/audio-analysis/7njKgVl3AnLflRad38o7AG,169038,4,2443,Bazzi - Paradise [Official Music Video],Bazzi,49246299,376500,4020,x90WLRa5uGo,7njKgVl3AnLflRad38o7AG,6677379022231440129,1475805825,1475805810,yZtYyFdm8eQg
Friends,65,Ella Henderson,73,Glorious,178298,spotify:track:18RdChpgvaAO7GXDjLks2B,0.747,0.537,10,-5.76,1,0.0413,0.198,1.26e-05,0.18,0.453,97.056,audio_features,18RdChpgvaAO7GXDjLks2B,spotify:track:18RdChpgvaAO7GXDjLks2B,https://api.spotify.com/v1/tracks/18RdChpgvaAO7GXDjLks2B,https://api.spotify.com/v1/audio-analysis/18RdChpgvaAO7GXDjLks2B,178299,4,2444,Ella Henderson - Friends (Official Music Video),Ella Henderson,19416591,376400,600,EdwTmn8hTm4,18RdChpgvaAO7GXDjLks2B,6755806709152778241,1476385096,1476385091,GWUlGijiKIKF
Different Varieties (Remix),44,KINGMOSTWANTED,45,Different Varieties (Remix),123505,spotify:track:5jVtJFZdl8Mst82VvgQYZQ,0.936,0.432,1,-7.724,1,0.525,0.00275,6.42e-05,0.135,0.154,120.04,audio_features,5jVtJFZdl8Mst82VvgQYZQ,spotify:track:5jVtJFZdl8Mst82VvgQYZQ,https://api.spotify.com/v1/tracks/5jVtJFZdl8Mst82VvgQYZQ,https://api.spotify.com/v1/audio-analysis/5jVtJFZdl8Mst82VvgQYZQ,123505,4,2445,KingMostWanted- Different Varieties Remix Ft. Mike Sherm (OFFICIAL MUSIC VIDEO),KingMostWanted,102444159,376400,-2011,44J7IvYCF9E,5jVtJFZdl8Mst82VvgQYZQ,6785319394022034182,,,MGUDRBQUZMZe
