track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
ЧЕ ЗА ЛЕВ ЭТОТ ТИГР,39,Gazan,38,ЧЕ ЗА ЛЕВ ЭТОТ ТИГР,114291,spotify:track:4fNpMWL6oG1wIe0DymPB1E,0.798,0.871,8,-5.393,1,0.301,0.0723,0.00506,0.408,0.458,105.012,audio_features,4fNpMWL6oG1wIe0DymPB1E,spotify:track:4fNpMWL6oG1wIe0DymPB1E,https://api.spotify.com/v1/tracks/4fNpMWL6oG1wIe0DymPB1E,https://api.spotify.com/v1/audio-analysis/4fNpMWL6oG1wIe0DymPB1E,114292,4,4401,GAZAN - ЧЕ ЗА ЛЕВ ЭТОТ ТИГР (ПРЕМЬЕРА КЛИПА),GAZAN,27390832,203700,1400,KJBaYlnNA3Y,4fNpMWL6oG1wIe0DymPB1E,7020669940885637122,1590873985,1590873969,sPdCxU0WGuXp
Lifestyle,42,Amrit Maan,60,Lifestyle,203500,spotify:track:6QMVNJaClKzYwU3iAofIGQ,0.71,0.859,0,-4.203,1,0.204,0.326,1.09e-05,0.0701,0.759,81.952,audio_features,6QMVNJaClKzYwU3iAofIGQ,spotify:track:6QMVNJaClKzYwU3iAofIGQ,https://api.spotify.com/v1/tracks/6QMVNJaClKzYwU3iAofIGQ,https://api.spotify.com/v1/audio-analysis/6QMVNJaClKzYwU3iAofIGQ,203500,4,4402,Lifestyle (Full Video) Amrit Maan Ft Gurlej Akhtar- Latest Punjabi Songs 2020-New Punjabi Songs 2020,Amrit Maan,12539686,203498,-4,ahP1bzv9YlU,6QMVNJaClKzYwU3iAofIGQ,6814162346261366785,,,5BHFFdjkecor
Love Me Back (Fayahh Beat),71,Trinidad Cardona,58,Love Me Back (Fayahh Beat),193626,spotify:track:5ZF6l3xKi3m6YK2dDXAsR5,0.602,0.612,8,-8.115,1,0.0465,0.0325,0.00943,0.147,0.692,95.161,audio_features,5ZF6l3xKi3m6YK2dDXAsR5,spotify:track:5ZF6l3xKi3m6YK2dDXAsR5,https://api.spotify.com/v1/tracks/5ZF6l3xKi3m6YK2dDXAsR5,https://api.spotify.com/v1/audio-analysis/5ZF6l3xKi3m6YK2dDXAsR5,193627,4,4403,"Trinidad Cardona - Love Me Back (Lyrics) you say you love me then, you wanna be my friend",Trinidad,91321779,203400,-1555,Hq3cPWoPchg,5ZF6l3xKi3m6YK2dDXAsR5,7041278754605337350,1617377334,1617377320,ZbJcESQJj2bE
รักเธอตลอดกาล - Valentine Edition,34,โดม ปกรณ์ ลัม,28,รักเธอตลอดกาล (Valentine Edition),283557,spotify:track:1PvL7veBxDSN6mWsPfArPC,0.619,0.411,10,-8.538,1,0.0295,0.569,0.0,0.136,0.231,123.988,audio_features,1PvL7veBxDSN6mWsPfArPC,spotify:track:1PvL7veBxDSN6mWsPfArPC,https://api.spotify.com/v1/tracks/1PvL7veBxDSN6mWsPfArPC,https://api.spotify.com/v1/audio-analysis/1PvL7veBxDSN6mWsPfArPC,283558,4,4405,รักเธอตลอดกาล 2020  Valentine Edition  - โดม ปกรณ์ ลัม &  เมทัล สุขขาว  [ OFFICIAL MV],Dome Pakorn Lam,29523090,203300,700,0qxwgXw4bb4,1PvL7veBxDSN6mWsPfArPC,6791876632433920001,,,7qhcvwYG3sQt
Not 20 Anymore,49,Bebe Rexha,79,Not 20 Anymore,183983,spotify:track:7vWbERTWGCiu6fil02e9kj,0.659,0.553,11,-4.809,0,0.0286,0.43,5.1e-06,0.198,0.401,89.978,audio_features,7vWbERTWGCiu6fil02e9kj,spotify:track:7vWbERTWGCiu6fil02e9kj,https://api.spotify.com/v1/tracks/7vWbERTWGCiu6fil02e9kj,https://api.spotify.com/v1/audio-analysis/7vWbERTWGCiu6fil02e9kj,183983,3,4406,Bebe Rexha - Not 20 Anymore [Official Music Video],BebeRexha,7374955,203300,280,weRTCk-mJyE,7vWbERTWGCiu6fil02e9kj,6730296014055426050,1476377054,1476377053,NXbkoHp9XXPu
Birthday Song,1,The Cute Ones,11,"The Cute Ones, Vol. 2",143777,spotify:track:7rBDh0PW95lrWlUSGGxiPG,0.803,0.653,4,-5.371,1,0.0473,0.744,0.0,0.0872,0.966,131.954,audio_features,7rBDh0PW95lrWlUSGGxiPG,spotify:track:7rBDh0PW95lrWlUSGGxiPG,https://api.spotify.com/v1/tracks/7rBDh0PW95lrWlUSGGxiPG,https://api.spotify.com/v1/audio-analysis/7rBDh0PW95lrWlUSGGxiPG,143778,4,4409,Birthday Song,The Cute Ones,2867743,203200,100,,7rBDh0PW95lrWlUSGGxiPG,6702743997783214081,,,oSWP3tfVbGJV
Dinossauro,25,Mundo Bita Portugal,11,Bita e os Animais,147692,spotify:track:3PehlsvQlF1p185CNZCixm,0.657,0.771,8,-6.178,1,0.0265,0.667,0.0,0.386,0.915,97.478,audio_features,3PehlsvQlF1p185CNZCixm,spotify:track:3PehlsvQlF1p185CNZCixm,https://api.spotify.com/v1/tracks/3PehlsvQlF1p185CNZCixm,https://api.spotify.com/v1/audio-analysis/3PehlsvQlF1p185CNZCixm,147692,4,4411,Mundo Bita - Dinossauros – Vídeo infantil,among :v,1815261,203100,-280,0GIgk4yuHOQ,3PehlsvQlF1p185CNZCixm,282760356840738816,,,mHiUnFEXg40V
Going Bad (feat. Drake),83,Meek Mill,72,Championships,180522,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,4412,Meek Mill - Going Bad feat. Drake (Official Video),meekmillyt,109802203,203100,-386,S1gp0m4B5p8,2IRZnDFmlqMuOrYOLnZZyc,6704972250308675586,1675230343,1675230117,0DptYtRqj0xI
Vee,3,The Gee J,14,Vee,179537,spotify:track:1IyTkVQcpMvLgLmOw6UZgD,0.588,0.776,2,-6.07,1,0.145,0.00139,0.912,0.712,0.472,181.859,audio_features,1IyTkVQcpMvLgLmOw6UZgD,spotify:track:1IyTkVQcpMvLgLmOw6UZgD,https://api.spotify.com/v1/tracks/1IyTkVQcpMvLgLmOw6UZgD,https://api.spotify.com/v1/audio-analysis/1IyTkVQcpMvLgLmOw6UZgD,179538,4,4413,original sound - 𝕲 𝖊 𝖊 ☘️,oksi👾,97640461,203100,-800,,1IyTkVQcpMvLgLmOw6UZgD,6932787780187654913,,,jGndrMJkajab
Bi' Tek Ben Anlarım,75,KÖFN,62,Bi' Tek Ben Anlarım,196250,spotify:track:7toL7Re9rApzIuIFDaLQSe,0.66,0.529,7,-10.502,1,0.0762,0.0828,0.00144,0.099,0.318,96.009,audio_features,7toL7Re9rApzIuIFDaLQSe,spotify:track:7toL7Re9rApzIuIFDaLQSe,https://api.spotify.com/v1/tracks/7toL7Re9rApzIuIFDaLQSe,https://api.spotify.com/v1/audio-analysis/7toL7Re9rApzIuIFDaLQSe,196250,4,4414,KÖFN - Bi' Tek Ben Anlarım - (Official Video),KÖFN,7785059,203000,5743,9TSf2k03HPA,7toL7Re9rApzIuIFDaLQSe,7068009067792304130,1611414316,1611414310,Mc34V7BDZAnq
Da Da Da,53,Tanir & Tyomcha,47,До мурашек,198000,spotify:track:2j3nHmvWSDkZ7jJT05nDH5,0.926,0.935,9,-2.832,0,0.0572,0.361,1.52e-05,0.111,0.957,120.052,audio_features,2j3nHmvWSDkZ7jJT05nDH5,spotify:track:2j3nHmvWSDkZ7jJT05nDH5,https://api.spotify.com/v1/tracks/2j3nHmvWSDkZ7jJT05nDH5,https://api.spotify.com/v1/audio-analysis/2j3nHmvWSDkZ7jJT05nDH5,198000,4,4418,Tanir & Tyomcha - Da Da Da (Official video),Tanir & Tyomcha,4764872,202900,-1087,nc1gCfEXpzc,2j3nHmvWSDkZ7jJT05nDH5,6790626296260053762,1476822132,1476822119,pFphZldBAEsS
It's My Life,0,Bon Jovi,76,Crush,224493,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35e-05,0.347,0.544,119.992,audio_features,1zOaxkbS1kAY1gIi0g8sOm,spotify:track:1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/tracks/1zOaxkbS1kAY1gIi0g8sOm,https://api.spotify.com/v1/audio-analysis/1zOaxkbS1kAY1gIi0g8sOm,224493,4,4419,Bon Jovi - It's My Life (Official Music Video),Bon Jovi,6299782,202816,4253,vx2u5uUu3DE,1zOaxkbS1kAY1gIi0g8sOm,6740522733064423425,1484688244,1484688048,TZzOS63Pmnpp
MAPA,64,SB19,64,MAPA,275420,spotify:track:6Fz2TpxUD0YvAPsuG8nDMJ,0.561,0.651,9,-4.862,1,0.0689,0.309,0.0,0.378,0.355,129.957,audio_features,6Fz2TpxUD0YvAPsuG8nDMJ,spotify:track:6Fz2TpxUD0YvAPsuG8nDMJ,https://api.spotify.com/v1/tracks/6Fz2TpxUD0YvAPsuG8nDMJ,https://api.spotify.com/v1/audio-analysis/6Fz2TpxUD0YvAPsuG8nDMJ,275420,4,4420,SB19 x SELECTA 'MAPA' Music Video | #MaPaSelectaMuna,SB19 Official,98480223,202700,1500,-42VsjwPXtU,6Fz2TpxUD0YvAPsuG8nDMJ,6960827306159933442,1566964805,1566964793,e35g8V97tOMA
Rojo,6,J Balvin,84,Hits 2020,151146,spotify:track:7lxA0377wJ3KmXvVkr1cNY,0.652,0.595,11,-4.04,1,0.117,0.15,0.000106,0.0836,0.421,172.277,audio_features,7lxA0377wJ3KmXvVkr1cNY,spotify:track:7lxA0377wJ3KmXvVkr1cNY,https://api.spotify.com/v1/tracks/7lxA0377wJ3KmXvVkr1cNY,https://api.spotify.com/v1/audio-analysis/7lxA0377wJ3KmXvVkr1cNY,151147,4,4421,J Balvin - Rojo (Official Video),J Balvin,22484258,202700,1289,_tG70FWd1Ds,7lxA0377wJ3KmXvVkr1cNY,6798329567875434498,1500491201,1500490683,OIveEih4XVo0
Mr. Clean,68,Yung Gravy,68,Snow Cougar,211149,spotify:track:5GxnROd93Y7NGt2ci0TwBw,0.758,0.701,9,-6.053,1,0.162,0.685,6.22e-06,0.114,0.626,106.74,audio_features,5GxnROd93Y7NGt2ci0TwBw,spotify:track:5GxnROd93Y7NGt2ci0TwBw,https://api.spotify.com/v1/tracks/5GxnROd93Y7NGt2ci0TwBw,https://api.spotify.com/v1/audio-analysis/5GxnROd93Y7NGt2ci0TwBw,211150,4,4422,Yung Gravy - Mr Clean (Clean),Yung Gravy 🍯,75779653,202700,-17,JLfQ2ghCJr8,5GxnROd93Y7NGt2ci0TwBw,5000000001377357797,1377357797,1377356767,5Llg5ACgcyUe
Heer,3,Usman Gohar,3,Heer,173923,spotify:track:6cr62H074T346VQPfTpAWB,0.584,0.522,9,-7.527,1,0.0349,0.563,0.0,0.118,0.378,155.848,audio_features,6cr62H074T346VQPfTpAWB,spotify:track:6cr62H074T346VQPfTpAWB,https://api.spotify.com/v1/tracks/6cr62H074T346VQPfTpAWB,https://api.spotify.com/v1/audio-analysis/6cr62H074T346VQPfTpAWB,173923,4,4423,Heer Aur Hero Ko Emotional Blackmail || 𝐇𝐞𝐞𝐫 𝐃𝐚 𝐇𝐞𝐫𝐨 || 𝐇𝐚𝐫 𝐏𝐚𝐥 𝐆𝐞𝐨,Heer'sclothing,12609292,202500,-668,zz2-tJyPuq4,6cr62H074T346VQPfTpAWB,6764602617587911425,,,fHlydKQkKbbQ
Day in the Life,0,Central Cee,82,Day in the Life,188689,spotify:track:0qSSfVh97cz3Wqp6NB9Y4d,0.905,0.571,2,-7.979,1,0.357,0.228,0.0,0.113,0.757,144.892,audio_features,0qSSfVh97cz3Wqp6NB9Y4d,spotify:track:0qSSfVh97cz3Wqp6NB9Y4d,https://api.spotify.com/v1/tracks/0qSSfVh97cz3Wqp6NB9Y4d,https://api.spotify.com/v1/audio-analysis/0qSSfVh97cz3Wqp6NB9Y4d,188690,4,4424,Central Cee -  Day In The Life [Music Video] | GRM Daily,CentralCee,61325808,202500,-1100,sq2JJf7jB00,0qSSfVh97cz3Wqp6NB9Y4d,6831232415487232002,1545431665,1545431403,kGF9j6gZuGQU
Numero 1,66,Oscu,54,Numero 1,164000,spotify:track:6HXvazdtAr9hy0kThzxrE3,0.842,0.729,8,-4.404,1,0.0753,0.0991,6.71e-06,0.0695,0.96,89.978,audio_features,6HXvazdtAr9hy0kThzxrE3,spotify:track:6HXvazdtAr9hy0kThzxrE3,https://api.spotify.com/v1/tracks/6HXvazdtAr9hy0kThzxrE3,https://api.spotify.com/v1/audio-analysis/6HXvazdtAr9hy0kThzxrE3,164000,4,4425,Oscu x Nobeat - Numero 1 (Video Oficial),Oscu & Nobeat,86617025,202500,-1300,DEjqWCjte1o,6HXvazdtAr9hy0kThzxrE3,7070642742501574658,1612535451,1612535450,ezAsTnjZolYF
Shaimaa - شيماء,0,Yousef Sosta - يوسف سوسته,10,Shaimaa - شيماء,124632,spotify:track:7pSSDGnLtetIQ6Ad6JBN0a,0.746,0.737,7,-2.302,1,0.0857,0.122,0.0,0.201,0.683,94.962,audio_features,7pSSDGnLtetIQ6Ad6JBN0a,spotify:track:7pSSDGnLtetIQ6Ad6JBN0a,https://api.spotify.com/v1/tracks/7pSSDGnLtetIQ6Ad6JBN0a,https://api.spotify.com/v1/audio-analysis/7pSSDGnLtetIQ6Ad6JBN0a,124632,4,4426,كليب مهرجان شيماء ( ارجعى ماتخفيش )  يوسف سوسته | النسخه الاصليه 2022,Yousef Sosta - يوسف سوسته,12117290,202500,-1400,NjJtm98NZlU,7pSSDGnLtetIQ6Ad6JBN0a,6991452166573524993,1579207228,1579207226,Xh0cNryuBCzJ
"Khamoshiyan (From ""Khamoshiyan"")",42,Jeet Gannguli,65,Arijit Singh - Ultimate Love Songs,335709,spotify:track:2Td3wWwNq6J1YW2YCbHbjb,0.527,0.521,2,-6.837,0,0.0272,0.631,0.0,0.158,0.266,143.892,audio_features,2Td3wWwNq6J1YW2YCbHbjb,spotify:track:2Td3wWwNq6J1YW2YCbHbjb,https://api.spotify.com/v1/tracks/2Td3wWwNq6J1YW2YCbHbjb,https://api.spotify.com/v1/audio-analysis/2Td3wWwNq6J1YW2YCbHbjb,335710,3,4427,"Khamoshiyan Full Video - Title Track|Arijit Singh|Ali Fazal, Sapna Pabbi, Gurmeet C",Jeet Gannguli & Arijit Singh,12556689,202400,1400,Mv3SZDP7QUo,2Td3wWwNq6J1YW2YCbHbjb,6740981168272837377,1179378851,1179378486,F8TYzrCQAef9
Apita,57,Costa Gold,57,Apita,233250,spotify:track:5m2XYNroEL5ceFFPDngYe2,0.79,0.595,1,-6.626,1,0.173,0.12,0.0,0.275,0.607,99.916,audio_features,5m2XYNroEL5ceFFPDngYe2,spotify:track:5m2XYNroEL5ceFFPDngYe2,https://api.spotify.com/v1/tracks/5m2XYNroEL5ceFFPDngYe2,https://api.spotify.com/v1/audio-analysis/5m2XYNroEL5ceFFPDngYe2,233250,4,4428,Costa Gold e Ryan SP - Apita (Clipe Oficial),MC Ryan SP & Costa Gold,82712310,202400,-1722,Hp-hHdBgGu0,5m2XYNroEL5ceFFPDngYe2,7024705619676366849,,,vuU4YnOL8rFi
Ishaan Rising,29,Hitesh Sonik,26,Celebrate Kai Po Che (Original Motion Picture Soundtrack),129626,spotify:track:2w3mFejQxgcxfMJZ4GcsPk,0.493,0.0658,2,-16.394,1,0.0342,0.99,0.147,0.0957,0.326,98.219,audio_features,2w3mFejQxgcxfMJZ4GcsPk,spotify:track:2w3mFejQxgcxfMJZ4GcsPk,https://api.spotify.com/v1/tracks/2w3mFejQxgcxfMJZ4GcsPk,https://api.spotify.com/v1/audio-analysis/2w3mFejQxgcxfMJZ4GcsPk,129627,1,4430,original sound - Hitesh singh,Hitesh singh,21718088,202300,-23,,2w3mFejQxgcxfMJZ4GcsPk,6761271609786436353,,,3RNjD8uDrwkk
Горький вкус,25,Султан Лагучев,44,Горький вкус,178775,spotify:track:1M5W7ohpFE7H9CVQVEikj6,0.668,0.91,11,-3.377,0,0.245,0.22,0.0,0.0631,0.837,97.968,audio_features,1M5W7ohpFE7H9CVQVEikj6,spotify:track:1M5W7ohpFE7H9CVQVEikj6,https://api.spotify.com/v1/tracks/1M5W7ohpFE7H9CVQVEikj6,https://api.spotify.com/v1/audio-analysis/1M5W7ohpFE7H9CVQVEikj6,178776,4,4432,Султан Лагучев - Горький вкус | Премьера клипа 2021,Султан Лагучев,20936997,202232,-298,Bx8Fo7WRpXg,1M5W7ohpFE7H9CVQVEikj6,6917723679645026305,1549034519,1549033562,acDzgMVtJIxv
BROWN SKIN GIRL,65,Blue Ivy,47,The Lion King: The Gift,248472,spotify:track:0B3FovCVaGKS5w1FTidEUP,0.603,0.602,6,-7.083,1,0.23,0.049,0.0,0.279,0.595,119.703,audio_features,0B3FovCVaGKS5w1FTidEUP,spotify:track:0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/tracks/0B3FovCVaGKS5w1FTidEUP,https://api.spotify.com/v1/audio-analysis/0B3FovCVaGKS5w1FTidEUP,248472,5,4433,"Beyoncé, Blue Ivy, SAINt JHN, WizKid - BROWN SKIN GIRL (Official Video)",Beyoncé & Wizkid,18326334,202200,1400,vRFS0MYTC1I,0B3FovCVaGKS5w1FTidEUP,6715311938881980418,1525915473,1525915461,F3LRtLvHMsbk
Mon Bebe,0,KiDi,55,The Golden Boy,151663,spotify:track:76perigJpkFLWUiZ0va7m6,0.791,0.808,9,-3.921,1,0.0403,0.137,0.00451,0.169,0.749,109.969,audio_features,76perigJpkFLWUiZ0va7m6,spotify:track:76perigJpkFLWUiZ0va7m6,https://api.spotify.com/v1/tracks/76perigJpkFLWUiZ0va7m6,https://api.spotify.com/v1/audio-analysis/76perigJpkFLWUiZ0va7m6,151663,4,4434,KiDi - Mon Bebe (Official Video),KiDi,3500050,202200,0,Ha63LIN_CGs,76perigJpkFLWUiZ0va7m6,6945406663998310401,1560776814,1560776651,YpGp11qjxxxM
SAOKO,2,ROSALÍA,82,SAOKO,137533,spotify:track:2J3oaXTqKjGGHCOQLeBnBA,0.827,0.768,0,-5.702,1,0.265,0.79,2.45e-05,0.497,0.734,99.988,audio_features,2J3oaXTqKjGGHCOQLeBnBA,spotify:track:2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/tracks/2J3oaXTqKjGGHCOQLeBnBA,https://api.spotify.com/v1/audio-analysis/2J3oaXTqKjGGHCOQLeBnBA,137533,4,4435,ROSALÍA - SAOKO (Official Video),La Rosalia,164023400,202200,-100,6o7bCAZSxsg,2J3oaXTqKjGGHCOQLeBnBA,7060881142547040257,1607918359,1607918350,uye4QHYJPWHt
