track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
As Long as You Love Me,65,Backstreet Boys,73,Backstreet Boys,214333,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.775,0.816,0,-5.534,1,0.0281,0.164,0.0,0.126,0.753,98.219,audio_features,00WvmRXTkPBZNhhRK3xfdy,spotify:track:00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/tracks/00WvmRXTkPBZNhhRK3xfdy,https://api.spotify.com/v1/audio-analysis/00WvmRXTkPBZNhhRK3xfdy,214333,4,3415,Backstreet Boys - As Long As You Love Me (Official HD Video),Backstreet Boys,18211909,269300,4925,0Gl2QnHNpkA,00WvmRXTkPBZNhhRK3xfdy,222961083664211969,533020726,533020724,UstYLoR5OFAE
Wang Da Naap,67,Ammy Virk,63,Wang Da Naap,158983,spotify:track:5r7k55M31Q22AEJkF1GTyw,0.533,0.59,6,-5.641,0,0.0906,0.307,0.0,0.105,0.67,75.265,audio_features,5r7k55M31Q22AEJkF1GTyw,spotify:track:5r7k55M31Q22AEJkF1GTyw,https://api.spotify.com/v1/tracks/5r7k55M31Q22AEJkF1GTyw,https://api.spotify.com/v1/audio-analysis/5r7k55M31Q22AEJkF1GTyw,158983,4,3416,Ammy Virk : WANG DA NAAP (Official Video) ft Sonam Bajwa | Muklawa | Punjabi Song 2019,Ammy Virk,14348727,269200,560,nzhKAEYRHww,5r7k55M31Q22AEJkF1GTyw,6709405722242713601,,,61s4Lk8IE9TB
Wonderland,47,Roxen,45,Wonderland,170000,spotify:track:2nLS48VLLSsZTw2e4bVJ8o,0.701,0.746,4,-3.191,0,0.074,0.275,0.0,0.101,0.437,95.979,audio_features,2nLS48VLLSsZTw2e4bVJ8o,spotify:track:2nLS48VLLSsZTw2e4bVJ8o,https://api.spotify.com/v1/tracks/2nLS48VLLSsZTw2e4bVJ8o,https://api.spotify.com/v1/audio-analysis/2nLS48VLLSsZTw2e4bVJ8o,170000,4,3417,Roxen x Alexander Rybak - Wonderland | Official Video,miaswonderland.mua,17036624,269000,-200,tOuXVtfMOaE,2nLS48VLLSsZTw2e4bVJ8o,6633782655999544069,1541028259,1541028252,H6uA24Wyt96n
Salty,0,Party Fox,0,Flip Up,79389,spotify:track:7LtGpDU91nElxGzwiqFXXm,0.772,0.282,11,-16.546,0,0.0725,0.00349,0.921,0.11,0.397,112.885,audio_features,7LtGpDU91nElxGzwiqFXXm,spotify:track:7LtGpDU91nElxGzwiqFXXm,https://api.spotify.com/v1/tracks/7LtGpDU91nElxGzwiqFXXm,https://api.spotify.com/v1/audio-analysis/7LtGpDU91nElxGzwiqFXXm,79389,4,3419,original sound,Saltyflubber,1109499,268900,0,,7LtGpDU91nElxGzwiqFXXm,172177632728379392,,,hLZCxOGuQuSq
I Want It That Way,71,Backstreet Boys,73,The Hits--Chapter One,213600,spotify:track:6e40mgJiCid5HRAGrbpGA6,0.689,0.702,6,-5.642,0,0.0261,0.216,0.0,0.159,0.484,99.031,audio_features,6e40mgJiCid5HRAGrbpGA6,spotify:track:6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,213600,4,3423,Backstreet Boys - I Want It That Way (Official HD Video),Backstreet Boys,57374935,268800,2758,4fndeDfaWCg,6e40mgJiCid5HRAGrbpGA6,222552446588575744,283567164,283567119,67ABDXO1o371
Careless Whisper,0,George Michael,71,Ladies & Gentlemen... The Best Of George Michael,300106,spotify:track:5DAeqwfoRbp5u6oUBtNYec,0.574,0.629,2,-8.815,0,0.0363,0.128,0.0,0.271,0.786,153.119,audio_features,5DAeqwfoRbp5u6oUBtNYec,spotify:track:5DAeqwfoRbp5u6oUBtNYec,https://api.spotify.com/v1/tracks/5DAeqwfoRbp5u6oUBtNYec,https://api.spotify.com/v1/audio-analysis/5DAeqwfoRbp5u6oUBtNYec,300107,4,3424,George Michael - Careless Whisper (Official Video),George Michael,217882193,268640,-2336,izGwDsrQ1eQ,5DAeqwfoRbp5u6oUBtNYec,7002304361355381505,204937609,204937470,PXRjoJEHWNSg
Vacation,43,Freddy Kalas,48,Vacation,173812,spotify:track:4nxcU5640NaB3zRGiqckTD,0.812,0.896,1,-3.615,1,0.183,0.11,0.0,0.364,0.515,120.025,audio_features,4nxcU5640NaB3zRGiqckTD,spotify:track:4nxcU5640NaB3zRGiqckTD,https://api.spotify.com/v1/tracks/4nxcU5640NaB3zRGiqckTD,https://api.spotify.com/v1/audio-analysis/4nxcU5640NaB3zRGiqckTD,173812,4,3425,Freddy Kalas - Vacation (Official Lyric Video),Freddy Kalas,7815222,268500,3850,mEU08ULNo5s,4nxcU5640NaB3zRGiqckTD,5000000001462402470,1613002816,1613002812,9K4qdxqKe8XM
Tell Me,43,Marshmello,81,Joytime II,158400,spotify:track:1FPJZZjcwG2IGF0UVLrmKL,0.558,0.919,1,-1.948,1,0.0426,0.00651,0.789,0.196,0.839,150.049,audio_features,1FPJZZjcwG2IGF0UVLrmKL,spotify:track:1FPJZZjcwG2IGF0UVLrmKL,https://api.spotify.com/v1/tracks/1FPJZZjcwG2IGF0UVLrmKL,https://api.spotify.com/v1/audio-analysis/1FPJZZjcwG2IGF0UVLrmKL,158400,4,3426,Marshmello - Tell Me (Official Music Video),marshmello,6514501,268450,-750,x3y4WdN4PI8,1FPJZZjcwG2IGF0UVLrmKL,6569969814926953221,1399828128,1399827931,F3uNnEL8Zpy7
Oops (feat. Charlie Puth),62,Little Mix,73,Glory Days (Expanded Edition),204760,spotify:track:7uU7UhUzfZJ5vEMoemdcIW,0.831,0.657,11,-4.161,0,0.0482,0.424,0.0,0.132,0.918,105.0,audio_features,7uU7UhUzfZJ5vEMoemdcIW,spotify:track:7uU7UhUzfZJ5vEMoemdcIW,https://api.spotify.com/v1/tracks/7uU7UhUzfZJ5vEMoemdcIW,https://api.spotify.com/v1/audio-analysis/7uU7UhUzfZJ5vEMoemdcIW,204760,4,3427,Oops,Charlie Puth & LittleMix,22893045,268300,4344,iEeTxu0X26I,7uU7UhUzfZJ5vEMoemdcIW,6456638950865029902,,,5YlVGV98aSMP
We Are The Champions - Remastered 2011,77,Queen,82,News Of The World (2011 Remaster),179200,spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,0.268,0.459,10,-6.94,1,0.0346,0.378,0.0,0.118,0.175,64.177,audio_features,1lCRw5FEZ1gPDNPzy1K4zW,spotify:track:1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/tracks/1lCRw5FEZ1gPDNPzy1K4zW,https://api.spotify.com/v1/audio-analysis/1lCRw5FEZ1gPDNPzy1K4zW,179200,4,3429,Queen - We Are The Champions (Official Video),Queen,59645920,268100,5034,04854XqcfCY,1lCRw5FEZ1gPDNPzy1K4zW,6894417343615600641,1422702265,1422700835,vbc5jfm5X46W
Smile,43,Daniel Skye,29,Smile,159416,spotify:track:38SMnh6mMS6ss1tEpD0Aun,0.675,0.808,5,-3.634,0,0.0595,0.0123,0.0,0.0636,0.727,79.972,audio_features,38SMnh6mMS6ss1tEpD0Aun,spotify:track:38SMnh6mMS6ss1tEpD0Aun,https://api.spotify.com/v1/tracks/38SMnh6mMS6ss1tEpD0Aun,https://api.spotify.com/v1/audio-analysis/38SMnh6mMS6ss1tEpD0Aun,159416,4,3431,Daniel Skye - Smile (Official Music Video),Skye,9039975,268100,0,f_pVeee0OOg,38SMnh6mMS6ss1tEpD0Aun,126359249,1132380411,1132379446,MujxLfl0MgUk
Best Friends - Instrumental,20,UNITY,33,Best Friends,173168,spotify:track:775PfJduDIsycAyDZfE4NF,0.625,0.525,6,-9.864,1,0.0339,0.00289,0.899,0.11,0.136,101.015,audio_features,775PfJduDIsycAyDZfE4NF,spotify:track:775PfJduDIsycAyDZfE4NF,https://api.spotify.com/v1/tracks/775PfJduDIsycAyDZfE4NF,https://api.spotify.com/v1/audio-analysis/775PfJduDIsycAyDZfE4NF,173168,4,3432,The Netherlands 🇳🇱 - Unity - Best Friends - Official Music Video - Junior Eurovision 2020,UNITY & Junior Songfestival,6697923,268068,2033,8Zkt4Otb-Xg,775PfJduDIsycAyDZfE4NF,6845315564106172417,,,Fmh65GIkQBnF
Boss,49,Jass Manak,61,Boss,146700,spotify:track:62AiHNSFlQFkCWpNk670NG,0.706,0.806,3,-0.544,0,0.279,0.321,0.0,0.225,0.761,139.858,audio_features,62AiHNSFlQFkCWpNk670NG,spotify:track:62AiHNSFlQFkCWpNk670NG,https://api.spotify.com/v1/tracks/62AiHNSFlQFkCWpNk670NG,https://api.spotify.com/v1/audio-analysis/62AiHNSFlQFkCWpNk670NG,146700,4,3433,Boss : Jass Manak (Official Video) Satti Dhillon | Ri | Punjabi Songs | GK.DIGITAL | Geet MP3,Jass Manak ,4754142,267900,100,rv9qC2mMRjo,62AiHNSFlQFkCWpNk670NG,6585068756400081670,1454004026,1454003753,Safllwh20CtY
Old MacDonald Had a Farm,57,The Countdown Kids,49,Fun Songs for Kids,125332,spotify:track:2tGgIA04KdLTRRGY5Ndw5w,0.783,0.485,5,-7.556,1,0.0355,0.701,0.0,0.238,0.546,109.999,audio_features,2tGgIA04KdLTRRGY5Ndw5w,spotify:track:2tGgIA04KdLTRRGY5Ndw5w,https://api.spotify.com/v1/tracks/2tGgIA04KdLTRRGY5Ndw5w,https://api.spotify.com/v1/audio-analysis/2tGgIA04KdLTRRGY5Ndw5w,125333,4,3435,Let’s Find the Jumbled Farm Animal Sounds! | Story for Kids | Old Macdonald Had a Farm | Pinkfong,T.M.T,149945974,267775,-375,nBYDl1wrYNo,2tGgIA04KdLTRRGY5Ndw5w,6589416031091952389,1527164795,1527164793,0Qq4QJAJejPT
Te Regalo,0,Carla Morrison,70,Te Regalo,242446,spotify:track:5ErcCfdGMmeqT2DCMCE4pB,0.59,0.115,2,-10.034,1,0.0385,0.968,0.0,0.0871,0.33,121.692,audio_features,5ErcCfdGMmeqT2DCMCE4pB,spotify:track:5ErcCfdGMmeqT2DCMCE4pB,https://api.spotify.com/v1/tracks/5ErcCfdGMmeqT2DCMCE4pB,https://api.spotify.com/v1/audio-analysis/5ErcCfdGMmeqT2DCMCE4pB,242447,4,3437,"Carla Morrison ""Te Regalo"" (official video)",Carla Morrison,49370543,267600,23173,eFWUnHJWwCg,5ErcCfdGMmeqT2DCMCE4pB,6987231067196950529,1577529980,1577529979,HFTyHVAuWisB
La trampa es ley,0,LIT killah,75,Love's Train - Trending Virals,141864,spotify:track:3MauCJgafaHOzowE9UI4kW,0.596,0.71,6,-5.815,1,0.136,0.243,0.0,0.204,0.632,117.871,audio_features,3MauCJgafaHOzowE9UI4kW,spotify:track:3MauCJgafaHOzowE9UI4kW,https://api.spotify.com/v1/tracks/3MauCJgafaHOzowE9UI4kW,https://api.spotify.com/v1/audio-analysis/3MauCJgafaHOzowE9UI4kW,141864,4,3438,LIT killah - La Trampa es Ley (Official Video),LIT killah🩸,65164344,267500,-1300,qyc07COpZDQ,3MauCJgafaHOzowE9UI4kW,7061839777389103106,1608382700,1608382686,ZsyxG1n55A21
Beautiful In White,57,Shane Filan,51,Love Always,232040,spotify:track:0lUdYoSr8Hm3GL0HZld4ac,0.553,0.383,0,-6.161,1,0.0245,0.383,0.0,0.129,0.265,75.987,audio_features,0lUdYoSr8Hm3GL0HZld4ac,spotify:track:0lUdYoSr8Hm3GL0HZld4ac,https://api.spotify.com/v1/tracks/0lUdYoSr8Hm3GL0HZld4ac,https://api.spotify.com/v1/audio-analysis/0lUdYoSr8Hm3GL0HZld4ac,232040,4,3439,Shane Filan - Beautiful In White (Official Video),Shane Filan,8123254,267400,360,06-XXOTP3Gc,0lUdYoSr8Hm3GL0HZld4ac,6757615859356665857,1440908951,1440908761,DadpiBU2XdWN
WOW,0,Tiësto,82,WOW,148125,spotify:track:4gxukDJiwApNEgVIh4pHgT,0.601,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.958,audio_features,4gxukDJiwApNEgVIh4pHgT,spotify:track:4gxukDJiwApNEgVIh4pHgT,https://api.spotify.com/v1/tracks/4gxukDJiwApNEgVIh4pHgT,https://api.spotify.com/v1/audio-analysis/4gxukDJiwApNEgVIh4pHgT,148125,4,3440,Tiësto - WOW (Official Video),Tiësto,15638656,267300,-950,Gj0v9IRvujs,4gxukDJiwApNEgVIh4pHgT,6596949482506554117,1509735360,1509735346,cGrrNyrS1x2o
How Bizarre,63,OMC,50,How Bizarre,224200,spotify:track:0wJyFu6JHwUoKQN5X3uzVe,0.783,0.676,0,-7.737,1,0.0469,0.269,0.0,0.5,0.824,124.922,audio_features,0wJyFu6JHwUoKQN5X3uzVe,spotify:track:0wJyFu6JHwUoKQN5X3uzVe,https://api.spotify.com/v1/tracks/0wJyFu6JHwUoKQN5X3uzVe,https://api.spotify.com/v1/audio-analysis/0wJyFu6JHwUoKQN5X3uzVe,224200,4,3441,OMC - How Bizarre (Official Music Video),OMC,282176395,267300,-1218,C2cMG33mWVY,0wJyFu6JHwUoKQN5X3uzVe,261493794020196352,1442660221,1442659830,gRS8EG6WYQ28
Sudah Tak Cinta,52,Ziell Ferdian,44,Sudah Tak Cinta,233326,spotify:track:2q5MDhE1fEMPETAcMse0Vf,0.549,0.433,7,-6.141,0,0.0252,0.782,2.42e-06,0.317,0.264,99.998,audio_features,2q5MDhE1fEMPETAcMse0Vf,spotify:track:2q5MDhE1fEMPETAcMse0Vf,https://api.spotify.com/v1/tracks/2q5MDhE1fEMPETAcMse0Vf,https://api.spotify.com/v1/audio-analysis/2q5MDhE1fEMPETAcMse0Vf,233327,4,3442,Ziell Ferdian - Sudah Tak Cinta | Lirik Lagu Indonesia,Ziell Ferdian,25285744,267278,-38,EVjDQAAaKbo,2q5MDhE1fEMPETAcMse0Vf,7079667327955896321,1615557023,1615557022,0JtKedAIdoHs
Pakistan,34,Esotique,32,Pakistan,149100,spotify:track:2DpVNAfUssmvRraSiOrxzr,0.822,0.663,3,-4.456,0,0.0956,0.0586,0.0816,0.0883,0.691,98.009,audio_features,2DpVNAfUssmvRraSiOrxzr,spotify:track:2DpVNAfUssmvRraSiOrxzr,https://api.spotify.com/v1/tracks/2DpVNAfUssmvRraSiOrxzr,https://api.spotify.com/v1/audio-analysis/2DpVNAfUssmvRraSiOrxzr,149101,4,3443,original sound,🇵🇰Mr Pakistan🇵🇰,22151103,267200,0,,2DpVNAfUssmvRraSiOrxzr,6627154524249262853,,,OzyrtA95OjQs
Nasasanay Na Ako,39,KXLE,38,SOBER LIFE X,349285,spotify:track:4G7N72Ka3HKGrqwq7xQ7yS,0.708,0.64,5,-5.514,1,0.03,0.455,0.0,0.118,0.306,111.977,audio_features,4G7N72Ka3HKGrqwq7xQ7yS,spotify:track:4G7N72Ka3HKGrqwq7xQ7yS,https://api.spotify.com/v1/tracks/4G7N72Ka3HKGrqwq7xQ7yS,https://api.spotify.com/v1/audio-analysis/4G7N72Ka3HKGrqwq7xQ7yS,349286,4,3444,"Kxle - Nasasanay Na Ako (feat. M$TRYO, SV3, Jake P & JSE)",Kxle,5792857,267200,-200,tjL41jrqCX4,4G7N72Ka3HKGrqwq7xQ7yS,7036949355370121218,,,MR4w7YjZCMLV
Em Bé,54,AMEE,54,Em Bé,192000,spotify:track:4RZJObXQzsKQLd25LBjBG8,0.923,0.601,2,-4.692,1,0.0726,0.0644,0.000253,0.0508,0.776,129.944,audio_features,4RZJObXQzsKQLd25LBjBG8,spotify:track:4RZJObXQzsKQLd25LBjBG8,https://api.spotify.com/v1/tracks/4RZJObXQzsKQLd25LBjBG8,https://api.spotify.com/v1/audio-analysis/4RZJObXQzsKQLd25LBjBG8,192000,4,3446,EM BÉ - AMEE x KARIK x BAEMIN | Official Music Video,AMEE & Karik,14360961,266900,1425,LgyyIb9u-30,4RZJObXQzsKQLd25LBjBG8,6875538276837509122,1533021860,1533021857,hD7BnS3QsJm0
Bandana,1,Big Baby Tape,57,BANDANA I,151456,spotify:track:16AzcbKli3UQsxj491hJLQ,0.747,0.577,5,-6.46,1,0.0336,0.00654,0.0412,0.167,0.346,102.993,audio_features,16AzcbKli3UQsxj491hJLQ,spotify:track:16AzcbKli3UQsxj491hJLQ,https://api.spotify.com/v1/tracks/16AzcbKli3UQsxj491hJLQ,https://api.spotify.com/v1/audio-analysis/16AzcbKli3UQsxj491hJLQ,151456,4,3447,"Big Baby Tape, kizaru - Bandana (Премьера трека, 2021)",Big Baby Tape & kizaru,56899681,266900,-1930,0j6ABOp_6nc,16AzcbKli3UQsxj491hJLQ,7021618269844948993,1650766641,1650765462,0eRrKcLQHfuF
Jenny - Hearteye Speed Mix,66,Studio Killers,54,Jenny (Hearteye Speed Mix),178824,spotify:track:5B3UxvXTvcjFoIFiCfhTH2,0.59,0.928,11,-5.125,0,0.0522,0.00104,0.0171,0.103,0.889,159.913,audio_features,5B3UxvXTvcjFoIFiCfhTH2,spotify:track:5B3UxvXTvcjFoIFiCfhTH2,https://api.spotify.com/v1/tracks/5B3UxvXTvcjFoIFiCfhTH2,https://api.spotify.com/v1/audio-analysis/5B3UxvXTvcjFoIFiCfhTH2,178824,4,3448,Jenny (Hearteye Speed Mix),💕JeNny💕,24463451,266800,-100,bqyGeGl9Wgg,5B3UxvXTvcjFoIFiCfhTH2,6909511922324982530,1610002033,1610001790,kkaGdE5sKfyM
Dharala Prabhu Title Track,56,Anirudh Ravichander,81,Dharala Prabhu (Original Motion Picture Soundtrack),199398,spotify:track:7MtK3lPdVPq2WGO6EWHB9V,0.723,0.908,4,-3.103,0,0.234,0.146,0.0,0.0405,0.664,133.02,audio_features,7MtK3lPdVPq2WGO6EWHB9V,spotify:track:7MtK3lPdVPq2WGO6EWHB9V,https://api.spotify.com/v1/tracks/7MtK3lPdVPq2WGO6EWHB9V,https://api.spotify.com/v1/audio-analysis/7MtK3lPdVPq2WGO6EWHB9V,199398,4,3449,Dharala Prabhu - Title Track Video | Harish Kalyan | Anirudh Ravichander | Tanya Hope,Anirudh Ravichander,48136067,266706,78,3ZKf8yMfTGM,7MtK3lPdVPq2WGO6EWHB9V,6822674059441343233,1543698469,1543698283,MsBUVJExBsya
Покинула чат,50,Klava Koka,49,Покинула чат,173333,spotify:track:7aeVjMwmfh2srL7TDmCS3F,0.88,0.56,11,-6.707,0,0.133,0.0483,0.00337,0.116,0.654,144.055,audio_features,7aeVjMwmfh2srL7TDmCS3F,spotify:track:7aeVjMwmfh2srL7TDmCS3F,https://api.spotify.com/v1/tracks/7aeVjMwmfh2srL7TDmCS3F,https://api.spotify.com/v1/audio-analysis/7aeVjMwmfh2srL7TDmCS3F,173333,4,3450,"Клава Кока - Покинула Чат (Премьера клипа, 2020) 6+",КЛАВА КОКА 💃🏼,40565811,266700,-1267,xfT645b6l0s,7aeVjMwmfh2srL7TDmCS3F,6788132316582529025,1497357243,1497357241,XBScsjSRX2Ct
What A Wonderful World,7,Louis Armstrong,67,What A Wonderful World,137520,spotify:track:1qCQTy0fTXerET4x8VHyr9,0.399,0.258,5,-16.028,1,0.033,0.792,1.86e-06,0.128,0.192,108.174,audio_features,1qCQTy0fTXerET4x8VHyr9,spotify:track:1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/tracks/1qCQTy0fTXerET4x8VHyr9,https://api.spotify.com/v1/audio-analysis/1qCQTy0fTXerET4x8VHyr9,137520,3,3452,Louis Armstrong - What A Wonderful World,Louis Armstrong,45578862,266592,5383,VqhCQZaH4Vs,1qCQTy0fTXerET4x8VHyr9,6718151773980198913,1440787254,1440787250,QD9V1cYR2oZy
Na Na Na,0,Now United,52,Na Na Na,185694,spotify:track:6iO2JKc25YwO27CoQIya3O,0.917,0.62,1,-4.95,1,0.0567,0.26,0.0,0.114,0.457,106.034,audio_features,6iO2JKc25YwO27CoQIya3O,spotify:track:6iO2JKc25YwO27CoQIya3O,https://api.spotify.com/v1/tracks/6iO2JKc25YwO27CoQIya3O,https://api.spotify.com/v1/audio-analysis/6iO2JKc25YwO27CoQIya3O,185694,4,3453,Now United - Na Na Na (Official Music Video),Now United,12694373,266554,-1198,Q6-tYpWp0Ck,6iO2JKc25YwO27CoQIya3O,6770214374230460418,1491514623,1491514615,251xbJ18wsUe
