track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Não Quer Chifre,59,Mc Frog,54,Não Quer Chifre,149323,spotify:track:7Ls0AYtBWAJtt7iORFc6zC,0.873,0.476,5,-3.962,1,0.065,0.623,4.85e-06,0.0712,0.923,132.964,audio_features,7Ls0AYtBWAJtt7iORFc6zC,spotify:track:7Ls0AYtBWAJtt7iORFc6zC,https://api.spotify.com/v1/tracks/7Ls0AYtBWAJtt7iORFc6zC,https://api.spotify.com/v1/audio-analysis/7Ls0AYtBWAJtt7iORFc6zC,149323,4,2211,DJ Lucas Beat e MC Frog - Não quer Chifre (Clipe Oficial),Mc Frog & DJ Lucas Beat,50753452,414700,-2614,wJgLwGrgXzQ,7Ls0AYtBWAJtt7iORFc6zC,6985714578529241862,1580473228,1580473227,NwoazWiLN8w2
Bumpy Ride,0,Mohombi,57,Bumpy Ride,224401,spotify:track:0tBRo4P60DgKmg4jt48upm,0.709,0.854,0,-4.447,0,0.0399,0.047,0.0,0.0724,0.826,105.074,audio_features,0tBRo4P60DgKmg4jt48upm,spotify:track:0tBRo4P60DgKmg4jt48upm,https://api.spotify.com/v1/tracks/0tBRo4P60DgKmg4jt48upm,https://api.spotify.com/v1/audio-analysis/0tBRo4P60DgKmg4jt48upm,224402,4,2212,Mohombi - Bumpy Ride,Mohombi,10504750,414510,-212,G2RCCDSBEGk,0tBRo4P60DgKmg4jt48upm,253309779773939712,1443636899,1443636795,rW762uXrNSds
Hebat,32,Radja,48,Hebat,244511,spotify:track:6XS33IVnp3cWAh3NPFdwTn,0.605,0.693,0,-7.85,1,0.0306,0.222,0.000191,0.326,0.921,149.864,audio_features,6XS33IVnp3cWAh3NPFdwTn,spotify:track:6XS33IVnp3cWAh3NPFdwTn,https://api.spotify.com/v1/tracks/6XS33IVnp3cWAh3NPFdwTn,https://api.spotify.com/v1/audio-analysis/6XS33IVnp3cWAh3NPFdwTn,244512,4,2213,original sound - Raditya,Teguh_Raditya,14239235,414100,-1000,,6XS33IVnp3cWAh3NPFdwTn,6601439398695275266,,,lllw4LOutF97
Shakerando,27,Rhove,67,PRIMAVERA 2022 HITS ITALIA,195555,spotify:track:24jTXdzjoQuMCmtRFiczyo,0.855,0.805,7,-5.651,0,0.191,0.764,0.00708,0.302,0.469,135.009,audio_features,24jTXdzjoQuMCmtRFiczyo,spotify:track:24jTXdzjoQuMCmtRFiczyo,https://api.spotify.com/v1/tracks/24jTXdzjoQuMCmtRFiczyo,https://api.spotify.com/v1/audio-analysis/24jTXdzjoQuMCmtRFiczyo,195556,4,2214,Rhove - Shakerando (prod. Voluptyk),Rhove,30856432,414100,-1900,U6VMjHJ18a0,24jTXdzjoQuMCmtRFiczyo,7042120874048931841,1599764378,1599764129,Zy1xhqr3v1XW
Drip Too Hard,1,Lil Baby,86,Gaming Hip Hop,145542,spotify:track:72VERh0WqgbI79UDKXKBoL,0.897,0.662,1,-6.903,0,0.292,0.0852,0.0,0.534,0.39,112.509,audio_features,72VERh0WqgbI79UDKXKBoL,spotify:track:72VERh0WqgbI79UDKXKBoL,https://api.spotify.com/v1/tracks/72VERh0WqgbI79UDKXKBoL,https://api.spotify.com/v1/audio-analysis/72VERh0WqgbI79UDKXKBoL,145543,4,2215,"Lil Baby x Gunna - ""Drip Too Hard"" (Official Music Video)",Lil Baby & Gunna,62458280,414000,648,_YzD9KW82sk,72VERh0WqgbI79UDKXKBoL,6613051728122087429,1437955726,1437955279,8LMzwFFH2Psl
Work Work Work (feat. Twan G),34,Dee Mcghee,13,Finally Made It,154482,spotify:track:20dT3N3eo9hr0yjdw8D4Sz,0.711,0.796,11,-6.128,0,0.314,0.00493,0.0,0.115,0.824,173.883,audio_features,20dT3N3eo9hr0yjdw8D4Sz,spotify:track:20dT3N3eo9hr0yjdw8D4Sz,https://api.spotify.com/v1/tracks/20dT3N3eo9hr0yjdw8D4Sz,https://api.spotify.com/v1/audio-analysis/20dT3N3eo9hr0yjdw8D4Sz,154483,4,2217,Work Work Work (feat. Twan G),Dee McGhee & Hydrolic West,19878840,413700,10000,khQJo5j9HHs,20dT3N3eo9hr0yjdw8D4Sz,6754693528044963842,1454423688,1454423685,7qQwiWBn29X9
Wrong (feat. Lil Uzi Vert),47,MAX,65,Hell's Kitchen Angel,195040,spotify:track:67TuC5JHNqWpOqLQQk05Jx,0.605,0.56,0,-8.044,1,0.0893,0.0156,3.23e-06,0.111,0.433,140.04,audio_features,67TuC5JHNqWpOqLQQk05Jx,spotify:track:67TuC5JHNqWpOqLQQk05Jx,https://api.spotify.com/v1/tracks/67TuC5JHNqWpOqLQQk05Jx,https://api.spotify.com/v1/audio-analysis/67TuC5JHNqWpOqLQQk05Jx,195040,4,2219,MAX - Wrong (feat. Lil Uzi Vert) [OFFICIAL VIDEO],MAX,29341445,412862,-802,aIs5MhTx1uc,67TuC5JHNqWpOqLQQk05Jx,259113654816559105,1086218194,1086218190,8CynRhUWJ63V
เสียงจากเด็กวัด,42,YOUNGOHM,58,ธาตุทองซาวด์,307564,spotify:track:0f0xzlneGpM9vkXANAeseV,0.705,0.622,0,-7.742,1,0.0381,0.285,0.000818,0.471,0.0398,129.988,audio_features,0f0xzlneGpM9vkXANAeseV,spotify:track:0f0xzlneGpM9vkXANAeseV,https://api.spotify.com/v1/tracks/0f0xzlneGpM9vkXANAeseV,https://api.spotify.com/v1/audio-analysis/0f0xzlneGpM9vkXANAeseV,307565,4,2220,เสียงต้นฉบับ - Story🔰💖,Story🔰💖,26725654,412800,-400,,0f0xzlneGpM9vkXANAeseV,6932078809898404610,,,6mlDZ7Qlr7j0
Midnight Mood,2,AMYNE1,10,Restore Project,178166,spotify:track:3bGOWfYc2Cv1az8cnR9c6U,0.563,0.456,1,-12.92,0,0.431,0.481,0.0,0.132,0.143,108.858,audio_features,3bGOWfYc2Cv1az8cnR9c6U,spotify:track:3bGOWfYc2Cv1az8cnR9c6U,https://api.spotify.com/v1/tracks/3bGOWfYc2Cv1az8cnR9c6U,https://api.spotify.com/v1/audio-analysis/3bGOWfYc2Cv1az8cnR9c6U,178167,5,2221,Me Rehúso,Danny Ocean,56119236,412700,4574,,3bGOWfYc2Cv1az8cnR9c6U,6958199584413780741,,,v6TDCy869sKS
Hasta la Raíz,54,Natalia Lafourcade,71,Hasta la Raíz,221800,spotify:track:73mHMjEAnw4UgF1MkVVlR4,0.584,0.678,3,-7.082,1,0.0375,0.209,0.000453,0.165,0.564,153.018,audio_features,73mHMjEAnw4UgF1MkVVlR4,spotify:track:73mHMjEAnw4UgF1MkVVlR4,https://api.spotify.com/v1/tracks/73mHMjEAnw4UgF1MkVVlR4,https://api.spotify.com/v1/audio-analysis/73mHMjEAnw4UgF1MkVVlR4,221800,3,2223,Natalia Lafourcade - Hasta la Raíz,Natalia Lafourcade,135708840,412600,6560,IKmPci5VXz0,73mHMjEAnw4UgF1MkVVlR4,6715474319939471362,1055384375,1055384362,z4aOksSBiF6x
Bel Bont El3areedh,59,Hussain Aljassmi,53,Bel Bont El3areedh,198857,spotify:track:4ZU4yHDLZcMcy8BF6Y89fu,0.798,0.742,5,-5.588,0,0.0467,0.0256,3.68e-05,0.0749,0.934,139.996,audio_features,4ZU4yHDLZcMcy8BF6Y89fu,spotify:track:4ZU4yHDLZcMcy8BF6Y89fu,https://api.spotify.com/v1/tracks/4ZU4yHDLZcMcy8BF6Y89fu,https://api.spotify.com/v1/audio-analysis/4ZU4yHDLZcMcy8BF6Y89fu,198857,4,2224,حسين الجسمي -  بالبنط العريض (حصرياً) | 2020,Hussain Al Jassmi,20597703,412300,500,M3sxUE4eIac,4ZU4yHDLZcMcy8BF6Y89fu,6862232848238217990,1527873677,1527873676,Cbw0h3OK96rw
Best Part (feat. H.E.R.),71,Daniel Caesar,78,H.E.R.,209400,spotify:track:4OBZT9EnhYIV17t4pGw7ig,0.473,0.371,4,-10.219,0,0.0405,0.793,0.0,0.109,0.413,75.205,audio_features,4OBZT9EnhYIV17t4pGw7ig,spotify:track:4OBZT9EnhYIV17t4pGw7ig,https://api.spotify.com/v1/tracks/4OBZT9EnhYIV17t4pGw7ig,https://api.spotify.com/v1/audio-analysis/4OBZT9EnhYIV17t4pGw7ig,209400,4,2227,"Daniel Caesar & H.E.R. - Best Part, a Visual",DanielCaesar & H.E.R.,104262146,411900,300,hKgl5-lkT8U,4OBZT9EnhYIV17t4pGw7ig,6717175231254890497,1265893532,1265893523,OpCtmyxPeBFt
Love So Soft,58,Kelly Clarkson,72,Meaning of Life,172426,spotify:track:16QN8cBubEq706vNtPpOME,0.808,0.581,11,-5.43,1,0.07,0.0053,1.19e-05,0.0828,0.758,130.012,audio_features,16QN8cBubEq706vNtPpOME,spotify:track:16QN8cBubEq706vNtPpOME,https://api.spotify.com/v1/tracks/16QN8cBubEq706vNtPpOME,https://api.spotify.com/v1/audio-analysis/16QN8cBubEq706vNtPpOME,172427,4,2228,Kelly Clarkson - Love So Soft [Official Video],kellyclarkson,2792324,411900,0,Zy6vBxqlapw,16QN8cBubEq706vNtPpOME,270809479628185600,1278415653,1278415649,G0zehP2BqNWD
Mete a Louca,59,MC Rogerinho,65,Mete a Louca,179893,spotify:track:62d4BfCTUHdOsARRETHLDz,0.774,0.771,3,-2.949,0,0.0373,0.197,5.67e-05,0.0559,0.752,116.004,audio_features,62d4BfCTUHdOsARRETHLDz,spotify:track:62d4BfCTUHdOsARRETHLDz,https://api.spotify.com/v1/tracks/62d4BfCTUHdOsARRETHLDz,https://api.spotify.com/v1/audio-analysis/62d4BfCTUHdOsARRETHLDz,179893,4,2230,ROGERINHO - METE A LOUCA,Rogerinho🎶,55212362,411700,-2534,BcvxBMafoWs,62d4BfCTUHdOsARRETHLDz,6997894592146360322,1581871160,1581871158,qnIXNHzZzAlo
คู่คอง (เพลงประกอบละคร นาคี),0,Kong Huayrai,41,รวมเพลงประกอบละคร ช่อง 3 ปี 2016,252000,spotify:track:79nkMo2XUpZ2TtvApKnYLz,0.628,0.338,10,-8.174,1,0.0287,0.657,0.0,0.119,0.382,128.048,audio_features,79nkMo2XUpZ2TtvApKnYLz,spotify:track:79nkMo2XUpZ2TtvApKnYLz,https://api.spotify.com/v1/tracks/79nkMo2XUpZ2TtvApKnYLz,https://api.spotify.com/v1/audio-analysis/79nkMo2XUpZ2TtvApKnYLz,252000,4,2232,คู่คอง Ost.นาคี | ก้อง ห้วยไร่ | Official MV,ก้อง ห้วยไร่,26823044,411400,15568,wsHNUOgJJZU,79nkMo2XUpZ2TtvApKnYLz,6833332533199898626,1356275336,1356275324,Na93YqQB5jeb
Breaking News,56,Dexta Daps,54,VENT,207157,spotify:track:48OnqvjzYG8RYuyjXGquDg,0.716,0.663,6,-5.461,1,0.208,0.425,0.0,0.0873,0.513,95.153,audio_features,48OnqvjzYG8RYuyjXGquDg,spotify:track:48OnqvjzYG8RYuyjXGquDg,https://api.spotify.com/v1/tracks/48OnqvjzYG8RYuyjXGquDg,https://api.spotify.com/v1/audio-analysis/48OnqvjzYG8RYuyjXGquDg,207158,4,2233,Breaking News - Dexta Daps (Official Audio May 2020),Breaking News,78421782,411300,4595,r599eVo0XLM,48OnqvjzYG8RYuyjXGquDg,6717100931294431234,1584428185,1584428179,D7ZlRxvbnMLu
БИЗНЕС ВУМЕН,42,SLAVA MARLOW,48,БИЗНЕС ВУМЕН,167123,spotify:track:4Wlqtlrx5oMGLQTDMkVPTM,0.928,0.458,4,-6.441,0,0.0701,0.0565,0.0,0.129,0.479,96.991,audio_features,4Wlqtlrx5oMGLQTDMkVPTM,spotify:track:4Wlqtlrx5oMGLQTDMkVPTM,https://api.spotify.com/v1/tracks/4Wlqtlrx5oMGLQTDMkVPTM,https://api.spotify.com/v1/audio-analysis/4Wlqtlrx5oMGLQTDMkVPTM,167124,4,2234,"SLAVA MARLOW, Aarne - БИЗНЕС ВУМЕН  (ПРЕМЬЕРА КЛИПА!)",Slava marlow,90908935,411200,-2800,BBBe8ElXkmY,4Wlqtlrx5oMGLQTDMkVPTM,7020391623062226945,1590333987,1590333972,ZZ8N5zExaIpd
Shukrana Tera,44,Siddharth Mohan,42,Shukrana Tera,199400,spotify:track:7wZ1nSGpIk1CXDki7XHh4b,0.64,0.703,2,-5.19,1,0.0401,0.418,0.0,0.25,0.672,79.985,audio_features,7wZ1nSGpIk1CXDki7XHh4b,spotify:track:7wZ1nSGpIk1CXDki7XHh4b,https://api.spotify.com/v1/tracks/7wZ1nSGpIk1CXDki7XHh4b,https://api.spotify.com/v1/audio-analysis/7wZ1nSGpIk1CXDki7XHh4b,199400,4,2235,original sound - shrutika💕,shrutika💕,84712626,411000,-161,,7wZ1nSGpIk1CXDki7XHh4b,6726682146628487937,1647467757,1647467756,6KF4DbNhN7ct
Moonshadow - Remastered 2021,65,Yusuf / Cat Stevens,68,Teaser And The Firecat (Remastered 2021),168120,spotify:track:5p3nvmoaAY03qGmBQApn0w,0.636,0.373,2,-9.062,1,0.0289,0.56,2.94e-06,0.0864,0.548,130.618,audio_features,5p3nvmoaAY03qGmBQApn0w,spotify:track:5p3nvmoaAY03qGmBQApn0w,https://api.spotify.com/v1/tracks/5p3nvmoaAY03qGmBQApn0w,https://api.spotify.com/v1/audio-analysis/5p3nvmoaAY03qGmBQApn0w,168120,4,2236,original sound - 🔥 Moon Sheikh 🔥,AzaN Yasir-😏,9753545,410900,-500,,5p3nvmoaAY03qGmBQApn0w,6735728177047489282,1586832572,1586832328,Vxi4ygN6E04T
SIAL - MAHALINI REMIX,42,DJ Hengky,41,SIAL - MAHALINI REMIX,279912,spotify:track:0mr7LxtgJ2QRsbQ5ZqJro0,0.804,0.956,2,-6.585,1,0.0399,0.074,0.813,0.362,0.811,137.025,audio_features,0mr7LxtgJ2QRsbQ5ZqJro0,spotify:track:0mr7LxtgJ2QRsbQ5ZqJro0,https://api.spotify.com/v1/tracks/0mr7LxtgJ2QRsbQ5ZqJro0,https://api.spotify.com/v1/audio-analysis/0mr7LxtgJ2QRsbQ5ZqJro0,279913,4,2239,Sial,Mahalini Raharja,199082967,410600,-3000,,0mr7LxtgJ2QRsbQ5ZqJro0,7192182798130792449,1667204896,1667204606,ZmYTGPTmn8Ce
Catriona,60,Matthaios,51,Catriona,204512,spotify:track:4YMfE4r1JWADFw2Fn74XW2,0.71,0.388,5,-12.106,1,0.0545,0.67,0.0,0.177,0.759,114.858,audio_features,4YMfE4r1JWADFw2Fn74XW2,spotify:track:4YMfE4r1JWADFw2Fn74XW2,https://api.spotify.com/v1/tracks/4YMfE4r1JWADFw2Fn74XW2,https://api.spotify.com/v1/audio-analysis/4YMfE4r1JWADFw2Fn74XW2,204513,4,2240,Matthaios - Catriona (Official Video),Matthaios,10755328,410486,-482,8iO_n8Sc9MY,4YMfE4r1JWADFw2Fn74XW2,6761522454545303554,,,soekPqWclK3R
Без тебя я не я,0,JONY,61,Без тебя я не я,200689,spotify:track:4wvg48vqrf8YGL9g4CG42G,0.64,0.698,7,-6.974,0,0.0703,0.756,0.0,0.146,0.31,116.256,audio_features,4wvg48vqrf8YGL9g4CG42G,spotify:track:4wvg48vqrf8YGL9g4CG42G,https://api.spotify.com/v1/tracks/4wvg48vqrf8YGL9g4CG42G,https://api.spotify.com/v1/audio-analysis/4wvg48vqrf8YGL9g4CG42G,200690,4,2241,"JONY, HammAli & Navai - Без тебя я не я",Navai & JONY,12341585,410468,4833,xtDQF0J6NjY,4wvg48vqrf8YGL9g4CG42G,6684119175767526150,1570270972,1570270960,qMrOpc1idl3N
Mtasubiri (feat. Zuchu),47,Diamond Platnumz,56,First Of All,206400,spotify:track:3qaaPsFYzSb7OGUeXClpND,0.845,0.811,11,-3.373,0,0.175,0.456,0.00027,0.111,0.902,100.089,audio_features,3qaaPsFYzSb7OGUeXClpND,spotify:track:3qaaPsFYzSb7OGUeXClpND,https://api.spotify.com/v1/tracks/3qaaPsFYzSb7OGUeXClpND,https://api.spotify.com/v1/audio-analysis/3qaaPsFYzSb7OGUeXClpND,206400,4,2242,Diamond Platnumz Ft Zuchu - Mtasubiri (Music Video),Diamond Platnumz,7796136,410384,4843,IokCG2J-_5Q,3qaaPsFYzSb7OGUeXClpND,7073611051371170565,1612466634,1612466327,AJFLY4IZWVul
Chale,81,Eden Muñoz,74,Chale,170744,spotify:track:74WROFXsox6wkeUrEK2DS6,0.551,0.436,8,-8.029,1,0.0428,0.395,0.0,0.0719,0.862,188.651,audio_features,74WROFXsox6wkeUrEK2DS6,spotify:track:74WROFXsox6wkeUrEK2DS6,https://api.spotify.com/v1/tracks/74WROFXsox6wkeUrEK2DS6,https://api.spotify.com/v1/audio-analysis/74WROFXsox6wkeUrEK2DS6,170745,3,2243,Eden Muñoz - Chale (Video Oficial),Edén Muñoz,84446100,410300,-1585,OLmGL_SvP_M,74WROFXsox6wkeUrEK2DS6,7063251961717458945,1609523075,1609523074,JziYaHzgHsPS
WA DA DA,61,Kep1er,58,FIRST IMPACT,183693,spotify:track:0hQNbQKW2dDATH1ngj4TI6,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,audio_features,0hQNbQKW2dDATH1ngj4TI6,spotify:track:0hQNbQKW2dDATH1ngj4TI6,https://api.spotify.com/v1/tracks/0hQNbQKW2dDATH1ngj4TI6,https://api.spotify.com/v1/audio-analysis/0hQNbQKW2dDATH1ngj4TI6,183693,4,2244,Kep1er 케플러 | ‘WA DA DA’ M/V,Kep1er,200655139,410060,-2240,n0j5NPptyM0,0hQNbQKW2dDATH1ngj4TI6,7047810698319792130,1600423431,1600423424,nJwBfvZ7OEID
Run Free,67,Deep Chills,58,Run Free,170562,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,0.727,0.69,7,-4.559,1,0.0345,0.202,3.27e-06,0.414,0.699,100.002,audio_features,1oIdcFtf58sZbS7QyZQJ2P,spotify:track:1oIdcFtf58sZbS7QyZQJ2P,https://api.spotify.com/v1/tracks/1oIdcFtf58sZbS7QyZQJ2P,https://api.spotify.com/v1/audio-analysis/1oIdcFtf58sZbS7QyZQJ2P,170562,4,2245,Deep Chills - Run Free (Official Lyric Video) [TikTok Edition],Deep Chills,18760464,409884,-757,sA_1LZ-cM6c,1oIdcFtf58sZbS7QyZQJ2P,6590396060269546242,1271464924,1271464504,GC3uDIoaIyMi
Lặng Lẽ Buông,21,Rô Ti,6,Lặng Lẽ Buông,253988,spotify:track:6MvijsPF6i0eUbabWX7qZI,0.626,0.459,10,-9.646,0,0.0563,0.868,0.0,0.0508,0.54,143.998,audio_features,6MvijsPF6i0eUbabWX7qZI,spotify:track:6MvijsPF6i0eUbabWX7qZI,https://api.spotify.com/v1/tracks/6MvijsPF6i0eUbabWX7qZI,https://api.spotify.com/v1/audio-analysis/6MvijsPF6i0eUbabWX7qZI,253989,4,2246,LẶNG LẼ BUÔNG  I Rô Ti x Yuni Boo [ Official Video ],"Rô Ti, Yuni Boo ",6181798,409804,83,yuuXUSFnAvo,6MvijsPF6i0eUbabWX7qZI,6704569990764301058,,,PbYM87OggIqJ
WIP WUP,0,Mindset,19,WIP WUP,317260,spotify:track:41H5efMPWK8D8GzDSJ3Y9s,0.813,0.573,7,-4.646,0,0.252,0.139,0.0,0.128,0.659,145.971,audio_features,41H5efMPWK8D8GzDSJ3Y9s,spotify:track:41H5efMPWK8D8GzDSJ3Y9s,https://api.spotify.com/v1/tracks/41H5efMPWK8D8GzDSJ3Y9s,https://api.spotify.com/v1/audio-analysis/41H5efMPWK8D8GzDSJ3Y9s,317260,4,2247,WIP WUP วิบวับ (Explicit) - POKMINDSET x DABOYWAY x YOUNGGU x Diamond [Official MV],DABOYWAY,22824630,409800,-865,8fWHnLYh8Lg,41H5efMPWK8D8GzDSJ3Y9s,6775414854980208642,,,gsmgU3AP2uvG
