track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Si j'étais un homme,52,Chilla,47,Karma,234186,spotify:track:4nP10ZXkRMi9msBSfsktob,0.685,0.571,2,-8.224,1,0.0832,0.229,0.0,0.105,0.14,128.018,audio_features,4nP10ZXkRMi9msBSfsktob,spotify:track:4nP10ZXkRMi9msBSfsktob,https://api.spotify.com/v1/tracks/4nP10ZXkRMi9msBSfsktob,https://api.spotify.com/v1/audio-analysis/4nP10ZXkRMi9msBSfsktob,234187,4,5601,Chilla - Si j'étais un homme (Clip Officiel),chillaofficiel,2905338,153700,-18,Kn-lbI7MESI,4nP10ZXkRMi9msBSfsktob,249621585785942016,1440901937,1440901763,o3rBaGb4xbvx
The Box,85,Roddy Ricch,76,Please Excuse Me for Being Antisocial,196652,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10,-6.687,0,0.0559,0.104,0.0,0.79,0.642,116.971,audio_features,0nbXyq5TXYPCO7pr3N8S4I,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653,4,5602,Roddy Ricch - The Box [Official Music Video],Roddy Ricch,55357357,153700,-425,UNZqm3dxd2w,0nbXyq5TXYPCO7pr3N8S4I,6786596638593960710,1490463329,1490463311,l9lUR9tMlx72
Bel Bont El3areedh,59,Hussain Aljassmi,53,Bel Bont El3areedh,198857,spotify:track:4ZU4yHDLZcMcy8BF6Y89fu,0.798,0.742,5,-5.588,0,0.0467,0.0256,3.68e-05,0.0749,0.934,139.996,audio_features,4ZU4yHDLZcMcy8BF6Y89fu,spotify:track:4ZU4yHDLZcMcy8BF6Y89fu,https://api.spotify.com/v1/tracks/4ZU4yHDLZcMcy8BF6Y89fu,https://api.spotify.com/v1/audio-analysis/4ZU4yHDLZcMcy8BF6Y89fu,198857,4,5603,حسين الجسمي -  بالبنط العريض (حصرياً) | 2020,Hussain Al Jassmi,9659315,153600,34,M3sxUE4eIac,4ZU4yHDLZcMcy8BF6Y89fu,6872317045422163969,1527873677,1527873676,Cbw0h3OK96rw
Notion,0,The Rare Occasions,62,Futureproof,195120,spotify:track:4cHKd6qPMR1TMx55KHlida,0.307,0.884,9,-3.825,1,0.0813,0.0678,0.00103,0.0849,0.314,159.579,audio_features,4cHKd6qPMR1TMx55KHlida,spotify:track:4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/tracks/4cHKd6qPMR1TMx55KHlida,https://api.spotify.com/v1/audio-analysis/4cHKd6qPMR1TMx55KHlida,195121,4,5604,"The Rare Occasions | ""Notion"" Official Music Video",The Rare Occasions,100424847,153600,0,PD1EXJScA6k,4cHKd6qPMR1TMx55KHlida,7036703990248704001,1598145621,1598145620,V2F5rK4P8JI1
Kaam 25 - Sacred Games,68,DIVINE,67,Kaam 25 (Sacred Games),149524,spotify:track:6Kynli1iHBqJRWUCohcV9h,0.484,0.948,1,-4.296,0,0.451,0.0473,0.0,0.0565,0.686,125.645,audio_features,6Kynli1iHBqJRWUCohcV9h,spotify:track:6Kynli1iHBqJRWUCohcV9h,https://api.spotify.com/v1/tracks/6Kynli1iHBqJRWUCohcV9h,https://api.spotify.com/v1/audio-analysis/6Kynli1iHBqJRWUCohcV9h,149525,5,5605,Kaam 25: DIVINE | Sacred Games | Netflix,DIVINE,8516716,153600,0,ATf05n5LBHQ,6Kynli1iHBqJRWUCohcV9h,6703115370665871361,1404247657,1404247357,CP7vjIRDwTSm
"Vou Te Mostrar o Neném, Com Carinha de Malvadão",0,DJ Everton Detona,32,"Vou Te Mostrar o Neném, Com Carinha de Malvadão",179076,spotify:track:0auJDQ5cUqaDruiFsJLb1p,0.941,0.662,1,-7.039,0,0.399,0.0724,0.0,0.0599,0.952,130.015,audio_features,0auJDQ5cUqaDruiFsJLb1p,spotify:track:0auJDQ5cUqaDruiFsJLb1p,https://api.spotify.com/v1/tracks/0auJDQ5cUqaDruiFsJLb1p,https://api.spotify.com/v1/audio-analysis/0auJDQ5cUqaDruiFsJLb1p,179077,4,5606,VOU TE MOSTRAR O NENEM COM CARINHA DE MALVADÃO - TIK TOK STATUS - MC JL O UNICO e DJ ELYCE,DJ GKR,921912,153556,-363,9oZBLxI4vws,0auJDQ5cUqaDruiFsJLb1p,6986716005573756930,,,AHOV3a8udose
Prit Lagana Chodo Banadi,11,Shilpa Bidawat,33,Prit Lagana Chodo Banadi,323076,spotify:track:3KtF9VdMFYy0b4TH9OiDUf,0.876,0.901,2,-3.84,1,0.0299,0.398,0.000139,0.129,0.895,104.023,audio_features,3KtF9VdMFYy0b4TH9OiDUf,spotify:track:3KtF9VdMFYy0b4TH9OiDUf,https://api.spotify.com/v1/tracks/3KtF9VdMFYy0b4TH9OiDUf,https://api.spotify.com/v1/audio-analysis/3KtF9VdMFYy0b4TH9OiDUf,323077,4,5607,"Prit Lagana Chodo Banadi (FULL VIDEO) | पल पल धड़के दिल री धड़कन | Salim Shekhawas,Shilpa Bidavat Song",Shilpa Bidawat & Salim Shekhawas,5039100,153554,202,sEbdzpVp-Ko,3KtF9VdMFYy0b4TH9OiDUf,6817819223432136706,,,D9LQihiseFfz
On Me,14,Lil Baby,86,Top Gaming Tracks,135959,spotify:track:4sYGfhdFV3DBMgb1IzlSJf,0.856,0.564,6,-6.295,0,0.392,0.00327,0.0,0.134,0.483,77.972,audio_features,4sYGfhdFV3DBMgb1IzlSJf,spotify:track:4sYGfhdFV3DBMgb1IzlSJf,https://api.spotify.com/v1/tracks/4sYGfhdFV3DBMgb1IzlSJf,https://api.spotify.com/v1/audio-analysis/4sYGfhdFV3DBMgb1IzlSJf,135960,4,5608,Lil Baby - On Me,Lil Baby,15115775,153500,3200,ieTnO1Dvt-I,4sYGfhdFV3DBMgb1IzlSJf,6902270770316052481,1542841752,1542841747,chHu4ni4GRUp
You Are My Everything,65,Gummy,49,Descendants Of The Sun Pt.4 (Original Television Soundtrack),240590,spotify:track:4s80CRYk3rRPZE56NvmFi7,0.343,0.499,6,-5.121,1,0.0387,0.665,0.0,0.119,0.104,131.076,audio_features,4s80CRYk3rRPZE56NvmFi7,spotify:track:4s80CRYk3rRPZE56NvmFi7,https://api.spotify.com/v1/tracks/4s80CRYk3rRPZE56NvmFi7,https://api.spotify.com/v1/audio-analysis/4s80CRYk3rRPZE56NvmFi7,240590,4,5609,[MV] Gummy(거미) - You Are My Everything l Descendants of the Sun 태양의 후예 OST,거미,27859079,153500,1768,ToASX6axGuw,4s80CRYk3rRPZE56NvmFi7,6920073657238685697,1265782595,1265782591,rkpp8ebFacIG
Feeling Myself,66,Nicki Minaj,86,The Pinkprint (International Deluxe Explicit),237840,spotify:track:4vgTAdLit4VNnxZ7YK06NW,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,audio_features,4vgTAdLit4VNnxZ7YK06NW,spotify:track:4vgTAdLit4VNnxZ7YK06NW,https://api.spotify.com/v1/tracks/4vgTAdLit4VNnxZ7YK06NW,https://api.spotify.com/v1/audio-analysis/4vgTAdLit4VNnxZ7YK06NW,237840,4,5610,Nicki Minaj ft. Beyonce - Feeling Myself (Lyrics),Nicki Minaj,6783468,153500,1534,5sqpL0eXxxE,4vgTAdLit4VNnxZ7YK06NW,281384442143895552,1440849600,1440849000,SjfXweNCewgO
Black Magic,66,Jonasu,50,Black Magic,174193,spotify:track:7zx1i0jGcFwMBurajgKlO7,0.812,0.634,8,-4.96,1,0.163,0.0564,0.0,0.276,0.463,124.074,audio_features,7zx1i0jGcFwMBurajgKlO7,spotify:track:7zx1i0jGcFwMBurajgKlO7,https://api.spotify.com/v1/tracks/7zx1i0jGcFwMBurajgKlO7,https://api.spotify.com/v1/audio-analysis/7zx1i0jGcFwMBurajgKlO7,174194,4,5611,Jonasu - Black Magic,ツonasu,22679896,153500,0,2Oc6LdaUiZE,7zx1i0jGcFwMBurajgKlO7,6906588345913051137,1543302924,1543302923,OdJOdqyH2Mj2
Oye,27,Grupo Cali,43,Pasión Por La Música,176133,spotify:track:5NfyKOXeFYsRNxmC5cIUNE,0.71,0.877,11,-2.64,0,0.1,0.272,1.32e-06,0.0886,0.7,108.635,audio_features,5NfyKOXeFYsRNxmC5cIUNE,spotify:track:5NfyKOXeFYsRNxmC5cIUNE,https://api.spotify.com/v1/tracks/5NfyKOXeFYsRNxmC5cIUNE,https://api.spotify.com/v1/audio-analysis/5NfyKOXeFYsRNxmC5cIUNE,176133,4,5612,original sound,Sher khan gaming,7140077,153500,-31,,5NfyKOXeFYsRNxmC5cIUNE,6707428801770474245,,,ITog6mWKkUnA
Coincidance,48,Handsome Dancer,29,Coincidance,144230,spotify:track:4n8JDuLWUnkn1huTL0Y0KC,0.931,0.608,7,-8.326,1,0.232,0.0309,4.22e-05,0.0497,0.831,129.981,audio_features,4n8JDuLWUnkn1huTL0Y0KC,spotify:track:4n8JDuLWUnkn1huTL0Y0KC,https://api.spotify.com/v1/tracks/4n8JDuLWUnkn1huTL0Y0KC,https://api.spotify.com/v1/audio-analysis/4n8JDuLWUnkn1huTL0Y0KC,144231,4,5613,Handsome Dancer - Coincidance,Handsome Dancer,27311716,153500,-300,nBHkIWAJitg,4n8JDuLWUnkn1huTL0Y0KC,6630649662288169729,1226019929,1226019874,GlC5PS4vOhCs
idc,39,renforshort,44,teenage angst EP,153812,spotify:track:0VuxsFoM1f6LLEaGnJgwPy,0.751,0.48,9,-5.557,1,0.035,0.208,1.4e-06,0.0895,0.601,94.997,audio_features,0VuxsFoM1f6LLEaGnJgwPy,spotify:track:0VuxsFoM1f6LLEaGnJgwPy,https://api.spotify.com/v1/tracks/0VuxsFoM1f6LLEaGnJgwPy,https://api.spotify.com/v1/audio-analysis/0VuxsFoM1f6LLEaGnJgwPy,153813,4,5614,renforshort - idc (Official Video),MONOGATARI Series,21634387,153462,1998,cDL6ADlPM2k,0VuxsFoM1f6LLEaGnJgwPy,6441830146222590733,1486246697,1486246436,Dbej73OLiok8
Lakas Tama,52,Mike Kosa,35,Lakas Tama,388257,spotify:track:6tRyvix97yckPAwfVTbvTc,0.889,0.524,0,-10.27,1,0.126,0.547,0.0,0.0957,0.965,125.018,audio_features,6tRyvix97yckPAwfVTbvTc,spotify:track:6tRyvix97yckPAwfVTbvTc,https://api.spotify.com/v1/tracks/6tRyvix97yckPAwfVTbvTc,https://api.spotify.com/v1/audio-analysis/6tRyvix97yckPAwfVTbvTc,388258,4,5615,Mike Kosa - Lakas Tama feat. Ayeeman (Official Music Video),Mike Kosa,14482253,153444,3163,9MWWoWg-wbo,6tRyvix97yckPAwfVTbvTc,6888501825004111873,1537521552,1537521549,VJObvCtS0V0D
