track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
"So Fresh, So Clean",32,Outkast,73,Stankonia (Deluxe Version),240026,spotify:track:1HNKuSdaQE69ul4U58LetZ,0.716,0.651,5,-7.535,0,0.33,0.033,0.0,0.0992,0.928,166.05,audio_features,1HNKuSdaQE69ul4U58LetZ,spotify:track:1HNKuSdaQE69ul4U58LetZ,https://api.spotify.com/v1/tracks/1HNKuSdaQE69ul4U58LetZ,https://api.spotify.com/v1/audio-analysis/1HNKuSdaQE69ul4U58LetZ,240027,3,2019,"Outkast - So Fresh, So Clean (Official HD Video)",Outkast,86960719,449762,3624,-JfEJq56IwI,1HNKuSdaQE69ul4U58LetZ,204634894306885632,256461795,256461768,A1seXN94YRvN
Love Not War (The Tampa Beat),35,Jason Derulo,77,Waterfall,192921,spotify:track:2VMfS4bCJkt7V6iqguUPZM,0.738,0.85,8,-3.049,1,0.0642,0.105,0.0,0.23,0.865,98.013,audio_features,2VMfS4bCJkt7V6iqguUPZM,spotify:track:2VMfS4bCJkt7V6iqguUPZM,https://api.spotify.com/v1/tracks/2VMfS4bCJkt7V6iqguUPZM,https://api.spotify.com/v1/audio-analysis/2VMfS4bCJkt7V6iqguUPZM,192921,4,2020,Jason Derulo x Nuka - Love Not War [Official Music Video],Jason Derulo,58344768,449500,2300,fZMRc-UyPm0,2VMfS4bCJkt7V6iqguUPZM,6893538480719185922,1540095739,1540095737,z8vUHsfkKCoj
กลางทะเล,38,PONWP,27,กลางทะเล,237250,spotify:track:3QAGjGuzNxFmxTQw2DCtSY,0.744,0.348,2,-15.55,1,0.0338,0.835,8.42e-06,0.117,0.753,86.992,audio_features,3QAGjGuzNxFmxTQw2DCtSY,spotify:track:3QAGjGuzNxFmxTQw2DCtSY,https://api.spotify.com/v1/tracks/3QAGjGuzNxFmxTQw2DCtSY,https://api.spotify.com/v1/audio-analysis/3QAGjGuzNxFmxTQw2DCtSY,237250,4,2021,PONWP - กลางทะเล Feat.TØEYKÍ 【OFFICIAL AUDIO】(ให้เธอเป็นชายหาด และฉันจะเป็นปู),PONWP,21777105,449500,1858,6ZCqbbUjjzo,3QAGjGuzNxFmxTQw2DCtSY,6863462612865124353,,,Qm9NaW7oY8lQ
Close Eyes,0,DVRST,68,Close Eyes,132346,spotify:track:4cboAOd9H48uPTWknVyLBq,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,audio_features,4cboAOd9H48uPTWknVyLBq,spotify:track:4cboAOd9H48uPTWknVyLBq,https://api.spotify.com/v1/tracks/4cboAOd9H48uPTWknVyLBq,https://api.spotify.com/v1/audio-analysis/4cboAOd9H48uPTWknVyLBq,132346,4,2022,DVRST - Close Eyes,DVRST,197296901,449300,-250,ao4RCon11eY,4cboAOd9H48uPTWknVyLBq,6966581702034458626,1573608260,1573608254,siGt9fyZOeP4
40 %,44,Dro X Yani,30,40 %,278000,spotify:track:7HdSByM2uzvWHQVN6UDkY6,0.717,0.641,9,-10.267,1,0.0432,0.37,0.143,0.138,0.743,94.021,audio_features,7HdSByM2uzvWHQVN6UDkY6,spotify:track:7HdSByM2uzvWHQVN6UDkY6,https://api.spotify.com/v1/tracks/7HdSByM2uzvWHQVN6UDkY6,https://api.spotify.com/v1/audio-analysis/7HdSByM2uzvWHQVN6UDkY6,278000,4,2023,Dro X Yani | Aya Nakamura 40% (Cover) Je N'aime Pas,Dro X Yani,34600092,449218,-1352,0rTYN-bRg14,7HdSByM2uzvWHQVN6UDkY6,6811051846388501254,1510424605,1510424604,baFNcaYlskRh
รักนะต้าววาฬ,30,นุ๊ก ธนดล,22,รักนะต้าววาฬ,277714,spotify:track:5FiJkSsdF8VxbE9g9HcBIb,0.554,0.523,6,-7.576,1,0.0265,0.227,0.0,0.155,0.295,139.882,audio_features,5FiJkSsdF8VxbE9g9HcBIb,spotify:track:5FiJkSsdF8VxbE9g9HcBIb,https://api.spotify.com/v1/tracks/5FiJkSsdF8VxbE9g9HcBIb,https://api.spotify.com/v1/audio-analysis/5FiJkSsdF8VxbE9g9HcBIb,277714,4,2024,รักนะต้าววาฬ - นุ๊ก ธนดล Ft. ป๊ายปาย โอริโอ้「MUSIC VIDEO 」,นุ๊ก ธนดล,27768706,449200,-373,O29UzPfs1vc,5FiJkSsdF8VxbE9g9HcBIb,6848261142180005890,,,C3iT4PhDNVcA
Intro,0,NF,79,Mansion,199400,spotify:track:2XRTOCadr84dhoRXPW17r3,0.466,0.846,0,-4.817,0,0.179,0.789,0.0,0.071,0.071,112.344,audio_features,2XRTOCadr84dhoRXPW17r3,spotify:track:2XRTOCadr84dhoRXPW17r3,https://api.spotify.com/v1/tracks/2XRTOCadr84dhoRXPW17r3,https://api.spotify.com/v1/audio-analysis/2XRTOCadr84dhoRXPW17r3,199400,3,2026,NF - Intro III (Audio),NF,22779111,448900,-540,gdLLRj1Ge7g,2XRTOCadr84dhoRXPW17r3,6622915771121011461,1440816429,1440816421,B1gSuP3Q26c9
Reminder - Sped Up,58,LonelyEve,57,Reminder (Sped Up),182226,spotify:track:4taJESgkwXfoskqDJXcpVu,0.579,0.642,10,-7.939,0,0.192,0.0463,3.95e-06,0.119,0.264,191.697,audio_features,4taJESgkwXfoskqDJXcpVu,spotify:track:4taJESgkwXfoskqDJXcpVu,https://api.spotify.com/v1/tracks/4taJESgkwXfoskqDJXcpVu,https://api.spotify.com/v1/audio-analysis/4taJESgkwXfoskqDJXcpVu,182227,4,2028,Reminder - Sped Up,ᶜ ʰ ˡ ˡ ˣ ᵉ ᵈ ⁱ ᵗ ˢ,66551171,448800,6160,zKf6I7bCuJE,4taJESgkwXfoskqDJXcpVu,7195769737790720794,,,WNLfJ5Mb6UlE
"Fire On Fire - From ""Watership Down""",67,Sam Smith,83,"Fire On Fire (From ""Watership Down"")",246735,spotify:track:5rFj8OzffT0iggSjcBaeND,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,audio_features,5rFj8OzffT0iggSjcBaeND,spotify:track:5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/tracks/5rFj8OzffT0iggSjcBaeND,https://api.spotify.com/v1/audio-analysis/5rFj8OzffT0iggSjcBaeND,246735,4,2029,"Sam Smith - Fire On Fire (From ""Watership Down"")",Sam Smith,127982967,448800,3440,vk_xq1P7vIU,5rFj8OzffT0iggSjcBaeND,6638135491434187521,1446046515,1446046501,9YBeOWoEXOzc
Cô Thắm Không Về,41,Phát Hồ,28,Cô Thắm Không Về,245340,spotify:track:1WdnyGs1uSntpCLgjwc3ps,0.804,0.635,3,-7.856,0,0.0623,0.705,0.000677,0.0863,0.581,89.988,audio_features,1WdnyGs1uSntpCLgjwc3ps,spotify:track:1WdnyGs1uSntpCLgjwc3ps,https://api.spotify.com/v1/tracks/1WdnyGs1uSntpCLgjwc3ps,https://api.spotify.com/v1/audio-analysis/1WdnyGs1uSntpCLgjwc3ps,245340,4,2030,CÔ THẮM KHÔNG VỀ | Phát Hồ x JokeS Bii x Sinike ft. DinhLong | Official Music Video,Phát Hồ,9572633,448800,-1366,J1VzE0S-jzk,1WdnyGs1uSntpCLgjwc3ps,6737560051394920449,,,QaFotPwa6GZE
Đúng Người Đúng Thời Điểm,17,Thanh Hưng,35,Z Countdown Music Fest 2020,247525,spotify:track:5l9xo5nGWLbmSZNuJMcpJz,0.569,0.459,6,-14.401,1,0.322,0.669,0.0,0.881,0.599,84.618,audio_features,5l9xo5nGWLbmSZNuJMcpJz,spotify:track:5l9xo5nGWLbmSZNuJMcpJz,https://api.spotify.com/v1/tracks/5l9xo5nGWLbmSZNuJMcpJz,https://api.spotify.com/v1/audio-analysis/5l9xo5nGWLbmSZNuJMcpJz,247526,4,2031,Đúng Người Đúng Thời Điểm  | Official MV | Thanh Hưng x Huy Cung x Mỹ Linh,Thanh Hưng,14432377,448500,34,KFmQUJ2dj3k,5l9xo5nGWLbmSZNuJMcpJz,6646996229829495553,,,4TnT8J8WdfZ5
Bloody Samaritan,68,Ayra Starr,72,19 & Dangerous,187000,spotify:track:1OoPhcM78evXIxjmSzCnmf,0.796,0.719,8,-7.018,0,0.138,0.036,0.0,0.0718,0.242,105.027,audio_features,1OoPhcM78evXIxjmSzCnmf,spotify:track:1OoPhcM78evXIxjmSzCnmf,https://api.spotify.com/v1/tracks/1OoPhcM78evXIxjmSzCnmf,https://api.spotify.com/v1/audio-analysis/1OoPhcM78evXIxjmSzCnmf,187000,4,2032,Ayra Starr - Bloody Samaritan (Official Music Video) [Dir. by Ayra Starr],Ayra Starr,17355580,448500,-1200,zcR0PWGfUhs,1OoPhcM78evXIxjmSzCnmf,6985092146378311682,1576666667,1576666385,agyXir5oGL6I
Meme Song,31,Waveyy,11,Meme Song,198390,spotify:track:6iBEz6rqA3LeHHkXzCIvMf,0.839,0.704,0,-8.773,1,0.156,0.533,0.000443,0.121,0.435,159.903,audio_features,6iBEz6rqA3LeHHkXzCIvMf,spotify:track:6iBEz6rqA3LeHHkXzCIvMf,https://api.spotify.com/v1/tracks/6iBEz6rqA3LeHHkXzCIvMf,https://api.spotify.com/v1/audio-analysis/6iBEz6rqA3LeHHkXzCIvMf,198391,4,2033,Meme Song,Waveyy,59497934,448232,-3718,MGMHqY6eudA,6iBEz6rqA3LeHHkXzCIvMf,6818900034868742146,1510279105,1510279104,BU0KNVnM87af
Zombie - Extended Mix,41,Ran-D,56,Zombie,314322,spotify:track:50HwGJ1Fsw0dve7qapAYmg,0.469,0.88,4,-2.609,0,0.0935,0.0922,0.0,0.115,0.0516,155.038,audio_features,50HwGJ1Fsw0dve7qapAYmg,spotify:track:50HwGJ1Fsw0dve7qapAYmg,https://api.spotify.com/v1/tracks/50HwGJ1Fsw0dve7qapAYmg,https://api.spotify.com/v1/audio-analysis/50HwGJ1Fsw0dve7qapAYmg,314323,4,2034,Zombie (Extended Mix),Ran-D,54405437,447900,12040,RHD-HAhzuCc,50HwGJ1Fsw0dve7qapAYmg,6741656848987850754,1393741485,1393741382,VjShG0LyLxmk
Smack a Bitch,60,Rico Nasty,62,Smack a Bitch,138352,spotify:track:1nrsFfACPG4Hnw5AuOpCND,0.703,0.7,2,-2.417,1,0.221,0.0055,0.0,0.115,0.34,169.861,audio_features,1nrsFfACPG4Hnw5AuOpCND,spotify:track:1nrsFfACPG4Hnw5AuOpCND,https://api.spotify.com/v1/tracks/1nrsFfACPG4Hnw5AuOpCND,https://api.spotify.com/v1/audio-analysis/1nrsFfACPG4Hnw5AuOpCND,138353,4,2035,Rico Nasty - Smack A Bitch (Prod By Kenny Beats) [Official Music Video],Riconasty,104115749,447600,-1534,-D4happ4TQU,1nrsFfACPG4Hnw5AuOpCND,6721459113135491845,1336169405,1336168656,j3sLQRu9IxKI
Phải Chia Tay Thôi - Remix,10,Khoyy,3,Phải Chia Tay Thôi (Remix),279267,spotify:track:2IgwtyPsWWYJtMHM43PHIG,0.724,0.729,9,-5.871,1,0.0375,0.0408,0.649,0.235,0.586,140.021,audio_features,2IgwtyPsWWYJtMHM43PHIG,spotify:track:2IgwtyPsWWYJtMHM43PHIG,https://api.spotify.com/v1/tracks/2IgwtyPsWWYJtMHM43PHIG,https://api.spotify.com/v1/audio-analysis/2IgwtyPsWWYJtMHM43PHIG,279268,4,2036,"Phải Chia Tay Thôi Remix Hương Ly, Đại Mèo Remix, giờ thì anh ơi ta đã mất nhau rồi remix hot Tiktok",Nguyễn Hương Ly,46591611,447300,-4200,s-w_5CfA6KA,2IgwtyPsWWYJtMHM43PHIG,7098194434961066779,,,frGVEFxTowBx
Devil Doesn’t Bargain,79,Alec Benjamin,74,(Un)Commentary,163613,spotify:track:1zu2GKHPJIsUu80SUJX4H4,0.448,0.606,3,-4.565,1,0.0609,0.577,0.0,0.217,0.483,121.15,audio_features,1zu2GKHPJIsUu80SUJX4H4,spotify:track:1zu2GKHPJIsUu80SUJX4H4,https://api.spotify.com/v1/tracks/1zu2GKHPJIsUu80SUJX4H4,https://api.spotify.com/v1/audio-analysis/1zu2GKHPJIsUu80SUJX4H4,163613,4,2037,Alec Benjamin - Devil Doesn't Bargain [Official Lyric Video],AlecBenjamin,76387262,446900,-1029,6zNHZkT3DXk,1zu2GKHPJIsUu80SUJX4H4,7085733571704391681,1608158279,1608157664,oZLvtJ4vH7m1
Диалоги тет-а-тет,55,ALEKS ATAMAN,47,Диалоги тет-а-тет,179854,spotify:track:7qEZALeVloIwiz6tvX8ZUL,0.745,0.675,6,-5.437,1,0.0937,0.0284,0.0,0.137,0.393,103.005,audio_features,7qEZALeVloIwiz6tvX8ZUL,spotify:track:7qEZALeVloIwiz6tvX8ZUL,https://api.spotify.com/v1/tracks/7qEZALeVloIwiz6tvX8ZUL,https://api.spotify.com/v1/audio-analysis/7qEZALeVloIwiz6tvX8ZUL,179854,4,2038,"ALEKS ATAMAN, FINIK - Диалоги тет-а-тет (Official Music Video, 2021)",user60053819329 & user43030239802,101650363,446900,-1352,GBs-vSwOTAE,7qEZALeVloIwiz6tvX8ZUL,7015325434803914754,1588796177,1588796171,JfYsaUs85VhE
Kejar Mimpi,52,Maudy Ayunda,57,Kejar Mimpi,230561,spotify:track:1ACIq7dH1SX4yXhyPoAVKu,0.692,0.547,7,-6.932,1,0.0296,0.602,0.000366,0.23,0.51,125.974,audio_features,1ACIq7dH1SX4yXhyPoAVKu,spotify:track:1ACIq7dH1SX4yXhyPoAVKu,https://api.spotify.com/v1/tracks/1ACIq7dH1SX4yXhyPoAVKu,https://api.spotify.com/v1/audio-analysis/1ACIq7dH1SX4yXhyPoAVKu,230562,4,2039,Maudy Ayunda - Kejar Mimpi | Official Video Clip,Maudy Ayunda,30423510,446890,10012,zbPt9LkPT4c,1ACIq7dH1SX4yXhyPoAVKu,6683285365475772422,,,smLcW7WBVARS
It's Up Freestyle,48,Lil Keed,55,It's Up Freestyle,159745,spotify:track:6bv4WvcUsV2gZXl54d3yst,0.859,0.391,7,-10.252,0,0.701,0.0216,0.0,0.0968,0.354,157.037,audio_features,6bv4WvcUsV2gZXl54d3yst,spotify:track:6bv4WvcUsV2gZXl54d3yst,https://api.spotify.com/v1/tracks/6bv4WvcUsV2gZXl54d3yst,https://api.spotify.com/v1/audio-analysis/6bv4WvcUsV2gZXl54d3yst,159745,4,2040,Lil Keed - It's Up Freestyle [Official Video],Lil Keed,49754375,446616,-284,rDS5WJJP5Z8,6bv4WvcUsV2gZXl54d3yst,6649448663384853253,,,pT9Mu0jW1bCW
Cold Heart - PNAU Remix,87,Elton John,81,Cold Heart (PNAU Remix),202735,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,0.796,0.798,1,-6.312,1,0.0317,0.034,4.19e-05,0.0952,0.942,116.032,audio_features,6zSpb8dQRaw0M1dK8PBwQz,spotify:track:6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/tracks/6zSpb8dQRaw0M1dK8PBwQz,https://api.spotify.com/v1/audio-analysis/6zSpb8dQRaw0M1dK8PBwQz,202735,4,2041,"Elton John, Dua Lipa - Cold Heart (PNAU Remix) (Official Video)",Elton John & Dua Lipa & PNAU,60081651,446400,5600,qod03PVTLqk,6zSpb8dQRaw0M1dK8PBwQz,6993382427087341570,1578986673,1578986656,oWgSgQPTzbmS
Crisis,61,Jasiah,58,Crisis,109595,spotify:track:0IGxkEgMeF1dwOSIj2IUrT,0.76,0.794,10,-4.311,0,0.344,0.263,0.00324,0.0996,0.583,165.99,audio_features,0IGxkEgMeF1dwOSIj2IUrT,spotify:track:0IGxkEgMeF1dwOSIj2IUrT,https://api.spotify.com/v1/tracks/0IGxkEgMeF1dwOSIj2IUrT,https://api.spotify.com/v1/audio-analysis/0IGxkEgMeF1dwOSIj2IUrT,109595,4,2042,Jasiah - Crisis (Directed by Cole Bennett),Jasiah,124288532,446400,-2174,zBdSP9XZlcE,0IGxkEgMeF1dwOSIj2IUrT,6839654687776606981,1560686233,1560686014,6kwjpysFRkf7
Dusk Till Dawn (feat. Sia),0,ZAYN,75,Icarus Falls,267281,spotify:track:1HYKxEUzCGIhyPIyK8Vv9z,0.247,0.472,11,-6.39,0,0.0382,0.0755,2.03e-06,0.112,0.115,179.428,audio_features,1HYKxEUzCGIhyPIyK8Vv9z,spotify:track:1HYKxEUzCGIhyPIyK8Vv9z,https://api.spotify.com/v1/tracks/1HYKxEUzCGIhyPIyK8Vv9z,https://api.spotify.com/v1/audio-analysis/1HYKxEUzCGIhyPIyK8Vv9z,267282,4,2044,ZAYN - Dusk Till Dawn (Official Video) ft. Sia,Sia & Zayn,110328201,446200,5606,tt2k8PGm-TI,1HYKxEUzCGIhyPIyK8Vv9z,6463282684952709901,1278386631,1278386630,D5LOSUaglLO3
Rich,37,Big Yavo,53,Rich,141000,spotify:track:07mmQMoR9TwB8fpVTsxtJq,0.862,0.645,11,-8.288,1,0.437,0.0115,0.0,0.206,0.552,140.117,audio_features,07mmQMoR9TwB8fpVTsxtJq,spotify:track:07mmQMoR9TwB8fpVTsxtJq,https://api.spotify.com/v1/tracks/07mmQMoR9TwB8fpVTsxtJq,https://api.spotify.com/v1/audio-analysis/07mmQMoR9TwB8fpVTsxtJq,141000,4,2045,Big Yavo - Rich (Official Music Video),Big Yavo,67675346,446066,-468,zeBTSytC8bE,07mmQMoR9TwB8fpVTsxtJq,6938670544041314306,1568796065,1568796057,Os9VM75MAyI7
"My Heart Will Go On - Love Theme from ""Titanic""",0,Céline Dion,72,Let's Talk About Love,280000,spotify:track:3oEHQmhvFLiE7ZYES0ulzv,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,audio_features,3oEHQmhvFLiE7ZYES0ulzv,spotify:track:3oEHQmhvFLiE7ZYES0ulzv,https://api.spotify.com/v1/tracks/3oEHQmhvFLiE7ZYES0ulzv,https://api.spotify.com/v1/audio-analysis/3oEHQmhvFLiE7ZYES0ulzv,280000,1,2047,"Love Theme from ""Titanic"" (Celine Dion - My Heart Will Go On) Saxophone & Piano Cover by JK Sax",Titanic,56351904,445800,8775,02Mb-Gzaf0A,3oEHQmhvFLiE7ZYES0ulzv,6709421973539129346,943232465,943232434,yYRbmhDAqYCu
