track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
Todo Mundo Menos Você,59,Marília Mendonça,79,Festa das Patroas 35%,206171,spotify:track:6H1OZfzhdwK4lmaPnOLJ0b,0.778,0.641,7,-5.258,1,0.0449,0.753,0.0,0.104,0.434,131.914,audio_features,6H1OZfzhdwK4lmaPnOLJ0b,spotify:track:6H1OZfzhdwK4lmaPnOLJ0b,https://api.spotify.com/v1/tracks/6H1OZfzhdwK4lmaPnOLJ0b,https://api.spotify.com/v1/audio-analysis/6H1OZfzhdwK4lmaPnOLJ0b,206171,4,5401,Marília Mendonça & Maiara e Maraisa - Todo Mundo Menos Você,Maiara e Maraisa & marília mendonça,37679052,160900,100,UDVr3ab3NVM,6H1OZfzhdwK4lmaPnOLJ0b,7006244048696510465,1585384485,1585384483,xCNC83HvZr2F
STAY,0,BLACKPINK,82,SQUARE TWO,230400,spotify:track:4TWHREp4wv0TmewqR6rgRd,0.628,0.433,1,-6.808,1,0.0383,0.569,7.71e-06,0.104,0.343,88.074,audio_features,4TWHREp4wv0TmewqR6rgRd,spotify:track:4TWHREp4wv0TmewqR6rgRd,https://api.spotify.com/v1/tracks/4TWHREp4wv0TmewqR6rgRd,https://api.spotify.com/v1/audio-analysis/4TWHREp4wv0TmewqR6rgRd,230400,4,5403,BLACKPINK - 'STAY' M/V,blackpinkofficial,55978370,160800,2100,FzVR_fymZw4,4TWHREp4wv0TmewqR6rgRd,6711985598401350402,1313151081,1313151079,cMdqCrLVZbUH
All of Me,46,John Legend,73,Valentine's Day - R&B Love,270413,spotify:track:4oyTkYNopVIPm7Ebah6H2F,0.327,0.267,8,-7.109,1,0.0326,0.914,0.0,0.136,0.332,85.328,audio_features,4oyTkYNopVIPm7Ebah6H2F,spotify:track:4oyTkYNopVIPm7Ebah6H2F,https://api.spotify.com/v1/tracks/4oyTkYNopVIPm7Ebah6H2F,https://api.spotify.com/v1/audio-analysis/4oyTkYNopVIPm7Ebah6H2F,270413,5,5404,John Legend - All of Me (Official Video),John Legend,16163840,160800,173,450p7goxZqg,4oyTkYNopVIPm7Ebah6H2F,5000000001351343423,1441844542,1441844369,Zbyxfg83cjBx
Cadillac Assembly Line,51,Melvin Taylor,37,"Plays the Blues for You (feat. Lucky Peterson, Titus Williams, Ray ""Killer"" Allison) [Blues Power]",318333,spotify:track:6QYEoTGa0Boucy6htF83tb,0.735,0.355,9,-19.032,0,0.0387,0.656,0.094,0.119,0.724,93.553,audio_features,6QYEoTGa0Boucy6htF83tb,spotify:track:6QYEoTGa0Boucy6htF83tb,https://api.spotify.com/v1/tracks/6QYEoTGa0Boucy6htF83tb,https://api.spotify.com/v1/audio-analysis/6QYEoTGa0Boucy6htF83tb,318333,4,5405,original sound,casildaa,12220435,160800,-700,,6QYEoTGa0Boucy6htF83tb,6772348015534426886,,,L5eSvfSTXxwK
Smokin Out The Window,2,Bruno Mars,86,Smokin Out The Window,197442,spotify:track:4iN16F8JtVxG2UTzp3avGl,0.627,0.618,2,-8.529,1,0.0437,0.0558,0.0,0.351,0.848,82.03,audio_features,4iN16F8JtVxG2UTzp3avGl,spotify:track:4iN16F8JtVxG2UTzp3avGl,https://api.spotify.com/v1/tracks/4iN16F8JtVxG2UTzp3avGl,https://api.spotify.com/v1/audio-analysis/4iN16F8JtVxG2UTzp3avGl,197443,4,5409,"Bruno Mars, Anderson .Paak, Silk Sonic - Smokin Out The Window [Official Music Video]",Bruno Mars & Anderson Paak & Silk Sonic,234140366,160600,-850,GG7fLOmlhYg,4iN16F8JtVxG2UTzp3avGl,7026988692695451649,1589361900,1589361543,BlkVDrc8hLNE
Inta Eyh,59,Nancy Ajram,58,Ah W Noss,304720,spotify:track:0NJyThbEN5v6vFWrsH5uPF,0.744,0.716,2,-6.086,0,0.0318,0.0768,3.36e-06,0.0695,0.776,136.013,audio_features,0NJyThbEN5v6vFWrsH5uPF,spotify:track:0NJyThbEN5v6vFWrsH5uPF,https://api.spotify.com/v1/tracks/0NJyThbEN5v6vFWrsH5uPF,https://api.spotify.com/v1/audio-analysis/0NJyThbEN5v6vFWrsH5uPF,304720,4,5410,Nancy Ajram - Inta Eyh,Nancy Ajram,22861713,160540,2240,X4ICDHjGImA,0NJyThbEN5v6vFWrsH5uPF,6741071656388659201,713933144,713933026,SejsZozkhKc1
Fire for You,74,Cannons,59,Shadows,231825,spotify:track:4o0LyB69tylqDG6eTGhmig,0.737,0.678,6,-7.011,0,0.0962,0.114,0.157,0.123,0.698,102.051,audio_features,4o0LyB69tylqDG6eTGhmig,spotify:track:4o0LyB69tylqDG6eTGhmig,https://api.spotify.com/v1/tracks/4o0LyB69tylqDG6eTGhmig,https://api.spotify.com/v1/audio-analysis/4o0LyB69tylqDG6eTGhmig,231826,4,5412,Cannons - Fire for You (Official Video),Cannons,47792628,160400,1908,u4HQevc9JE0,4o0LyB69tylqDG6eTGhmig,6883642766681704449,1525019208,1525019203,E2IgXssdt8wZ
Location Unknown ◐ (feat. BEKA) - Brooklyn Session,70,HONNE,61,Love Me / Love Me Not (Sessions),328050,spotify:track:43kiDtoYD0nDJYxzQwclpT,0.508,0.293,5,-7.47,1,0.0441,0.941,0.0,0.0787,0.395,91.509,audio_features,43kiDtoYD0nDJYxzQwclpT,spotify:track:43kiDtoYD0nDJYxzQwclpT,https://api.spotify.com/v1/tracks/43kiDtoYD0nDJYxzQwclpT,https://api.spotify.com/v1/audio-analysis/43kiDtoYD0nDJYxzQwclpT,328050,4,5414,HONNE - Location Unknown ◐ (feat. BEKA) (Brooklyn Session),HONNE,1033341,160400,-250,btIQvYcLNoI,43kiDtoYD0nDJYxzQwclpT,6560898579815205633,1512214643,1512214642,nBMNITP9bIdm
Introspectii,17,Carbon A.S. Narcobranco,17,Reactii Adverse,192266,spotify:track:4jvirbO1mQX2jbxHlJKLAY,0.769,0.788,11,-9.295,1,0.413,0.0413,0.0,0.265,0.662,90.066,audio_features,4jvirbO1mQX2jbxHlJKLAY,spotify:track:4jvirbO1mQX2jbxHlJKLAY,https://api.spotify.com/v1/tracks/4jvirbO1mQX2jbxHlJKLAY,https://api.spotify.com/v1/audio-analysis/4jvirbO1mQX2jbxHlJKLAY,192267,4,5415,original sound,carbonatedspace,8909731,160400,-500,,4jvirbO1mQX2jbxHlJKLAY,6657307250069228294,,,ptxLHT34qa7G
Shalala Lala,0,Vengaboys,61,Greatest Hits!,214819,spotify:track:6sQ41j7G8kyhirJxBoI6gs,0.75,0.902,2,-5.803,1,0.0328,0.0494,0.00369,0.04,0.973,124.017,audio_features,6sQ41j7G8kyhirJxBoI6gs,spotify:track:6sQ41j7G8kyhirJxBoI6gs,https://api.spotify.com/v1/tracks/6sQ41j7G8kyhirJxBoI6gs,https://api.spotify.com/v1/audio-analysis/6sQ41j7G8kyhirJxBoI6gs,214819,4,5418,Vengaboys - Shalala lala,Vengaboys,3020698,160300,3880,Obi4iELWJ3Y,6sQ41j7G8kyhirJxBoI6gs,6784390533465769985,1631127272,1631127075,Zo4lWlXLzDOs
