track_name,track_pop,artist,artist_pop,album,length,track_uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,rank,song_name,artist_name,total_likes_count,number_of_videos,number_of_videos_last_14days,youtube_platform_id,spotify_platform_id,tiktok_platform_id,itunes_platform_id,itunes_album_platform_id,song_guid
You Got It,70,Vedo,57,For You,203144,spotify:track:4lsHZ92XCFOQfzJFBTluk8,0.762,0.433,5.0,-8.937,1.0,0.187,0.143,0.0,0.118,0.394,122.074,audio_features,4lsHZ92XCFOQfzJFBTluk8,spotify:track:4lsHZ92XCFOQfzJFBTluk8,https://api.spotify.com/v1/tracks/4lsHZ92XCFOQfzJFBTluk8,https://api.spotify.com/v1/audio-analysis/4lsHZ92XCFOQfzJFBTluk8,203145.0,4.0,5135,Vedo - You Got It (Official Music Video),vedothesinger,9955755,171020,2563,BKJDpuUfXxA,4lsHZ92XCFOQfzJFBTluk8,6796126102520612866,1501268772.0,1501268645.0,qWuMtSO6lxOp
It's the Most Wonderful Time of the Year,7,Andy Williams,54,Christmas Album,153000,spotify:track:3VDMO8koYCTMMa060fKFL1,0.228,0.575,2.0,-9.846,1.0,0.0415,0.858,0.0,0.0979,0.656,200.836,audio_features,3VDMO8koYCTMMa060fKFL1,spotify:track:3VDMO8koYCTMMa060fKFL1,https://api.spotify.com/v1/tracks/3VDMO8koYCTMMa060fKFL1,https://api.spotify.com/v1/audio-analysis/3VDMO8koYCTMMa060fKFL1,153000.0,3.0,5137,Andy Williams - It's The Most Wonderful Time Of The Year (Music Video),Andy Williams,59321112,170980,-280,SFGC_YgeQ5w,3VDMO8koYCTMMa060fKFL1,6628433367954098945,1165901317.0,1165901192.0,Qo3n0NkdfpUu
Last Surprise,64,Lyn,56,PERSONA5 ORIGINAL SOUNDTRACK,235546,spotify:track:4cPnNnTMkJ6soUOUzEtmcp,0.745,0.803,7.0,-6.151,0.0,0.0479,0.309,0.00266,0.345,0.493,123.043,audio_features,4cPnNnTMkJ6soUOUzEtmcp,spotify:track:4cPnNnTMkJ6soUOUzEtmcp,https://api.spotify.com/v1/tracks/4cPnNnTMkJ6soUOUzEtmcp,https://api.spotify.com/v1/audio-analysis/4cPnNnTMkJ6soUOUzEtmcp,235547.0,4.0,5138,Uptown Surprise | Mark Ronson x Persona 5,Surprise!,6940618,170966,-68,zfp408AqBLE,4cPnNnTMkJ6soUOUzEtmcp,6862018315079207685,1226946007.0,1226945984.0,OKtGNL4eT6wc
My Kind of Woman,0,Mac DeMarco,78,2,190845,spotify:track:2OFrAsP5Vrcb0DtsPNsm54,0.501,0.765,6.0,-7.063,0.0,0.0281,0.00294,0.49,0.184,0.46,91.769,audio_features,2OFrAsP5Vrcb0DtsPNsm54,spotify:track:2OFrAsP5Vrcb0DtsPNsm54,https://api.spotify.com/v1/tracks/2OFrAsP5Vrcb0DtsPNsm54,https://api.spotify.com/v1/audio-analysis/2OFrAsP5Vrcb0DtsPNsm54,190846.0,4.0,5139,"Mac DeMarco // ""My Kind of Woman"" (OFFICIAL VIDEO)",Mac DeMarco,74628755,170948,-487,wIuBcb2T55Q,2OFrAsP5Vrcb0DtsPNsm54,6786704897518602242,561048725.0,561048714.0,4fFnW1qY260a
เรือเล็กควรออกจากฝั่ง,42,Bodyslam,49,dharmajāti,266742,spotify:track:3vOMPZuLshD44DDBWZYOgF,0.527,0.744,11.0,-4.665,0.0,0.0642,0.048,0.0,0.0876,0.466,107.993,audio_features,3vOMPZuLshD44DDBWZYOgF,spotify:track:3vOMPZuLshD44DDBWZYOgF,https://api.spotify.com/v1/tracks/3vOMPZuLshD44DDBWZYOgF,https://api.spotify.com/v1/audio-analysis/3vOMPZuLshD44DDBWZYOgF,266743.0,4.0,5140,เรือเล็กควรออกจากฝั่ง ≠ bodyslam「Official MV」,bodyslam,6512604,170800,1600,6RF1Zz5xcNg,3vOMPZuLshD44DDBWZYOgF,262735983408992256,735984151.0,735984140.0,NnZ6KNhg1r0p
ABALO EMOCIONAL - Ao Vivo,67,Luan Santana,76,LUAN CITY AVENIDA AMARILDO SANTANA (Ao Vivo),153225,spotify:track:53RxHysDJ0cjugMcPymwja,0.441,0.915,3.0,-4.096,0.0,0.112,0.306,0.0,0.252,0.726,185.936,audio_features,53RxHysDJ0cjugMcPymwja,spotify:track:53RxHysDJ0cjugMcPymwja,https://api.spotify.com/v1/tracks/53RxHysDJ0cjugMcPymwja,https://api.spotify.com/v1/audio-analysis/53RxHysDJ0cjugMcPymwja,153226.0,4.0,5142,Luan Santana - ABALO EMOCIONAL (Baixinha Invocada) (LUAN CITY),Luan Santana,23070824,170800,700,cPGKKktrObc,53RxHysDJ0cjugMcPymwja,7056886822694668289,1606800136.0,1606800133.0,4ZItz48ijQJM
PadaMu Kubersujud - Religi Islam,56,Afgan,65,PadaMu Kubersujud (Religi Islam),204253,spotify:track:7zEfPbCxwSJXB4DGDBOrjc,0.474,0.477,9.0,-7.501,0.0,0.0295,0.755,0.0212,0.0959,0.17,99.0,audio_features,7zEfPbCxwSJXB4DGDBOrjc,spotify:track:7zEfPbCxwSJXB4DGDBOrjc,https://api.spotify.com/v1/tracks/7zEfPbCxwSJXB4DGDBOrjc,https://api.spotify.com/v1/audio-analysis/7zEfPbCxwSJXB4DGDBOrjc,204253.0,3.0,5143,Afgan - PadaMu Ku Bersujud (Official Music Video),Afgan,37018910,170700,2940,JVZteytrEls,7zEfPbCxwSJXB4DGDBOrjc,6815118397244704770,1507836768.0,1507836541.0,I0tCnGopqA2I
Family Guy,2,TV Theme Song Library,25,"TV Theme Music Extravaganza, Vol. 4",32000,spotify:track:3QPRNfpNHxRcwiMOSuCCGm,0.445,0.717,5.0,-6.592,1.0,0.0533,0.608,0.0,0.405,0.85,144.615,audio_features,3QPRNfpNHxRcwiMOSuCCGm,spotify:track:3QPRNfpNHxRcwiMOSuCCGm,https://api.spotify.com/v1/tracks/3QPRNfpNHxRcwiMOSuCCGm,https://api.spotify.com/v1/audio-analysis/3QPRNfpNHxRcwiMOSuCCGm,32000.0,5.0,5144,Family Guy,TV Theme Song Library,97415744,170700,-100,,3QPRNfpNHxRcwiMOSuCCGm,6750908872916994050,,,R8U8RxUXUd8I
Jalebi Baby,34,Tesher,60,Beach Party 2021,169154,spotify:track:7199u5Ql1FOsP0ZuWAp9Vc,0.691,0.829,0.0,-7.179,1.0,0.0412,0.0289,0.0,0.254,0.866,93.059,audio_features,7199u5Ql1FOsP0ZuWAp9Vc,spotify:track:7199u5Ql1FOsP0ZuWAp9Vc,https://api.spotify.com/v1/tracks/7199u5Ql1FOsP0ZuWAp9Vc,https://api.spotify.com/v1/audio-analysis/7199u5Ql1FOsP0ZuWAp9Vc,169154.0,4.0,5145,Tesher x Jason Derulo - Jalebi Baby (Official Video),Jason Derulo & Tesher,99333700,170700,-355,CTmKrwFu7wg,7199u5Ql1FOsP0ZuWAp9Vc,6963111630871792389,1568147689.0,1568147677.0,JzmaUI084jrt
Тлеет,58,Bula,36,Тлеет,150579,spotify:track:0F7pTAMyTJFdvveeQ1GfVL,0.817,0.453,8.0,-6.907,1.0,0.204,0.067,5.88e-05,0.0856,0.442,158.057,audio_features,0F7pTAMyTJFdvveeQ1GfVL,spotify:track:0F7pTAMyTJFdvveeQ1GfVL,https://api.spotify.com/v1/tracks/0F7pTAMyTJFdvveeQ1GfVL,https://api.spotify.com/v1/audio-analysis/0F7pTAMyTJFdvveeQ1GfVL,150580.0,4.0,5146,BULA & SVNV - Тлеет (Официальный клип),Bula,31852709,170700,-650,H7BIbTXLdfA,0F7pTAMyTJFdvveeQ1GfVL,6884626770272766721,1537572691.0,1537572690.0,w7RnnPbUZEvB
Jatt,47,Garry Sandhu,64,Jatt,196363,spotify:track:2qklJO6PnbBHVvbnufGnKM,0.856,0.663,2.0,-7.718,1.0,0.0599,0.208,1.99e-06,0.0965,0.198,99.003,audio_features,2qklJO6PnbBHVvbnufGnKM,spotify:track:2qklJO6PnbBHVvbnufGnKM,https://api.spotify.com/v1/tracks/2qklJO6PnbBHVvbnufGnKM,https://api.spotify.com/v1/audio-analysis/2qklJO6PnbBHVvbnufGnKM,196364.0,4.0,5148,Jatt | Garry Sandhu ft. Sultaan | Official Video Song | J Statik | Fresh Media Records,Garry Sandhu,3299702,170600,300,-5Qf9tdbvXc,2qklJO6PnbBHVvbnufGnKM,6819182297858705410,,,qmX23HxPxkFX
El Africano (En Vivo),17,Pachuco y La Cubanacán,31,65 Aniversario - En Vivo,150613,spotify:track:62ZLkPvkAwxXZMNhkL1aMQ,0.64,0.524,10.0,-13.87,0.0,0.0737,0.0419,0.0,0.0413,0.913,137.496,audio_features,62ZLkPvkAwxXZMNhkL1aMQ,spotify:track:62ZLkPvkAwxXZMNhkL1aMQ,https://api.spotify.com/v1/tracks/62ZLkPvkAwxXZMNhkL1aMQ,https://api.spotify.com/v1/audio-analysis/62ZLkPvkAwxXZMNhkL1aMQ,150613.0,4.0,5149,original sound,.,5370166,170600,-140,,62ZLkPvkAwxXZMNhkL1aMQ,6519221150801728527,1434432143.0,1434431857.0,fi6OOIl6l9M7
ME! (feat. Brendon Urie of Panic! At The Disco),0,Taylor Swift,100,ME!,193040,spotify:track:4Sib57MmYGJzSvkW84jTwh,0.614,0.839,0.0,-4.143,1.0,0.0702,0.0291,0.0,0.112,0.657,182.123,audio_features,4Sib57MmYGJzSvkW84jTwh,spotify:track:4Sib57MmYGJzSvkW84jTwh,https://api.spotify.com/v1/tracks/4Sib57MmYGJzSvkW84jTwh,https://api.spotify.com/v1/audio-analysis/4Sib57MmYGJzSvkW84jTwh,193040.0,4.0,5150,Taylor Swift - ME! (feat. Brendon Urie of Panic! At The Disco) ft. Brendon Urie,Taylor Swift,49415571,170596,1496,FuXNumBwDOM,4Sib57MmYGJzSvkW84jTwh,6684054500522593030,1468058706.0,1468058165.0,2Xa7vzNH5O3N
No Ouvidinho,71,Felipe Amorim,72,No Ouvidinho,183870,spotify:track:4QWumyD2uwiePBBha9XBHI,0.885,0.834,3.0,-3.374,1.0,0.0394,0.403,3.22e-05,0.0865,0.84,124.018,audio_features,4QWumyD2uwiePBBha9XBHI,spotify:track:4QWumyD2uwiePBBha9XBHI,https://api.spotify.com/v1/tracks/4QWumyD2uwiePBBha9XBHI,https://api.spotify.com/v1/audio-analysis/4QWumyD2uwiePBBha9XBHI,183871.0,4.0,5152,No Ouvidinho,felipeamorim,39778886,170460,-1120,DV0B5qDBB_c,4QWumyD2uwiePBBha9XBHI,7073194733601950470,1615822210.0,1615822206.0,TEm01E0lK2is
A Lwan Pone Pyin,18,Phyu Phyu Kyaw Thein,26,Ta Won Toe Tar a Yan Chit Lo,181696,spotify:track:4zP70FyG2mjTM3y89yzKvp,0.41,0.374,5.0,-6.855,1.0,0.0273,0.739,0.0,0.102,0.368,170.091,audio_features,4zP70FyG2mjTM3y89yzKvp,spotify:track:4zP70FyG2mjTM3y89yzKvp,https://api.spotify.com/v1/tracks/4zP70FyG2mjTM3y89yzKvp,https://api.spotify.com/v1/audio-analysis/4zP70FyG2mjTM3y89yzKvp,181696.0,3.0,5153,original sound - phyo zar,phyo lin ko 🇲🇲,5636790,170400,-200,,4zP70FyG2mjTM3y89yzKvp,6824406986122152705,1528449945.0,1528449938.0,bhWUpEJUYpob
DNA,0,BTS,88,Love Yourself 承 'Her',223122,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,0.598,0.775,1.0,-4.035,0.0,0.0545,0.022,0.0,0.0677,0.687,129.819,audio_features,5SE57ljOIUJ1ybL9U6CuBH,spotify:track:5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/tracks/5SE57ljOIUJ1ybL9U6CuBH,https://api.spotify.com/v1/audio-analysis/5SE57ljOIUJ1ybL9U6CuBH,223123.0,4.0,5155,BTS (방탄소년단) 'DNA' Official MV,BTS,32778877,170364,-197,MBdVXkSdhwU,5SE57ljOIUJ1ybL9U6CuBH,275244972881244160,1284477954.0,1284477237.0,HnLBsOrbn3ZD
f a s h i o n w e e k,51,2dypoy,43,f a s h i o n w e e k,155448,spotify:track:1F0G6sUwLiwGxWBin7hg8u,0.728,0.615,1.0,-11.604,0.0,0.0413,0.00449,0.0373,0.0864,0.808,136.922,audio_features,1F0G6sUwLiwGxWBin7hg8u,spotify:track:1F0G6sUwLiwGxWBin7hg8u,https://api.spotify.com/v1/tracks/1F0G6sUwLiwGxWBin7hg8u,https://api.spotify.com/v1/audio-analysis/1F0G6sUwLiwGxWBin7hg8u,155448.0,4.0,5156,July Fashioning,TimTaj,48026639,170300,4034,zQq8e2nGVZI,1F0G6sUwLiwGxWBin7hg8u,6830462317428213762,,,9cnrkGHtSchs
Dance Monkey,1,Tones And I,68,Dance Monkey,209754,spotify:track:421leiR6jKlH5KDdwLYrOs,0.824,0.592,6.0,-6.4,0.0,0.0969,0.693,0.000158,0.178,0.54,98.074,audio_features,421leiR6jKlH5KDdwLYrOs,spotify:track:421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/tracks/421leiR6jKlH5KDdwLYrOs,https://api.spotify.com/v1/audio-analysis/421leiR6jKlH5KDdwLYrOs,209755.0,4.0,5157,TONES AND I - DANCE MONKEY (OFFICIAL VIDEO),maximum tone,29426737,170300,-560,q0hyYWKXF0Q,421leiR6jKlH5KDdwLYrOs,6790400017531176961,1475546088.0,1475546087.0,O3rBl7VkgN9D
зима,47,ooes,53,зима,148000,spotify:track:3y1fkvCTbBhNXQpR56KXYC,0.776,0.56,11.0,-10.458,0.0,0.0403,0.77,0.0288,0.164,0.283,119.98,audio_features,3y1fkvCTbBhNXQpR56KXYC,spotify:track:3y1fkvCTbBhNXQpR56KXYC,https://api.spotify.com/v1/tracks/3y1fkvCTbBhNXQpR56KXYC,https://api.spotify.com/v1/audio-analysis/3y1fkvCTbBhNXQpR56KXYC,148000.0,4.0,5158,ooes - зима,ooes,128864172,170300,-1133,MRLlwJsCvuE,3y1fkvCTbBhNXQpR56KXYC,6943901709182470146,1571985334.0,1571985012.0,epy32ekTN7sm
